tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Black Mirror,3,5,Men Against Fire,"Oct 21, 2016",7.6,35155,Future soldiers Stripe and Raiman must protect frightened villagers from an infestation of vicious feral mutants.,https://www.imdb.com/title/tt5709234/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,3,6,Hated in the Nation,"Oct 21, 2016",8.5,40382,"In near-future London, police detective Karin Parke, and her tech-savvy sidekick Blue, investigate a string of mysterious deaths with a sinister link to social media.",https://www.imdb.com/title/tt5709236/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,4,1,USS Callister,"Dec 29, 2017",8.3,51045,Capt. Robert Daly presides over his crew with wisdom and courage. But a new recruit will soon discover nothing on this spaceship is what it seems.,https://www.imdb.com/title/tt5710974/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,4,2,Arkangel,"Dec 29, 2017",7.3,39851,"After nearly losing her daughter, a mother invests in a new technology that allows her to keep track of her.",https://www.imdb.com/title/tt5709250/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,4,3,Crocodile,"Dec 29, 2017",7.3,37489,"An insurance agent investigates a minor traffic incident using a device that manifests peoples' memories, but one of her witnesses has something to hide.",https://www.imdb.com/title/tt5710976/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,4,4,Hang the DJ,"Dec 29, 2017",8.7,50899,"Paired up by a dating program that puts an expiration date on all relationships, Frank and Amy soon begin to question the system's logic.",https://www.imdb.com/title/tt5710978/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,4,5,Metalhead,"Dec 29, 2017",6.7,35480,"In the post-apocalyptic landscape of the Scottish Moors, a woman attempts to survive the land full of ""dogs.""",https://www.imdb.com/title/tt5710984/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,4,6,Black Museum,"Dec 29, 2017",8.6,41633,"A woman enters the Black Museum, where the proprietor tells his stories relating to the artifacts.",https://www.imdb.com/title/tt5058700/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,5,1,Striking Vipers,"Jun 5, 2019",6.9,38066,"Two estranged college friends reunite in later life, triggering a series of events that could alter their lives forever.",https://www.imdb.com/title/tt8503298/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,5,2,Smithereens,"Jun 5, 2019",7.5,34519,A cab driver with an agenda becomes the centre of attention on a day that rapidly spirals out of control.,https://www.imdb.com/title/tt8758202/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
Black Mirror,5,3,"Rachel, Jack and Ashley Too","Jun 5, 2019",6.1,34689,A lonely teenager yearns to connect with her favorite pop star - whose charmed existence isn't quite as rosy as it appears...,https://www.imdb.com/title/tt9053874/,tt2085059,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide."
