tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Formula 1: Drive to Survive,2,9,"Blood, Sweat & Tears","Feb 28, 2020",7.5,593,"Team Williams struggles, with Gerorge Russell frustrations",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,2,10,Checkered Flag,"Feb 28, 2020",8.3,635,Pierre Gasly and Alex Albon's Second Half of the Season,tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,1,Cash Is King,"Mar 19, 2021",7.5,713,Recently re-branded Racing Point faces criticism over the design of their 2020 car as the sport comes to a standstill.,tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,2,Back On Track,"Mar 19, 2021",7.9,679,"The drivers head to Austria for their first race in more than 200 days. Meanwhile, the Red Bull and Mercedes rivalry heats up, on and off the track.",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,3,Nobody's Fool,"Mar 19, 2021",8.1,697,"Mercedes: a look into Valtteri's plans on how to finally beat Lewis this season. Lewis reflects on the significance of chemistry between teammates. At the Russian Grand Prix, tactical games between the two begin.",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,4,We Need To Talk About Ferrari,"Mar 19, 2021",7.6,634,A light is shone on Ferrari's struggles this season and where the origin of their difficulties lies. Especially Sebastian is having a hard time with the car and needs to figure out his future when the team decide to move on from him.,tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,5,The End Of The Affair,"Mar 19, 2021",7.6,610,"Daniel Ricciardo decides to leave Renault after two seasons and join McLaren for 2021, which takes Cyril by surprise.",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,6,The Comeback Kid,"Mar 19, 2021",8.6,760,"Pierre Gasly's performances have been outstanding at Alpha Tauri, with the climax being his sensational win in Monza. On the other hand, Alex Albon's recent results have not been satisfactory for Red Bull. Will Red Bull reconsider their decision?",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,7,Guenther's Choice,"Mar 19, 2021",7.5,607,"The Haas team has been struggling all season, and both Grosjean and Magnussen are driving to keep their cockpit when owner Gene Haas decides to cut down his investment, leaving Gunther Steiner searching for new sponsors and potentially new drivers.",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,8,No Regrets,"Mar 19, 2021",6.9,665,"With the news out that Carlos Sainz is moving to Ferrari in 2021, the relationship between him and his teammate is changing.",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,9,Man On Fire,"Mar 19, 2021",9.5,1239,Two turbulent Grand Prix in Bahrain/Sakhir for Racing Point and Sergio Perez in particular. He is still without a seat for the next season and shows why Formula 1 cannot afford to lose him. Red Bull sees this as well. A severe incident leaves the whole paddock in shock.,tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
Formula 1: Drive to Survive,3,10,Down to the Wire,"Mar 19, 2021",6.8,721,"Battle for third in the constructor's championship. McLaren, Renault and Racing Point can all still take third place in the last race in Abu Dhabi.",tt8289930,Docuseries following the FIA Formula One World Championship across multiple seasons.
