tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
The West Wing,1,11,Lord John Marbury,"Jan 5, 2000",8.1,962,"When India sends troops into Kashmir, President Bartlett calls for a British former ambassador to India to help out - over Leo's strong objections.",https://www.imdb.com/title/tt0745652/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,12,"He Shall, from Time to Time...","Jan 12, 2000",8.6,973,"When the President collapses on the eve of his State of the Union, it's diagnosed as the flu. But when the First Lady cancels a trip and rushes home to look after him, Leo suspects the first family is hiding something about Bartlett's medical condition.",https://www.imdb.com/title/tt0745631/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,13,Take Out the Trash Day,"Jan 26, 2000",8.4,928,"In preparation for the Friday night briefing for the Saturday papers and news broadcasts -- nicknamed ""take out the trash day"" because it disposes of all the stories the White House doesn't want heavy coverage on, and because Saturday is the least read paper of the week -- the staff take on a variety of chores: C.J. prepares to meet with the family of a Matthew Shepard-type victim of murder just because he was gay, and discovers something unexpected about the young man's reticent father; Josh and Sam contend with an angry Republican house committee leader who wants to...",https://www.imdb.com/title/tt0745682/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,14,Take This Sabbath Day,"Feb 9, 2000",8.8,1167,"A drug dealer's appeal of the federal death penalty is rejected by the Supreme Court, which upholds the death sentence with execution scheduled for the following Monday. One of the defense lawyers on the case is Sam's old high school bully, and he appeals directly to Sam to involve the president. During a weekend in which he was supposed to be in a yacht race, Sam opts to stay at the W.H. and try to convince his fellow staffers and ultimately Bartlet that the president should commute the sentence. Meanwhile Josh, after a night of heavy drinking at a bachelor party, ...",https://www.imdb.com/title/tt0745683/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,15,Celestial Navigation,"Feb 16, 2000",8.9,1166,"In a lecture at Georgetown, Josh recalls the previous week at the White House, during which he replaced a dentally impaired C.J. in the press room and gave a memorably disastrous briefing, responding to a reporter's question (sarcastically, although taken quite seriously) that the White House had a secret plan to fight inflation. Meanwhile, he's intermittently on the phone with Toby and Sam, who have flown to Connecticut and are now lost in a rental car on the Connecticut Turnpike. They've gone on critical business: the president's nominee for the Supreme Court, ...",https://www.imdb.com/title/tt0745602/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,16,20 Hours in L.A.,"Feb 23, 2000",7.9,921,The President meets Zoey's new bodyguard on a 20-hour trip to California; Josh tries to keep a fund raiser from being canceled; Leo needs the VP to break a 50-50 tie in the Senate.,https://www.imdb.com/title/tt0745585/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,17,The White House Pro-Am,"Mar 22, 2000",7.8,854,"When the Federal Reserve Chairman dies, Bartlet must quickly choose a successor in order to avoid financial chaos. However, he is reluctant to pick the obvious choice for Fed Chair, who used to be Abby's boyfriend. The matter is worsened when Danny Concanon receives a quote from the first lady saying she supports her ex-boyfriend, leaving Bartlett more irate. Meanwhile, Josh and Toby are courting congressman in order to get more votes for a bill they already won. However, a congresswoman, who felt 'betrayed' by Abby, poses a threat to the bill.",https://www.imdb.com/title/tt0745716/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,18,Six Meetings Before Lunch,"Apr 5, 2000",8.1,912,"The morning after Mendoza's confirmation, various staff members are brought back to earth by difficult meetings.",https://www.imdb.com/title/tt0745677/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,19,Let Bartlet Be Bartlet,"Apr 26, 2000",8.9,1068,"The West Wing staff are feeling malaise as it seems they never get anything accomplished. Meanwhile, a leaked memo is a land mine that could embarrass the administration.",https://www.imdb.com/title/tt0745648/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,20,Mandatory Minimums,"May 3, 2000",8.3,886,"A newly energized administration prepares to take on soft money, increase addiction treatment, and remove mandatory minimum sentencing.",https://www.imdb.com/title/tt0745655/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,21,"Lies, Damn Lies and Statistics","May 10, 2000",8.5,903,"The staff waits for a poll to tell them if their new, activist policies are moving them in the right direction. C.J. feels like her opinions are being discounted.",https://www.imdb.com/title/tt0745649/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,1,22,What Kind of Day Has It Been,"May 17, 2000",9.2,1171,"A stealth fighter is shot down over Iraq, leading to Bartlet ordering a military rescue as Toby worries about his brother trapped on a space shuttle orbiting the Earth. CJ deals with the ramifications of misleading the press about the rescue as the staff prepares for a town hall meeting that night. The town hall meeting goes well until the President leaves...and shots ring out.",https://www.imdb.com/title/tt0745728/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,1,In the Shadow of Two Gunmen: Part I,"Oct 4, 2000",9.4,1488,The President is rushed to hospital following a shooting; staffers field questions on protection measures and executive authority. Flashbacks show how key staff members joined the Bartlet campaign.,https://www.imdb.com/title/tt0745639/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,2,In the Shadow of Two Gunmen: Part II,"Oct 4, 2000",9.3,1283,A suspect in the presidential shooting is caught; staffers anxiously await news on Bartlet and Josh's injuries; flashbacks show how C.J. and Donna joined Bartlet's campaign.,https://www.imdb.com/title/tt0745640/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,3,The Midterms,"Oct 18, 2000",8.4,933,"With the midterm elections coming up, Toby looks for a way to stop hate groups; Charlie and Zoey decide whether to continue their relationship; President Bartlet discovers the egg cream and is concerned about an ultra-right-wing candidate running for school board in his old district in New Hampshire; and Sam is asked to put White House help behind an old friend running for Congress. This episode includes the President's confrontation with a right-wing radio talk show host using a famous list of modern applications of Biblical laws. Oh, yes, and psychics at Cal Tech ...",https://www.imdb.com/title/tt0745700/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,4,In This White House,"Oct 25, 2000",8.7,949,"After a Republican commentator trounces Sam on television, President Bartlett decides to hire her over the objections of the staff. Josh and Toby mediate a conference between U.S. drug companies and an African President whose country is dying of AIDS.",https://www.imdb.com/title/tt0745637/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,5,And It's Surely to Their Credit,"Nov 1, 2000",8.4,895,Sam helps Josh battle his health insurance company; Ainsley Hayes encounters her firebrand boss and hostile colleagues; Abby gives the President some good news about his health; C.J. discovers a retiring General intends to publicly criticize the president.,https://www.imdb.com/title/tt0745595/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,6,The Lame Duck Congress,"Nov 8, 2000",7.7,782,The administration considers recalling Congress to pass a nuclear test ban treaty; a Ukranian politician arrives unannounced at the White House; Sam reluctantly asks Ainsley to summarize a position paper; C.J.'s personal and professional relationship with Danny becomes more complex.,https://www.imdb.com/title/tt0745697/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,7,The Portland Trip,"Nov 15, 2000",7.9,786,C.J. joins the President on a flight to Portland after a wisecrack about Notre Dame; Josh seeks to defeat an anti-gay marriage bill; Sam wants to rewrite an education speech; an oil tanker appears to be violating UN sanctions; Josh teases Donna over her dating record.,https://www.imdb.com/title/tt0745702/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,8,Shibboleth,"Nov 22, 2000",8.5,1058,Dozens of Chinese stowaways are discovered in a container ship in California; Toby looks to pick a fight over school prayer with a recess appointment; Thanksgiving at the White House sees C.J. in charge of turkeys and Charlie looking for the ultimate carving knife.,https://www.imdb.com/title/tt0745675/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,9,Galileo,"Nov 29, 2000",8.3,826,The President and NASA plan a TV event for a probe's landing on Mars; satellite photographs show a suspicious-looking fire in Russia; Leo asks Toby and Josh to decide on the next postage stamp; Sam and C.J. have personal reasons for not wanting to accompany the President to a concert.,https://www.imdb.com/title/tt0745623/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,10,Noël,"Dec 20, 2000",9.4,1575,"Josh speaks to a psychiatrist about the events of the last three weeks: Toby hired musicians for the foyer, an Air Force pilot disobeyed orders, Yo-Yo Ma performed at the White House, and Josh managed to cut his hand quite badly.",https://www.imdb.com/title/tt0745664/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,11,The Leadership Breakfast,"Jan 10, 2001",8.0,758,Toby wants to use a bipartisan breakfast to discuss real issues instead of making it a staged event; Sam floats the idea of moving the press room across the street; Leo wants Josh to apologize to a columnist on his behalf; Leo and Toby realize they need to start thinking about reelection.,https://www.imdb.com/title/tt0745698/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,12,The Drop In,"Jan 24, 2001",7.8,748,"Sam meticulously prepares a speech for the President to give to the environmental lobby, but Toby wants to sneak in some criticism of their failure to condemn environmental terrorism. Leo tries to convince the President to support his pet project - a missile defense shield - despite its continued failure to produce results, and the fact that it likely contravenes an anti-ballistic missile treaty. Several countries including Great Britain have sent new ambassadors to Washington to be recognized by the White House. C.J. travels to New York on a delicate mission to ask ...",https://www.imdb.com/title/tt0745693/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,13,Bartlet's Third State of the Union,"Feb 7, 2001",8.3,794,"While a live TV show is broadcast from the West Wing following the State of the Union, the staff must covertly deal with a hostage situation in Colombia. CJ learns that a special guest at the state of the union has a black mark on his record that could taint the administration. Ainsley Hayes is afraid to meet the President in person.",https://www.imdb.com/title/tt0745600/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,14,The War at Home,"Feb 14, 2001",8.4,783,President Bartlet is fighting a war on two fronts as he tries to rescue hostages in Colombia and deal with explaining to his wife why he's breaking his word to her by running for a 2nd term.,https://www.imdb.com/title/tt0745713/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,15,Ellie,"Feb 21, 2001",8.2,784,Comments made by Surgeon General Dr. Millicent Griffith concerning the medical effects of marijuana appear to reverse the President's stance on legalizing the drug.,https://www.imdb.com/title/tt0745614/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,16,"Somebody's Going to Emergency, Somebody's Going to Jail","Feb 28, 2001",8.7,921,"On this year's ""Big Block of Cheese Day"", a college friend of Donna's asks Sam to help her get her late grandfather, accused of being a Communist spy inside the U.S. government, a presidential pardon; dealing with the recent revelation that his father had been having an affair for the past 27 years, Sam faces off with an F.B.I. agent, and later with Nancy McNally, over the pardon. Elsewhere, a group of cartographers completely re-educates C.J. on her perception of the globe, and one-time protester Toby, with the help of a straight-talking female security guard, speaks...",https://www.imdb.com/title/tt0745679/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,17,The Stackhouse Filibuster,"Mar 14, 2001",8.9,1017,"Josh finalizes a $6B health care plan that has strong support from both parties in both houses and appears to be a slam dunk for passage, but 78-year-old Senator Howard Stackhouse pulls a last-minute surprise--he wants money added for autism research or he'll filibuster. Thinking it's just a bluff, Josh blows off the senator, who then filibusters for more than eight hours while the WW staff waits desperately to begin their weekend with the episode unfolding as staffers write e-mails to their family members describing the evening's action. Elsewhere, Sam tries to ...",https://www.imdb.com/title/tt0745705/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,18,17 People,"Apr 4, 2001",9.0,934,"Following the Vice-President's remarks to him, Toby realizes the truth behind the President's illness: multiple sclerosis. Toby, Leo, and Bartlet discuss the possible political implications of this if it goes public including possible jail time for the 17 people who now know about the illness. Meanwhile Sam, Josh, Donna and the rest of the staff, unaware of the illness, struggle with a speech the President is to give at the White House Correspondents Dinner.",https://www.imdb.com/title/tt0745581/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,19,Bad Moon Rising,"Apr 25, 2001",8.7,823,President Bartlett talks to the White House Counsel about the concealment of his MS. An enraged Toby has CJ grill the West Wing staff to find a leaker. Josh and Donna spar over a financial bailout of Mexico.,https://www.imdb.com/title/tt0745598/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,20,The Fall's Gonna Kill You,"May 2, 2001",8.5,781,White House Counsel Oliver Babbish interviews CJ once she learns of the President's condition. The First Lady learns she may be legally vulnerable. Donna frets over news of a falling satellite.,https://www.imdb.com/title/tt0745694/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,21,18th and Potomac,"May 9, 2001",9.0,963,"With hypothetical polling numbers showing them it will be political suicide, staffers prepare to announce the President's condition. As they do, a military crisis flares up in Haiti and Josh faces off against two senators who are against the Government's tobacco industry suit. But as badly as the day seems to be going, a tragedy will come from a car wreck at 18th and Potomac that will affect everything.",https://www.imdb.com/title/tt0745582/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,2,22,Two Cathedrals,"May 16, 2001",9.7,2960,"As the Haitian army continues their seizure of the American embassy there, Bartlet and the staff prepare for the announcement that Bartlet has M.S. and the President must decide whether or he will seek re-election. As the funeral for Mrs. Landingham takes place and the announcement draws nearer, Bartlet thinks back to his past in search of the answer to the question everyone is asking: Will he seek re-election?",https://www.imdb.com/title/tt0745721/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,1,Isaac and Ishmael,"Oct 3, 2001",8.2,1094,"The West Wing goes under lock down as a suspected terrorist is found to be working at the White House. Stuck with a group of high school students who were visiting the White House, the staffers, President Bartlet, and the First Lady all debate the issues regarding terrorism. Meanwhile, Leo sits in on the questioning of the terrorist suspect and learns a lesson about our perceptions of terrorists.",https://www.imdb.com/title/tt0745644/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,2,Manchester: Part I,"Oct 10, 2001",8.2,751,"The staff is hunkered down in the Bartlets' hometown of Manchester, N.H., where they work with political consultants Bruno, Doug and Connie on the president's official announcement that he'll be seeking a second term; meanwhile, they all lament various W.H. events of the previous four weeks, including a huge strategic mistake by Josh, a pivotal FDA announcement scheduled for the same day as the president's speech, an ongoing battle between then president and first lady, and a major press room gaffe by C.J.",https://www.imdb.com/title/tt0745653/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,3,Manchester: Part II,"Oct 17, 2001",8.2,731,"With the staff all bickering with one another in Manchester, especially adversarial speech writers Toby and Doug, who angrily disagree about whether Bartlet should make a public apology for lying about his MS, and with the president sniping at everyone, the second-term announcement speech is locked. Abby ultimately forgives the president for deciding to run again without discussing it with her, and he ultimately apologizes to the staff in private for keeping his condition from them, which they expect will soon lead to a whole slew of grand jury subpoenas.",https://www.imdb.com/title/tt0745654/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,4,Ways and Means,"Oct 24, 2001",7.8,678,"Special prosecutor Clem Rollins announces the grand jury subpoenas in the case of president's failure to disclose his MS to the public, and the list includes pretty much every West Wing staffer and Bartlet family member; Sam and Connie meet with an important Latino activist from Calif. who is considering supporting a primary challenger to Bartlet; C.J. convinces everyone that the special prosecutor is too reasonable, and that the W.H. needs a ""better enemy"" in the investigation, prompting the staff to provoke a Congressional inquiry.",https://www.imdb.com/title/tt0745725/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,5,On the Day Before,"Oct 31, 2001",8.0,652,"While the W.H. is hosting a gala dinner for Nobel Prize winners, Leo and the president learn of a suicide bomb in an Israeli cafe that took the lives of two American students in Tel Aviv for a soccer match, and the staff attempts to manage the president's first veto, of a House bill eliminating the estate tax, and the threat of an override the same night. Sam and Toby first try to sway a contentious Dem. From Tennessee who wants a whole list of farming and ranching concessions in exchange for his vote and three proxies; after a pep talk from Leo, they devise a ...",https://www.imdb.com/title/tt0745665/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,6,War Crimes,"Nov 7, 2001",8.0,652,"After a fatal shooting in Texas, the president asks Hoynes to go down there and speak out for gun control, in spite of his history opposing it. Donna makes a gaffe in front of the Congressional committee. Leo argues with an old friend about the creation of an international war crimes tribunal.",https://www.imdb.com/title/tt0745724/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,7,Gone Quiet,"Nov 14, 2001",8.0,650,"When the military loses contact with a submarine in hostile waters, the President must choose between risking the lives of the crew and provoking North Korea. CJ relishes the Majority Leader's flubbing of an interview. Babbish informs Abby that she is the weak link in the President's legal defense.",https://www.imdb.com/title/tt0745626/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,8,The Indians in the Lobby,"Nov 21, 2001",8.2,710,"On the day before Thanksgiving, CJ has to deal with two Stockbridge-Munsee Indians who won't leave the lobby until they get an answer on an application their tribe submitted 15 years ago. Josh tries to arrange the extradition of an underage boy whose parents sent him to Italy after he killed his teacher. The President learns why Abby wants to have Thanksgiving at Camp David this year, and places an anonymous call to the Butterball Hotline.",https://www.imdb.com/title/tt0745696/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,9,The Women of Qumar,"Nov 28, 2001",8.1,699,"CJ cannot control her outrage when the US agrees to an arms sale to Qumar, a country that brutally abuses women. Josh meets with Amy Gardner, a leading women's group lobbyist. The content of a Smithsonian exhibit draws protest from a veteran's group. Leo and the President discuss options when the possibility of a Mad Cow infection strikes the US beef industry.",https://www.imdb.com/title/tt0745717/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,10,Bartlet for America,"Dec 12, 2001",9.1,945,"In an episode dotted with flashbacks, Leo and his attorney Jordon Kendall (Joanna Gleason) face a Congressional inquiry into whether the president lied to the American people regarding his MS, but this particular day of hearings concerns itself more with Abby and her secretly medicating Jed, and later with Leo's having fallen off the wagon during the campaign (a politically motivated Republican rep on the committee witnessed Leo drunk in his room three days before the nomination); we see the meeting in which Leo talked N.H. Governor Bartlet into running for president,...",https://www.imdb.com/title/tt0745599/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,11,H. Con-172,"Jan 9, 2002",8.1,656,"In a private, late-night meeting, Cliff Calley informs Leo and Jordon he has negotiated a settlement in the Congressional witch hunt over Bartlet's MS: Bartlet can accept a joint congressional censure (House Concurrent Resolution 172, or H.Con. 172); Leo initially refuses to bring it to the president, insisting it will devastate the president and affect him for the rest of his life, but he does mull it over, and consults with Josh and repeatedly with Jordon about it; Josh begins his romantic pursuit of women's issues advocate Amy Gardner, but flubs it a couple of ...",https://www.imdb.com/title/tt0745628/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,12,"100,000 Airplanes","Jan 16, 2002",8.0,995,"On the night of the State of the Union, Sam has to explain the process of writing the speech and grading reaction to it to a magazine reporter (Traylor Howard) throughout the evening; C.J. arranged the coverage aware that the reporter, Lisa Sherbourn, is Sam's ex-fiancée; flashing back to the speechwriting process, we see the president dining with several of Abbey's medical colleagues, and they ponder the future of cancer research, motivating Bartlet to ask that a section be added to the SOTU in which he calls for U.S. scientists to find a cancer cure by 2012; the ...",https://www.imdb.com/title/tt0745580/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,13,The Two Bartlets,"Jan 30, 2002",7.9,661,Toby is concerned when President Bartlett forgoes an opportunity to speak out in favor of affirmative action during the Iowa caucuses and confronts the President on the real reasons underlying his Dr. Jekyl & Uncle Fluffy personality shifts. Meanwhile Josh makes plans for a vacation with Amy and then must cancel them.,https://www.imdb.com/title/tt0745710/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,14,Night Five,"Feb 6, 2002",8.2,730,Josh covertly brings a psychiatrist to the white house to meet with the President who has been unable to sleep for five days.,https://www.imdb.com/title/tt0745661/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,15,Hartsfield's Landing,"Feb 27, 2002",8.5,735,"A small town in N.H. is the site of the first presidential primary vote, and the results from Hartsfield's Landing, announced at 12:07 a.m., will dominate the news all day until the final tally. Josh wants favorable press for the president, prompting him to ask Donna to persuade a local couple she knows to reconsider their vote. Elsewhere, Bartlet has just returned from India with a collection of antique chess sets he gives as gifts to the staff. He plays Toby while they discuss their recent blow-up, Bartlet's insomnia and Toby's fervent belief that the president's ...",https://www.imdb.com/title/tt0745630/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,16,Dead Irish Writers,"Mar 6, 2002",8.3,702,"Another lively episode centered around a lavish W.H. party, this one for Abbey's birthday the night before a N.H. medical board begins hearings on whether to suspend her license over her secret treatment of her husband's MS. Abbey repairs to the residence with C.J. and Amy Gardener to get blitzed on wine and discuss her concerns about her medical career. Donna is restricted from joining the party because a decades-old cartography error puts her birthplace in Canada. Toby and U.K. Ambassador Lord John Marbury (Roger Rees) repair to a nearby bar to share a bottle of ...",https://www.imdb.com/title/tt0745606/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,17,The U.S. Poet Laureate,"Mar 27, 2002",8.1,674,"Poet laureate Tabitha Fortis visits D.C. to attend a White House dinner in her honor, and Toby develops a bit of a crush on her, but he also must admonish the somewhat flighty beauty against publicly criticizing the president for his refusal to sign an international anti-land mine treaty; Donna discovers a website devoted to Josh, and he soon becomes sucked into the online chat about his activities and ego; speaking via remote to a local morning show in Philadelphia and unaware that the mike is on, Bartlet makes a stray comment impugning opponent Robert Richie's ...",https://www.imdb.com/title/tt0745711/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,18,Stirred,"Apr 3, 2002",8.3,634,"On a typical night in the west wing, Sam returns from a hockey game and Josh asks him to meet with V.P. Hoynes about saving an education bill. Back at the W.H., Josh, Toby, Leo, C.J., Larry and Ed all meet about the prospect of replacing Hoynes on the ticket in the next campaign. Bartlet helps Charlie do his federal taxes, and while both think Charlie should expect a refund, thanks to last year's so-called economic stimulus, he instead owes money to the IRS. A security emergency occurs when two trucks, one stolen and containing nuclear waste, crash in a tunnel in ...",https://www.imdb.com/title/tt0745680/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,19,Enemies Foreign and Domestic,"May 1, 2002",8.5,679,A meeting with the new Russian president becomes politically dangerous when surveillance photos show Russia building a nuclear reactor in Iran. C.J. is assigned Secret Service protection after receiving death threats.,https://www.imdb.com/title/tt0745616/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
The West Wing,3,20,The Black Vera Wang,"May 8, 2002",8.2,671,"The President and Leo deal with reports of a planned terrorist attack, but more shocking is who is behind it. Sam receives an anonymous package with bad implications for the campaign. C.J. chafes under her Secret Service protection.",https://www.imdb.com/title/tt0745688/,tt0200276,Inside the lives of staffers in the West Wing of the White House.
