tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Through the Wormhole,2,3,Does Time Really Exist?,"Jun 22, 2011",8.1,176,After a brief explanation of how we measure time this program takes a detailed look at how we perceive time. Then it's time for the physicists to present their ideas about what time is before Steve Weinstein talks about two dimensional time.,https://www.imdb.com/title/tt1904541/,tt1513168,
Through the Wormhole,2,4,Are There More Than 3 Dimensions?,"Jun 29, 2011",7.7,144,"To scientists it looks like the weakness of gravity, the existence of dark matter and the big bang may all be dependent on how many dimensions there are to the universe. But are the three dimensions we're used to too few or too many? This program examines the pet theories of several scientists about the dimensionality of our universe, how they are going about proving their theories and why their theories don't agree with the three dimensions that seem obvious to us.",https://www.imdb.com/title/tt1930064/,tt1513168,
Through the Wormhole,2,5,Is There a Sixth Sense?,"Jul 6, 2011",7.5,148,"Several scientists have conducted experiments, although with somewhat questionable controls, that suggest humans may have a rudimentary capabilities for telepathy and precognition. This program reviews the studies and the scientists speculate about how these capabilities may work and why we might have them.",https://www.imdb.com/title/tt1930067/,tt1513168,
Through the Wormhole,2,6,Are There Parallel Universes?,"Jul 13, 2011",7.9,149,"This program presents the scientific foundation for parallel universes. Then it reviews the various speculative ideas scientists are exploring about how universes form and how they interact. In our explorations we bump into our old cosmic friends; black holes, white holes, dark matter and the big bang.",https://www.imdb.com/title/tt1930065/,tt1513168,
Through the Wormhole,2,7,How Does the Universe Work?,"Jul 20, 2011",7.9,133,"A revolution in science is underway that will transform life on Earth and ensure our survival as a species. If we can solve the equation of everything, it will present the keys to creation itself.",https://www.imdb.com/title/tt1931229/,tt1513168,
Through the Wormhole,2,8,Can We Travel Faster Than Light?,"Jul 27, 2011",8.0,148,The laws of physics allow a variety of ways to get around the universe faster than the speed of light. These prospects are explained along with the daunting engineering challenges of making them practical and safe.,https://www.imdb.com/title/tt1931228/,tt1513168,
Through the Wormhole,2,9,Can We Live Forever?,"Aug 3, 2011",7.6,145,This program reviews current thinking about what causes death and aging. Then it examines increasingly bizarre ideas about how to prevent them.,https://www.imdb.com/title/tt1931227/,tt1513168,
Through the Wormhole,2,10,What Do Aliens Look Like?,"Aug 10, 2011",7.5,129,This program gives serious consideration to what life forms on other planets might look like founded on the vast diversity of life on earth now and in the past and what is now known about the environments on other planets found by the Kepler telescope. Then it indulges in a little speculation about what extra-terrestrial intelligence might be like.,https://www.imdb.com/title/tt1931230/,tt1513168,
Through the Wormhole,3,1,Will We Survive First Contact?,"Mar 6, 2012",7.3,124,"Mankind longs for proof that we are not alone in the universe, but the moment of first contact will certainly mean the end of the world as we know it. Whether that is a bad thing for humanity or the start of a great future is the subject of much debate.",https://www.imdb.com/title/tt2264711/,tt1513168,
Through the Wormhole,3,2,Is There a Superior Race?,"Jun 6, 2012",7.4,120,"Are races different on the inside as well as the outside? Is there such a thing as race at all? Or, could advances in technology create a superior race? The answers to these questions may tell us where humanity is headed.",https://www.imdb.com/title/tt2169878/,tt1513168,
Through the Wormhole,3,3,Is the Universe Alive?,"Jun 13, 2012",7.1,112,"The cosmos may be a superorganism, a collection of separate bodies acting like a single being. Scientists are probing this colossal creature for its beating heart, quantum-computing brain and even its offspring. Or are space & time illusions we created?",https://www.imdb.com/title/tt2196778/,tt1513168,
Through the Wormhole,3,4,What Makes Us Who We Are?,"Jun 20, 2012",7.3,102,What is it that gives each one of us a unique identity? As we move through life our outer appearances transform almost entirely. Our opinions and ideas change. Are we all born with a permanent sense of self or can our identities be altered?,https://www.imdb.com/title/tt2196780/,tt1513168,
Through the Wormhole,3,5,What Is Nothing?,"Jun 27, 2012",7.3,102,"Can there be such a thing as nothing? Scientists are looking for answers in the mind-bending science of Quantum Mechanics. Their work may uncover what our cosmos is made of, how it came from nothing and when it might collapse into an empty void again.",https://www.imdb.com/title/tt2196792/,tt1513168,
Through the Wormhole,3,6,Can We Resurrect the Dead?,"Jul 11, 2012",7.1,96,"What if death wasn't the end? Resurrecting bodies isn't enough. To truly live again, we must also resurrect our minds. Scientists are developing ways to digitally preserve the contents of our brains. We may rise again as software, embedded in new forms.",https://www.imdb.com/title/tt2196798/,tt1513168,
Through the Wormhole,3,7,Can We Eliminate Evil?,"Jul 18, 2012",7.3,92,"Researchers are uncovering the hidden forces that inflame our inner demons, looking for ways to neutralize the source of evil in the brain. Methods include learning impulse control and stimulating altruism. But can psychopaths who lack empathy be helped?",https://www.imdb.com/title/tt2196796/,tt1513168,
Through the Wormhole,3,8,Mysteries of the Subconscious,"Jul 25, 2012",7.4,105,"The subconscious has long been thought of as the source of our primal fears and desires. But scientists have discovered how the subconscious makes snap decisions that protect us from harm, and that it can be trained to actually heal our bodies of disease.",https://www.imdb.com/title/tt2196802/,tt1513168,
Through the Wormhole,3,9,Will Eternity End?,"Aug 1, 2012",7.2,95,"Can time tick on forever or will time itself end? It's possible that eternity already exists, and the future is traveling back in time to shape the present. Or time might even be a holographic projection, reaching back to us from the end of eternity!",https://www.imdb.com/title/tt2312864/,tt1513168,
Through the Wormhole,3,10,Did We Invent God?,"Aug 8, 2012",7.5,113,"Did God invent humanity? Or did we invent God? Since our brains are where we experience reality, does imagining God make God real? One neuroscientist is trying to find the answer by peering into the human mind, and seeing what God really looks like!",https://www.imdb.com/title/tt2312866/,tt1513168,
Through the Wormhole,4,1,Is There a God Particle?,"Mar 20, 2013",7.7,106,"Scientists have hunted for a particle to explain how matter came to exist in the universe. In 2012 they found it - the Higgs Boson, the God Particle. But the discovery raises many questions. And what if we owe our existence something else?",https://www.imdb.com/title/tt2759832/,tt1513168,
Through the Wormhole,4,2,When Does Life Begin?,"Jun 5, 2013",7.5,88,"What defines the beginning of a life? New evidence reveals that inside all of us are traces of cells from our relatives, blurring the lines between one life and another. Technology is now giving birth to new life forms made of surprising components.",https://www.imdb.com/title/tt2827834/,tt1513168,
Through the Wormhole,4,3,Can We Survive the Death of the Sun?,"Jun 12, 2013",7.5,90,"We are all at the mercy of the Sun: someday, it will bathe us in a fiery, planetary holocaust. How can we survive the death of our star? The technology to move ourselves to Mars or another ""Earth"" sounds like sci-fi, but almost within our grasp.",https://www.imdb.com/title/tt2965140/,tt1513168,
Through the Wormhole,4,4,How Do Aliens Think,"Jun 19, 2013",7.4,83,"By studying the non-humans in our midst, the evolution of human language, and the psychology of super-intelligent beings, scientists are learning how alien minds might function.",https://www.imdb.com/title/tt3000288/,tt1513168,
Through the Wormhole,4,5,Will Sex Become Extinct?,"Jun 26, 2013",7.2,76,"Every person who has lived was created from the genes of one man and one woman, but human reproduction is about to undergo a revolution. Technology is close to making children from two fathers, or two mothers. If this is the case, will sex become extinct?",https://www.imdb.com/title/tt3016202/,tt1513168,
Through the Wormhole,4,6,Can Our Minds Be Hacked?,"Jul 3, 2013",7.4,82,"Our minds store our entire lives, our memories and our deepest desires and our brains are biological computers. Could brain hackers someday be able to rewrite our thoughts similar to how computer hackers hack email?",https://www.imdb.com/title/tt2982016/,tt1513168,
Through the Wormhole,4,7,Are Robots the Future of Human Evolution?,"Jul 10, 2013",8.0,97,"From our smartphones to our cars, we have robots that live and work beside us. We are designing them to think and move on their own. Is it possible that these objects evolve to be smarter than humans or will we choose to merge with the machines?",https://www.imdb.com/title/tt3013914/,tt1513168,
Through the Wormhole,4,8,Is Reality Real?,"Jul 17, 2013",7.6,97,"Do we live in the ""real world"" or is it all in our mind? Our perception of reality is controlled by society. Thanks to ""the optimism bias"", we make unrealistic assessments about our own reality. Human senses capture only a small part of nature.",https://www.imdb.com/title/tt3031442/,tt1513168,
Through the Wormhole,4,9,Do We Have Free Will?,"Jul 24, 2013",7.2,84,"What if everything that has or will happen has already been determined? Until the discovery of quantum uncertainty, physicists were convinced free will does not exist. Now other scientists have stepped into the fray, arguing that free will is an illusion.",https://www.imdb.com/title/tt3052228/,tt1513168,
Through the Wormhole,4,10,Did God Create Evolution,"Jul 31, 2013",7.0,76,"Is life the product of evolution or is it thanks to the guiding hand of God? Believers in Intelligent Design argue complex life could not have evolved randomly. Was life created by evolution, by God or both?",https://www.imdb.com/title/tt3120820/,tt1513168,
Through the Wormhole,5,1,Is God an Alien Concept?,"Mar 5, 2014",7.2,89,"Is God worshiped in other worlds across the cosmos? How might alien deities differ from our own? Have advanced aliens discovered everything there is to know about the universe, or are they too looking for answers? The answer may lie buried on Earth.",https://www.imdb.com/title/tt3574342/,tt1513168,
Through the Wormhole,5,2,Is Luck Real?,"Mar 12, 2014",7.7,79,"Do you make your own luck, or does luck make you? Some scientists believe luck is strictly a matter of statistics and probabilities - but others believe unseen forces are at work.",https://www.imdb.com/title/tt3574364/,tt1513168,
Through the Wormhole,5,3,Is Poverty Genetic?,"Jun 4, 2014",6.9,77,"Are the wealthy just born in the right place at the right time? Are the poor victims of a system designed to keep them down? Or do physics and biology determine who is rich and who is poor? Scientists have found that throughout history, the distribution of wealth is governed by hidden forces: DNA, environmental stress, patterns of human migration and even the laws of thermodynamics! Nature seems to demand winners and losers in life. But does this mean greed is king, and the rich can take what they want? Or does the cooperation among even the smallest microorganisms ...",https://www.imdb.com/title/tt3750104/,tt1513168,
Through the Wormhole,5,4,How to Collapse a Superpower,"Jun 11, 2014",7.3,70,"The stability of the US, Europe, China, or any global power depends on high-speed digital communication. With a little imagination, could a few terrorists sabotage this massive network? Cripple a mighty nation? Perhaps even tear down modern civilization? Our increasing dependence on digital devices and global interactivity may be placing us in grave danger. Scientists around the world are dealing with new threats such as body hacking, Trojan Horse viruses, and brain-damaging Internet addiction. But what if the ultimate threat isn't an attack on technology, but the ...",https://www.imdb.com/title/tt3799272/,tt1513168,
Through the Wormhole,5,5,Does the Ocean Think?,"Jun 18, 2014",7.3,69,"There could be an undiscovered species on Earth unlike anything we've ever known. Not in the ocean, but the ocean itself.",https://www.imdb.com/title/tt3799276/,tt1513168,
Through the Wormhole,5,6,Is a Zombie Apocalypse Possible?,"Jun 25, 2014",7.3,68,"It is a nightmare that has stalked us for centuries: hordes of human beings transformed into mindless, bloodthirsty monsters that usher in the downfall of civilization. Could this nightmare ever become reality? Scientists have discovered pathogens that turn insects into the walking dead. New deadly strains of viruses are attacking humans every day. Mathematicians are calculating the likelihood of surviving a zombie virus outbreak. Neuroscientists are even discovering that we can easily lose conscious control of our bodies. If we were in the middle of a zombie ...",https://www.imdb.com/title/tt3799278/,tt1513168,
Through the Wormhole,5,7,Is Gravity an Illusion?,"Jul 2, 2014",7.6,66,Gravity is an unsolved mystery of the universe. Why do all objects that have mass pull on one another? New theories propose unexpected answers.,https://www.imdb.com/title/tt3799282/,tt1513168,
Through the Wormhole,5,8,Will We Become God?,"Jul 9, 2014",7.1,65,Humanity's potential seems limitless. But could we become as powerful as God? Scientific breakthroughs grant our species seemingly divine abilities.,https://www.imdb.com/title/tt3799288/,tt1513168,
Through the Wormhole,5,9,Is There a Shadow Universe?,"Jul 16, 2014",7.5,70,"Cosmologists agree that ""dark matter"" has helped shape our Universe, but now they need to figure out what dark matter is. What's going on in this hidden world? Could it have formed its own dark stars, planets, and even life forms?",https://www.imdb.com/title/tt3799286/,tt1513168,
Through the Wormhole,5,10,When Did Time Begin?,"Jul 23, 2014",7.8,73,We float along the river of time. But does that river have a source? Where did time come from?,https://www.imdb.com/title/tt3574368/,tt1513168,
Through the Wormhole,6,1,Are We All Bigots?,"Apr 29, 2015",7.3,77,"If you had less than one second to make a life-or-death decision to shoot a man who might be armed with a lethal weapon, what would you do? Would the ethnicity of the man affect your decision?",https://www.imdb.com/title/tt4613432/,tt1513168,
Through the Wormhole,6,2,Can Time Go Backwards?,"May 6, 2015",7.5,68,Could science ever make the clock move backwards? Experiments in quantum physics are showing that the future influences the present: what happens later limits the choices we think we have now.,https://www.imdb.com/title/tt4692716/,tt1513168,
Through the Wormhole,6,3,Are We Here for a Reason?,"May 13, 2015",7.3,64,"Evolution say that all life exists only to reproduce; a new theory proposes that instead of passing on genes, humans have another purpose.",https://www.imdb.com/title/tt4652816/,tt1513168,
Through the Wormhole,6,4,Do We Live in the Matrix?,"May 20, 2015",7.6,65,Our universe seems real. But what if it's a video game? Scientists in a variety of fields are taking seriously the possibility that we live in a virtual reality.,https://www.imdb.com/title/tt4669238/,tt1513168,
Through the Wormhole,6,5,Are Aliens Inside Us?,"May 27, 2015",6.9,59,Odds are excellent that extraterrestrial life exists. So why haven't we found aliens out in the galaxy? Are we looking in the wrong places?,https://www.imdb.com/title/tt4730062/,tt1513168,
Through the Wormhole,6,6,Why Do We Lie?,"Jun 3, 2015",7.4,65,"We all agree lying is shameful. Yet we still deliberately deceive each other constantly. Are our brains wired for lying from a young age? The brains of pathological liars may provide insights. Will technology make it easier for us to be dishonest, or could it someday instantly reveal someone is lying? Perhaps we are deceitful because our limited senses prevent us from seeing the real truth. Scientists say our own memories deceive us, and have managed to implant false memories. Other scientists look for ultimate truth in the subatomic world - only to end up turning ...",https://www.imdb.com/title/tt4702072/,tt1513168,
Through the Wormhole,7,1,What Makes a Terrorist?,"Aug 8, 2016",7.3,54,"Terrorists, like any group, have a cause to rally around. But for them, the cause justifies the deliberate targeting of innocent civilians. How can they think that way? Now, science is peering into the dark heart of terror networks to find out why.",https://www.imdb.com/title/tt5972490/,tt1513168,
Through the Wormhole,7,2,Is Privacy Dead?,"Sep 6, 2016",7.7,52,We examine a life without privacy in order to solve crimes and prevent terrorism.,https://www.imdb.com/title/tt6004984/,tt1513168,
Through the Wormhole,7,3,Are There More Than Two Sexes?,"Sep 13, 2016",7.2,39,Science reveals the line between male and female is blurred. And the battle of the sexes is happening deep within our cells. Are there more than two sexes?,https://www.imdb.com/title/tt6065986/,tt1513168,
Through the Wormhole,7,4,Can We All Become Geniuses,"Sep 20, 2016",7.7,38,"Genius lies somewhere in the human mind, bringing mathematical insight, sparking artistic inspiration and enabling some to see what most cannot. Might we augment our biology with technology to unlock the genius inside us all?",https://www.imdb.com/title/tt6132878/,tt1513168,
Through the Wormhole,8,1,Is the Force with Us?,"Apr 25, 2017",7.9,44,"New research is beginning to reveal a hidden force in the universe - one that penetrates space with trillions of invisible connections, instantly linking every place in our world and joining our future with our past. Is the Force with us?",https://www.imdb.com/title/tt6569720/,tt1513168,
Through the Wormhole,8,2,Can We Cheat Death?,"May 2, 2017",7.5,44,"Scientists are peering inside the mechanisms of aging, tampering with the cellular makeup of our DNA, and imagining a world where death is cured like a disease. Are we entering a new age of immortality?",https://www.imdb.com/title/tt6572884/,tt1513168,
Through the Wormhole,8,3,Can We Hack the Planet?,"May 9, 2017",8.0,40,"Unless we can turn the planet's problems into solutions, humanity may be coming to an end. Scientists are unlocking the secrets of nature to tame the elements and harness energy. Can we hack the planet to save humanity?",https://www.imdb.com/title/tt6572890/,tt1513168,
Through the Wormhole,8,4,Is Gun Crime a Virus?,"May 16, 2017",7.0,54,"Every 17 minutes, someone is killed with a gun. It's a wave of violence that political debate can't seem to stop. Is this an epidemic that scientists can help cure? Could gun crime be a virus?",https://www.imdb.com/title/tt6134126/,tt1513168,
