tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
Fullmetal Alchemist,1,16,That Which Is Lost,"Jan 24, 2004",7.5,433,"As Marcoh faces a deadly encounter with Lust, Armstrong and the Elrics flee to Resembool. Ed however, gets sent into a rage when they lose Al in the process.",tt0421357
Fullmetal Alchemist,1,17,House of the Waiting Family,"Mar 5, 2005",7.9,442,"The hobbled Elrics return to their childhood village for the first time in four years. As the Rockbells construct Ed's new limbs, the boys sift through the ashes they left behind. While Al comes to the fearful realization that his memories are fading, Ed visits his mother's grave, and both must redefine their view of family and home.",tt0421357
Fullmetal Alchemist,1,18,Marcoh's Notes,"Feb 7, 2004",7.7,422,"Ed and Al are forced to go in search of another source for Marcoh's books after Lust, Gluttony and Scar burn the first Branch Library to the ground.",tt0421357
Fullmetal Alchemist,1,19,The Truth Behind Truths,"Feb 14, 2004",7.9,414,"Ed and Al are horrified when they learn what the key ingredient in making a Philospher's stone is, but they forge ahead to explore an abandoned lab.",tt0421357
Fullmetal Alchemist,1,20,Soul of the Guardian,"Feb 21, 2004",8.3,426,"Ed and Al square up against two guards that are just like Al; souls bound to armored suits. Ed however, may be in trouble as his auto mail malfunctions.",tt0421357
Fullmetal Alchemist,1,21,The Red Glow,"Feb 28, 2004",8.4,434,Barry sets off explosions that inadvertently free the homonculus Greed and the other prisoners. Shou Tucker returns from the dead in a surprising new form.,tt0421357
Fullmetal Alchemist,1,22,Created Human,"Mar 6, 2004",8.6,439,"As Envy (in the form of Basque Grand) gathers the human ingredients to form the stone, Maes Hughes sets out to rescue the Elrics from laboratory 5.",tt0421357
Fullmetal Alchemist,1,23,Heart of Steel,"Apr 16, 2005",7.7,421,"After the explosive finale to Lab Five, Ed and Al wake up in the hospital, once again in pieces. Winry travels to Central to make repairs, and is enraged by the brothers' refusal to tell her the truth about their lives. Meanwhile, Al's recurring questions about his existence come to a boil. Was there ever an Alphonse Elric? Or are his memories and soul alchemically cr... Read all",tt0421357
Fullmetal Alchemist,1,24,Bonding Memories,"Apr 23, 2005",7.8,410,"As Al runs from Ed and Winry, desperate to know the truth about what he is, mercenaries swoop into the Ishbalan encampment where Scar is recovering and massacre helpless refugees-an attack the military may have condoned. In a chain of events, Al finds himself side by side with Scar, on a renegade mission against the state that Ed represents.",tt0421357
Fullmetal Alchemist,1,25,Words of Farewell,"Apr 30, 2005",9.0,527,"Ed and Al claim they've quit their search for the Philosopher's Stone and board a train heading south. Meanwhile, Lieutenant Colonel Hughes' investigation of Lab Five leads him to a startling discovery of military corruption and conspiracy that could topple the entire national government-- and put Hughes in considerable danger.",tt0421357
Fullmetal Alchemist,1,26,Kanojo no riyû,"May 7, 2005",7.3,402,"Winry drags Ed and Al to the famous Rush Valley, the auto-mail capital of the world, where mechanical limbs are a shockingly common sight. Amidst workshops and street-smart swindlers, they encounter a tough girl named Paninya, who confronts Winry with an important question: Why is she helping Ed, if he doesn't even care?",tt0421357
Fullmetal Alchemist,1,27,Teacher,"Sep 17, 2005",8.0,412,"Ever since Ed and Al attempted human transmutation, they have desperately avoided one person: their childhood teacher, Izumi. Bearing dreadlocks, an iron will, and incredible alchemic skills, she is horrified that Ed and Al used her teachings to violate nature. Now she has caught them, and is shipping them back to her hometown for a frightening interrogation.",tt0421357
Fullmetal Alchemist,1,28,"All Is One, One Is All","Sep 24, 2005",8.0,404,"It was the only clue Izumi offered, as she dumped young Ed and Al on the island of Yock: ""One is All, All is One."" It was perhaps the most ancient tenant of alchemy, but what did it mean? And how would it help these children survive in this savage place-with no food, no shelter, and a beast lurking in the woods? Years later, the lesson must be relearned.",tt0421357
Fullmetal Alchemist,1,29,The Untainted Child,"Oct 1, 2005",8.2,398,"As the Elric brothers are leaving Yock Island, a strange boy emerges from the foliage, with no memory of how he arrived. Inexplicably, he can perform alchemy without a transmutation circle. Even stranger, he can transmute his own body, merging with his surroundings! Izumi is compelled to take care of the child, but Ed has other plans.",tt0421357
Fullmetal Alchemist,1,30,Nanpô shireibu shûgeki,"Oct 8, 2005",8.0,387,"The search for Scar gets a forward leap as a former military officer spots him in the southern slums. Elsewhere, the amoral Lt. Colonel Archer makes his move for the mysterious wild boy, who he believes is a homunculus conspirator. Infuriated by the arrest, Izumi leaps into action, single-handedly attacking the military with her staggering alchemic power.",tt0421357
Fullmetal Alchemist,1,31,Sin,"Oct 15, 2005",8.2,399,"In the chaos of the crumbling headquarters, Izumi successfully escapes with the boy. But it's too late-Envy has revealed the truth to the homunculus child, and his personality is quickly changing. With Izumi's secrets exposed as well, the Elric Brothers try to stop her heartbroken plan of atonement, converging on a cold stone altar on a lonely island.",tt0421357
Fullmetal Alchemist,1,32,Dante of the Deep Forest,"Oct 22, 2005",7.6,392,"After a dangerous battle with Wrath, Izumi has all she can take of Ed and Al's reckless pursuit of their goal. She sends them to meet Dante, the alchemist who taught Izumi decades ago, and also knew their father. But there is little time for idle chat, as Envy, Sloth and Greed have all entered the vicinity.",tt0421357
Fullmetal Alchemist,1,33,"Al, Captured","Oct 29, 2005",7.7,387,"The boys are separated when kidnappers take Al to their hideout, leaving Ed frantic to find his brother. Izumi steps in to help her protégés as always, and finds they've learned something from life she could never have taught them alone...responsibility.",tt0421357
Fullmetal Alchemist,1,34,Theory of Avarice,"Nov 5, 2005",8.4,408,"Major Armstrong battles Greed's men in the sewers in an attempt to save Al, while up above, Ed escapes the military's clutches for a showdown with Greed. As Lust suggests the battle is part of some larger plan, Greed morphs his body into an impervious shield, and swears Ed must kill him if he wants to see Al again. But is there another way?",tt0421357
Fullmetal Alchemist,1,35,Reunion of the Fallen,"Jun 12, 2004",7.7,385,"With everyone reeling after the fight between Ed and Greed, Lust can't shake two questions from her mind. Where did she come from? And where will she go when she is dead? As if to answer, she sees a familiar man in a crowd. Years ago, she helped him use alchemy to combat a strange plague that was turning villagers into stone. And his mere presence produces unexplainab... Read all",tt0421357
Fullmetal Alchemist,1,36,The Sinner Within,"Nov 19, 2005",7.6,384,"Ed, Al, and Winry continue on their journey to Ishbal, uncovering more of the mystery as they travel along. But how much do Ed and Al really want to know? Are they ready to hear the truth? Lust and Gluttony meet Wrath for the first time and quickly set out on the Elric Brother's trail. Will Ed and Al reach their destination before they're overtaken? And if they do, ar... Read all",tt0421357
Fullmetal Alchemist,1,37,"The Flame Alchemist, the Bachelor Lieutenant, and the Mystery of Warehouse 13","Nov 26, 2005",7.8,415,Someone high up the military ladder has ordered an investigation on Colonel Mustang. What follows is a one-of-a-kind look into the daily affairs of the Flame Alchemist and his loyal (and often ridiculous) staff. Is there a haunted warehouse in Central full of soldier-killing zombies? Is Havoc lonely? Does Major Armstrong have a sister?,tt0421357
Fullmetal Alchemist,1,38,With the River's Flow,"Dec 3, 2005",7.5,376,"Forced to go on foot after their vehicle explodes, Al questions Ed for the first time about the direction of their mission, prompting a heated brawl that sends the brothers stomping off in opposite directions. Back in Central, Sciezka and Winry follow the clues that Hughes left behind, and come face to face with the deadly, shape-shifting Sloth.",tt0421357
Fullmetal Alchemist,1,39,The Scar,"Dec 17, 2005",8.6,394,"Marta has found Kimbley, whose betrayal led to the death of her friends. Realizing revenge is pointless, Al tries to stop Marta, and jumps into the fight. In Liore, Ed goes head to head with Scar, and uncovers the full truth behind his past. Finally, in a heart-wrenching exchange, the identity of the Seventh Sin will be revealed, and a friend of the Elrics will die.",tt0421357
Fullmetal Alchemist,1,40,Secret of Ishbal,"Dec 10, 2005",7.9,376,"With the half-snake, half-woman Marta as their guide, Ed and Al arrive at the ruins of Ishbal. Their shock at the devastation is magnified as Marta divulges the real cause of the Ishbalan war, and the dark series of events that led to her transformation into a chimera. Once again, Ed and Al must question everything they believed.",tt0421357
Fullmetal Alchemist,1,41,His Name Is Unknown,"Jan 14, 2006",8.7,392,"Scar emerges from the grisly battle, determined to create the Philosopher's Stone using Archer's soldiers as the final ingredients. Desperate to stop the massacre, Ed continues his underground fight in hopes of reaching the surface in time. And Lust follows Scar through Liore's war-torn streets, seeking the final truths about Scar's origin before he performs his ultim... Read all",tt0421357
Fullmetal Alchemist,1,42,Holy Mother,"Jan 7, 2006",8.6,388,"Massive bloodshed seems inevitable in the mounting stand-off between Scar and the military. As Ed tries to get the Liore people out of the city before the destructive alchemic reaction begins, he is confronted by Wrath and Sloth. And back in the heart of Liore, Scar, Kimbley and Al are enmeshed in a climactic battle that none of them may survive.",tt0421357
Fullmetal Alchemist,1,43,The Stray Dog,"Jan 21, 2006",8.1,376,"In the aftermath of the Philosopher's Stone creation, Ed and Al embark on a dangerous journey home. The Fuhrer declares the Elrics to be fugitives of the state, responsible for the deaths of nearly a thousand soldiers, and wants them captured-- dead or alive. Can Mustang's troops intercept the boys before they fall into the wrong hands?",tt0421357
Fullmetal Alchemist,1,44,Hohenheim of Light,"Jan 28, 2006",8.3,381,"With the mastermind behind the seven sins organizing a plan to capture the boys as well, Ed and Al must convince Mustang's faction that the Fuhrer is not what he seems. The strange reappearance of their father only complicates things further, as we learn he has his own score to settle...one that goes to root of this entire conspiracy.",tt0421357
Fullmetal Alchemist,1,45,A Rotted Heart,"Feb 4, 2006",8.2,379,"The confrontation between Hohenheim and the leader of the Homonculi continues, and we finally discover the ""truth behind truths."" As Al receives a mysterious phone call, Ed proves he will do whatever it takes to stop the Homunculi-even defile his mother's grave. And back in Central, Colonel Mustang decides to challenge the entire military leadership on his own.",tt0421357
Fullmetal Alchemist,1,46,Human Transmutation,"Feb 11, 2006",8.1,374,"The brothers are separated, and both are in peril. Al meets with the increasingly deranged Tucker, while Ed returns to Dante's mansion for any clue that could lead him to the Homunculi's leader. Meanwhile, the Fuhrer sends Mustang and Armstrong to command his northern campaign. Will the boys have to fend for themselves in this increasingly dangerous struggle?",tt0421357
Fullmetal Alchemist,1,47,Sealing the Homunculus,"Feb 18, 2006",8.5,387,"Tucker used Al's power in a new attempt to resurrect his daughter, and the transmutation has disintegrated part of Al's armor. Anxious to stop the Philosopher's Stone from losing more potency, Sloth captures Al. But Ed arrives to stop her. With Sloth, Wrath, and Lust all on the scene-and all with different motives- it's time for a homunculi showdown.",tt0421357
Fullmetal Alchemist,1,48,Goodbye,"Feb 25, 2006",8.1,384,"Al is in the hands of the homunculi, and Ed has precious little time to find him. Nearby, Mustang reveals his daring strategy, turning the Fuhrer's attempt to silence him into a push for revolution. After a rapid chain of events, Ed and Mustang find themselves in a car together, giving the two stubborn alchemists a chance to close old wounds.",tt0421357
Fullmetal Alchemist,1,49,The Other Side of the Gate,"Mar 4, 2006",8.2,387,"What is the real secret to alchemy? What fuels transmutations? Is Equivalent Exchange the defining principle of the world, or a fabrication that give false hope to the weak? All answers will be revealed, as the confrontation with the homunculi's leader sends Ed to a place that could shatter his entire understanding of alchemy: the other side of the Gate.",tt0421357
Fullmetal Alchemist,1,50,Death,"Mar 11, 2006",8.8,426,"Ed returns from beyond the Gate, leaping into a desperate battle with Envy to stop the mastermind and set Al free. But can Ed deal with Envy's true form? In the Fuhrer's mansion, it's the Ultimate Eye against Flame: Mustang versus Pride. The future of the state is on the line, and an alchemist is going to die.",tt0421357
