tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
House,1,16,Heavy,"Mar 29, 2005",8.4,2631,"A morbidly obese ten-year-old girl has a heart attack, and her mother insists that House and his team look past her weight to find the diagnosis. Meanwhile, Vogler pressures House to fire a member of his staff. Clinic Patients: Unidentified man with an infected pierced scrotum; overweight woman with a 30-pound tumor on her ovaries who refuses to have it removed, because she worries she will be unattractive.",tt0412142
House,1,17,Role Model,"Apr 12, 2005",8.6,2740,"An ambitious and charismatic Black senator campaigning for the presidency falls ill from a mysterious malady, possibly AIDS.",tt0412142
House,1,18,Babies & Bathwater,"Apr 19, 2005",8.9,3010,"While House and his team scramble to discover what's causing brain and kidney dysfunction in a pregnant woman, Vogler is on the warpath to get House fired.",tt0412142
House,1,19,Kids,"May 3, 2005",8.3,2679,"During a meningitis outbreak which overwhelms the clinic, House is drawn to a single patient: a 12-year-old competitive diver whose symptoms don't quite match everyone else's.",tt0412142
House,1,20,Love Hurts,"May 10, 2005",8.3,2729,"House has to deal with his promised dinner date with Cameron, a mysterious stroke in a clinic patient and a libidinous senior citizen.",tt0412142
House,1,21,Three Stories,"May 17, 2005",9.6,7186,"House's ex Stacy Warner asks him to treat her husband. House takes over a diagnostics class for a day and presents the class with three case studies of leg pain. As House tells his story and the class gradually fills up with listeners, the class learns a lot about how to be better doctors, and Chase, Foreman and Cameron learn some important details of House's past.",tt0412142
House,1,22,Honeymoon,"May 24, 2005",8.7,2864,House doses his ex-girlfriend's husband in order to get him into hospital after she begs House to treat him. Is House treating Mark differently in order to get back at Stacy for his leg?,tt0412142
House,2,1,Acceptance,"Sep 13, 2005",8.4,2767,House treats a patient on death row while Dr. Cameron avoids telling a patient she has a terminal illness.,tt0412142
House,2,2,Autopsy,"Sep 20, 2005",9.2,4048,"A very brave and mature 9-year-old girl has terminal cancer, but that is not what the problem seems to be.",tt0412142
House,2,3,Humpty Dumpty,"Sep 27, 2005",8.0,2492,"Cuddy joins the team after her handyman falls off of her roof and begins to develop bizarre symptoms. Clinic Cases: African American man who objects to ""minority meds.""",tt0412142
House,2,4,TB or Not TB,"Nov 1, 2005",8.1,2512,"A doctor campaigns against the epidemic of TB in Africa, possibly at the risk of his own life.",tt0412142
House,2,5,Daddy's Boy,"Nov 8, 2005",8.1,2460,"The team takes care of a student with inexplicable electrical shocks, and House's parents visit.",tt0412142
House,2,6,Spin,"Nov 15, 2005",7.9,2396,"Star bicycle racer collapses, and the team must come up with a diagnosis after the patient admits to blood doping. House and Stacy continue sparring with each other. Clinic Case: Flight attendant poisons himself with gum.",tt0412142
House,2,7,Hunting,"Nov 22, 2005",8.3,2455,"After being accused of assaulting a sick man, House is forced to take on his case. However, despite the fact that he has AIDS, it's clearly not what's killing him.",tt0412142
House,2,8,The Mistake,"Nov 29, 2005",8.9,2858,"Chaos ensues after Chase's negligence leads to the death of a female patient. Now, after an inquiry from the hospital board, and a subpoena from the patient's brother, it's up to Stacey to protect Chase's career, as well as House's.",tt0412142
House,2,9,Deception,"Dec 13, 2005",8.5,2409,"A woman collapses at an off-track betting parlor in front of House, and he must battle his new boss to find her diagnosis.",tt0412142
House,2,10,Failure to Communicate,"Jan 10, 2006",8.6,2471,"When a famous writer is brought in with language difficulties, House must assist via phone while waiting for a delayed plane.",tt0412142
House,2,11,Need to Know,"Feb 7, 2006",8.2,2358,"House and the team must determine what is causing an increasingly deceitful patient's muscle flailing. Stacy makes a decision, and Cameron avoids a test.",tt0412142
House,2,12,Distractions,"Feb 14, 2006",8.6,2455,"A patient with 40% body burns and inexplicable cardiac and neurological signs is treated by the team, while House pursues disproving an old enemy's medical study.",tt0412142
House,2,13,Skin Deep,"Feb 20, 2006",8.7,2730,"The search for the cause of a supermodel's symptoms causes intense feelings among the team, as new facts are revealed. Meanwhile, House experiences increasing pain in his leg.",tt0412142
House,2,14,Sex Kills,"Mar 7, 2006",8.4,2431,House and the team struggle to diagnose one patient in order to save another. Clinic Case: College student claims he has the hots for heifers.,tt0412142
House,2,15,Clueless,"Mar 28, 2006",8.5,2405,House must diagnose a man who became sick and experienced difficulty breathing during sex-play but all tests keep returning normal. Wilson experiences close-up what living with House is like. Clinic case: Herpes,tt0412142
House,2,16,Safe,"Apr 4, 2006",8.8,2668,6 months after a teenage girl crushes her chest in a car accident and receives a heart transplant she goes into anaphylactic shock in her clean room bedroom after her boyfriend almost kisses her and discovers something on her arm.,tt0412142
House,2,17,All In,"Apr 11, 2006",9.0,3061,"On a class field trip, a teacher discovers that her six-year-old student, Ian, is bleeding profusely. Dr. House thinks Ian has the same unknown disease that killed an elderly patient of his years ago.",tt0412142
House,2,18,Sleeping Dogs Lie,"Apr 18, 2006",8.2,2348,Cameron gets mad at Foreman because Foreman steals his idea for an article. The case of the week: a lesbian woman has not slept for ten days despite taking a bottle of sleeping pills.,tt0412142
House,2,19,House vs. God,"Apr 25, 2006",8.6,2671,"House takes on a teenage faith healer, Wilson desperately wants into a poker game, and tensions escalate between Cameron and Foreman.",tt0412142
House,2,20,Euphoria: Part 1,"May 2, 2006",9.1,3300,"A police officer in critical condition has bizarre symptoms, and Dr. Foreman finds himself in an unpleasant situation.",tt0412142
House,2,21,Euphoria: Part 2,"May 3, 2006",9.3,3630,House tries radical procedures to save Foreman's life. Foreman's father visits.,tt0412142
House,2,22,Forever,"May 9, 2006",8.1,2293,"A dad kisses his wife and baby goodbye before leaving for work, pukes and returns to find his wife with seizure in the bathtub and the baby under water. Foreman is back but changed.",tt0412142
House,2,23,Who's Your Daddy?,"May 16, 2006",7.8,2330,"House cares for a young Katrina victim, the alleged daughter of an old friend of his. He supposedly she had hallucinations because of the heart, but it turns out not to be the cause.House discovers a disease that his grandfather had.",tt0412142
House,2,24,No Reason,"May 23, 2006",9.5,4820,An old patient of House comes back and seeks revenge upon him in the form of gunshot.,tt0412142
House,3,1,Meaning,"Sep 5, 2006",8.9,2987,"Richard, a husband and father living with brain cancer, drives his wheelchair into a pool at a family BBQ. Everyone but his son think that it was suicide from the pain but House will stop at nothing to figure out his true ailment.",tt0412142
House,3,2,Cane and Able,"Sep 12, 2006",8.4,2424,"House is affected by the fact that he thinks he didn't solve the last case while a young boy, who believes aliens tortured him, is brought in.",tt0412142
House,3,3,Informed Consent,"Sep 19, 2006",8.6,2544,House and his team face a lot of moral dilemmas when a patient wants them to help him end his life.,tt0412142
House,3,4,Lines in the Sand,"Sep 26, 2006",9.0,3104,"A ten-year-old boy begins screaming in pain, but nobody knows why, because he is autistic and cannot explain. House refuses to use his office because it has new carpet.",tt0412142
House,3,5,Fools for Love,"Oct 31, 2006",8.4,2301,"A husband and wife being treated cause Foreman to ponder the strength of true love, and House abuses one too many patients with potentially devastating repercussions.",tt0412142
House,3,6,Que Será Será,"Nov 7, 2006",8.2,2329,"An obese man in a coma presents treatment challenges, but finding out what's wrong with him may be the most challenging test of all. Elsewhere, Tritter ramps up his vendetta against House.",tt0412142
House,3,7,Son of Coma Guy,"Nov 14, 2006",8.9,2903,"When the son of a man in a vegetative state starts going into a coma, the vegetative man is reawakened chemically by House, who hopes to get some clues to the son's problems.",tt0412142
House,3,8,Whac-A-Mole,"Nov 21, 2006",8.1,2224,"A young man collapses at his job, and House makes a game of establishing the diagnosis until things turn critical, and Tritter increases the pressure on Wilson.",tt0412142
House,3,9,Finding Judas,"Nov 28, 2006",8.5,2316,"While a little girl's life and limbs are in jeopardy, Tritter becomes more manipulative and House suffers withdrawal.",tt0412142
House,3,10,Merry Little Christmas,"Dec 12, 2006",8.7,2438,"Wilson presents the deal to House and then convinces Cuddy to back him up, meanwhile the team is flummoxed by a patient's condition and various members keep seeking out House for his opinion even though he may not be prepared to assist.",tt0412142
House,3,11,Words and Deeds,"Jan 9, 2007",8.6,2400,"House checks himself into rehab just before his trial, but a different game entirely may be afoot. Elsewhere, the team attempts to treat a firefighter who can't stop shivering.",tt0412142
House,3,12,"One Day, One Room","Jan 30, 2007",9.1,4952,"Stuck with clinic duty, House almost wishes he had the boring patients back after he encounters a young woman with an STD and the need to talk.",tt0412142
House,3,13,Needle in a Haystack,"Feb 6, 2007",8.0,2255,"A young man is stricken during sex with his girlfriend, and House must determine why his organs are suddenly shutting down. Finding the cause is like looking for a needle in a haystack.",tt0412142
House,3,14,Insensitive,"Feb 13, 2007",8.8,2574,"On Valentine's Day, House meddles in relationships as he works to diagnose a teenager who has a genetic inability to feel pain.",tt0412142
House,3,15,Half-Wit,"Mar 6, 2007",9.1,3205,"House struggles to find out why a pianist savant is losing his ability to play. Ultimately, a decision must be made as to how much brain is necessary for a normal quality of life.",tt0412142
House,3,16,Top Secret,"Mar 27, 2007",8.1,2256,"A patient whose relative has called in a favor with Cuddy presents with nonspecific minor symptoms that turn life-threatening, but House is distracted by a dream and an inability to urinate.",tt0412142
House,3,17,Fetal Position,"Apr 3, 2007",8.5,2447,"When a pregnant woman has a stroke, the team is at a loss after all tests reveal nothing, but when her organs start shutting down Cuddy takes over the case.",tt0412142
House,3,18,Airborne,"Apr 10, 2007",9.0,2975,"House and Cuddy are flying back to the US from an international conference in Singapore. While en route a mysterious disease strikes one passenger and an epidemic unfolds, causing House to diagnose in midair since they have missed the halfway mark by passing the north pole. Back in Princeton, Wilson and House's lackeys have a confusing case of what is ailing a woman who came into the clinic and proceeded to have a seizure.",tt0412142
House,3,19,Act Your Age,"Apr 17, 2007",8.2,2196,"A young girl is ailed with diseases that usually strike people much older than her 6 years of age. But before House can diagnose her, her brother starts exhibiting the same symptoms she was admitted with. During all of this House gives Wilson tickets that a patient had given to him for a play. Ensuing a discussion on why men take women to plays. Wilson decides to take Cuddy and the tug of war with House for her affections begins, although Cuddy insists that she only went with Wilson as a friend.",tt0412142
House,3,20,House Training,"Apr 24, 2007",8.3,2244,"The cause of a woman's TIA stumps the team, and Foreman's family visits.",tt0412142
House,3,21,Family,"May 1, 2007",8.4,2177,"Wilson is preparing his 14-year-old patient, Nick, for a bone marrow transplant when the donor, Nick's younger brother Matty, suddenly starts sneezing. Since Nick's immune system has been destroyed by the chemotherapy for his cancer, he cannot risk a marrow donation from Matty while Matty is ill. House decides that the fastest way to find out what's wrong with Matty is to make him worse. As the boys get sicker and sicker, House and his team race to cure Matty before both brothers die. Meanwhile, House battles Hector (his newly adopted dog) for supremacy and Foreman ...",tt0412142
House,3,22,Resignation,"May 8, 2007",8.4,2204,A college girl suddenly coughs up blood during karate class. Foreman resigns. A vegan couple has problems with floating poop. House secretly drugs Wilson with amphetamine.,tt0412142
House,3,23,The Jerk,"May 15, 2007",8.5,2279,"When a teenage chess-player assaults his opponent, the team struggles to determine whether the problem is organic or psychological. Clinic Cases: Spotted sunburn.",tt0412142
House,3,24,Human Error,"May 29, 2007",8.9,2771,"A couple risk their lives getting from Cuba to see House, but his preoccupation with staff issues may cost the woman her life.",tt0412142
House,4,1,Alone,"Sep 25, 2007",9.0,3080,"House is off his game without the team, and Wilson uses an extreme tactic to force him into interviews.",tt0412142
House,4,2,The Right Stuff,"Oct 2, 2007",8.8,2697,"House is forced to choose a new staff... and gathers 40 applicants to start narrowing down the field. Meanwhile, an Air Force pilot wants House to treat her secretly so she doesn't ruin her chances of becoming an astronaut.",tt0412142
House,4,3,97 Seconds,"Oct 9, 2007",8.8,2516,"Down to 10 candidates for his team, House splits them into 2 groups to diagnose a patient whose short lifespan has been made even shorter. Foreman leads his own team to diagnose a patient at his new workplace.",tt0412142
House,4,4,Guardian Angels,"Oct 23, 2007",8.5,2283,"A woman seeing her dead mother stumps the recruits, especially once she begins seeing a recent victim.",tt0412142
House,4,5,Mirror Mirror,"Oct 30, 2007",8.8,2636,A victim of a mugging presents with neurological symptoms and begins to mirror the behaviors of his doctors. Foreman joins the new fellows in seeking a diagnosis; Cameron and Chase takes bets on whom House will fire next.,tt0412142
House,4,6,Whatever It Takes,"Nov 6, 2007",8.6,2393,"House is taken by jet to help diagnose a dying CIA agent, leaving Foreman in charge of the team trying to find out why a young woman passed out after a drag car race.",tt0412142
House,4,7,Ugly,"Nov 13, 2007",8.3,2284,House and his team are hampered by a reality television crew whilst battling over possible diagnoses for a craniofacial surgery patient.,tt0412142
House,4,8,You Don't Want to Know,"Nov 20, 2007",8.6,2284,"A magician's heart stops during a performance. At first House dismisses the case, but later changes his mind when complications arise. House has a contest to determine the next one to leave the team.",tt0412142
House,4,9,Games,"Nov 27, 2007",8.6,2419,"House treats a rock musician, and some of the candidates have to get past their personal biases, Wilson misdiagnoses a patient, and the winners are named.",tt0412142
House,4,10,It's a Wonderful Lie,"Jan 29, 2008",8.4,2217,"House is equally obsessed with a mother and daughter who don't lie, and using Christmas to create discord among the team members.",tt0412142
House,4,11,Frozen,"Feb 3, 2008",9.2,3278,"When a researcher at a South Pole base becomes ill, House must diagnose the case at a distance. Meanwhile, House tries to find out who Wilson is dating, and his new staff tries to get him cable.",tt0412142
House,4,12,Don't Ever Change,"Feb 5, 2008",8.1,2190,"A woman collapses at her wedding. She led a different life style before her marriage, House insists she hasn't changed. Wilson starts dating Amber.",tt0412142
House,4,13,No More Mr. Nice Guy,"Apr 28, 2008",8.1,2103,"House encounters a patient who is too nice for his own good, which is a bigger problem than his emergency room diagnosis; and House competes with Amber for Wilson's attention.",tt0412142
House,4,14,Living the Dream,"May 5, 2008",8.3,2185,"House finds himself at odds with his team when he becomes convinced that an actor on his favorite soap, ""Prescription Passion,"" has a serious medical condition.",tt0412142
House,4,15,House's Head,"May 12, 2008",9.8,9265,"A bus that House was riding crashes. House claims there's a victim on the bus who is dying, but not from the bus accident. He stops at nothing to figure out who the patient is and what is ailing him/her.",tt0412142
House,4,16,Wilson's Heart,"May 19, 2008",9.8,8719,"The team works to save someone close to a central character's heart. The key is inside House's head, but he is in a bad way himself.",tt0412142
House,5,1,Dying Changes Everything,"Sep 16, 2008",8.4,2459,"House's preoccupation with Wilson leaves his team without direction and endangers the patient, a female whose exhaustive work schedule and demanding boss may have caused her condition.",tt0412142
House,5,2,Not Cancer,"Sep 23, 2008",8.2,2174,"Years after receiving body parts from an organ donor, five out of six recipients die within a few months, but not from organ rejection. House and the team race against time to figure out why before the final surviving recipient, a young woman who received the donor's cornea, mysteriously dies as well. House retains a comical private investigator to investigate patients, doctors, and his estranged friend, Wilson.",tt0412142
House,5,3,Adverse Events,"Sep 30, 2008",8.1,2070,"House's investigator gets information on everyone, which House uses to stir the pot of their lives while the team tries to cure a portraitist whose artistic view now looks like Picasso.",tt0412142
House,5,4,Birthmarks,"Oct 14, 2008",9.0,2739,"House tries every delaying tactic available when Wilson forces him to attend his father's funeral. Meanwhile, the team tries to find the cause of a young woman's abdominal pain and hemorrhage that occurred in China.",tt0412142
House,5,5,Lucky Thirteen,"Oct 21, 2008",8.5,2352,"Thirteen's one night stand collapses at her apartment, and her symptoms are so misleading that the diagnosis may be terminal. Meanwhile, revelation about Wilson and Thirteen occupy House.",tt0412142
House,5,6,Joy,"Oct 28, 2008",8.6,2262,"House takes on a case where the patient has unexplained blackouts, and his daughter may hold the key to the diagnosis. Meanwhile, Cuddy prepares for her new arrival until there are complications with the birth mother.",tt0412142
House,5,7,The Itch,"Nov 11, 2008",8.2,2045,House takes time to dabble in Cameron and Chase's love life while he treats an agoraphobic patient she's brought to the team.,tt0412142
House,5,8,Emancipation,"Nov 18, 2008",8.0,1965,"The team tries to treat a patient who keeps lying to them, and Foreman exerts some independence.",tt0412142
House,5,9,Last Resort,"Nov 25, 2008",8.9,2920,"A person takes House, Thirteen and others as hostages. He's seen several doctors but none have found what ails him. As they work towards finding a solution, Thirteen makes decisions which leads her to think about her own condition.",tt0412142
House,5,10,Let Them Eat Cake,"Dec 2, 2008",8.2,2033,The drug trial brings back memories for Thirteen; Kutner and Taub scramble as they try to salvage a scam and save the team's patient whose gastric bypass may not have saved her life.,tt0412142
House,5,11,Joy to the World,"Dec 9, 2008",8.4,2243,"A teenager collapses on stage, and the outcome will lead to a surprise for Cuddy. Wilson convinces House to be nice to his patients during the holidays. Foreman and Thirteen have issues when a trial patient drops from the program.",tt0412142
House,5,12,Painless,"Jan 19, 2009",8.1,2011,House treats a patient who's worn out by chronic pain. Cuddy tries to do her job and take care of her new child. Foreman and Thirteen's relationship stalls.,tt0412142
House,5,13,Big Baby,"Jan 26, 2009",8.0,1920,"House maneuvers against a measured Cameron when she takes over Cuddy's duties, Foreman faces an ethical dilemma, and Cuddy has trouble bonding with the baby.",tt0412142
House,5,14,The Greater Good,"Feb 2, 2009",8.0,1919,"A physician who gave up her career comes in for treatment, leading to tense encounters with the team. Meanwhile, Cuddy exacts revenge and Foreman's choice has devastating consequences.",tt0412142
House,5,15,Unfaithful,"Feb 16, 2009",8.4,2126,"House treats a priest who's lost his faith, issues an ultimatum to Foreman and Thirteen, and plays with Cuddy's desire to have him attend - or is it not attend? - her baby's naming ceremony.",tt0412142
House,5,16,The Softer Side,"Feb 23, 2009",8.5,2144,"House's team resents being made complicit in a web of lies parents have told their son when he's brought in for treatment that may be related to his intersexuality. Meanwhile, no one's content that House is happy.",tt0412142
House,5,17,The Social Contract,"Mar 9, 2009",8.7,2227,"The team tries to diagnose a condition that leaves the patient saying anything that he thinks, no matter whom it hurts, and Wilson raises House's antennae when he passes up a monster truck rally.",tt0412142
House,5,18,Here Kitty,"Mar 16, 2009",8.2,2075,House treats a patient who is convinced she's dying because of a death predicting cat. Meanwhile Taub catches up with an old High School classmate and contemplates leaving the team.,tt0412142
House,5,19,Locked In,"Mar 30, 2009",9.1,3275,"House is injured in a motorcycle accident. While recovering, he finds an accident victim suffering from a brain injury. House tries to prove the brain damage caused the accident, not vice versa, so he can treat the patient.",tt0412142
House,5,20,Simple Explanation,"Apr 6, 2009",9.2,3518,"Taub treats a patient whose dying husband gets better as she becomes sicker, while the rest of the team deals with a devastating loss.",tt0412142
House,5,21,Saviors,"Apr 13, 2009",8.4,2097,House worries he's lost his mojo when he can't determine the reason for Cameron and Wilson's changed behaviors or his new patient's diagnosis.,tt0412142
House,5,22,House Divided,"Apr 27, 2009",9.1,2802,"House's Amber hallucination becomes more aggressive as sleep deprivation takes its toll endangering a patient, and Chase's bachelor party ends in the emergency room.",tt0412142
House,5,23,Under My Skin,"May 4, 2009",9.2,2990,"When all of House's efforts to rid himself of Amber fail, he turns to someone unexpected for assistance. Meanwhile, the team is left to fend for itself as they try to save a ballerina's life and career.",tt0412142
House,5,24,Both Sides Now,"May 11, 2009",9.6,4943,"House and his team treat a patient who had his brain split in half, now it seems like one side of his brain is causing some health/behavioral issues. House plays games with Cuddy over the night he detoxed, and those events will cause major changes. Cameron and Chase come to a decision.",tt0412142
House,6,1,Broken,"Sep 21, 2009",9.7,8345,"House fights his doctors, the staff and his fellow patients when he's forced to stay in the psychiatric hospital under threat of permanently losing his medical license.",tt0412142
House,6,2,Epic Fail,"Sep 28, 2009",8.6,2411,"Vince hallucinates during testing of a video game, he's developing. House quits his old job after mental hospital. He joins Wilson in cooking class. Foreman takes over on trial.",tt0412142
House,6,3,The Tyrant,"Oct 5, 2009",9.0,2749,Foreman hires Chase and Cameron as his new team. An African tyrant becomes Foreman and co.'s patient. They're not happy. House is back as consultant. House meets Wilson's downstairs neighbor.,tt0412142
House,6,4,Instant Karma,"Oct 12, 2009",8.5,2072,"A wealthy businessman brings his teenage son, who is suffering from inexplicable stomach pains, to Princeton Plainsboro and insists on having Dr. House handle the case. The father of the patient believes the karmic penalty of his financial success is that he is victim to personal tragedy, and that the answer to his son's medical mystery lies in a reverse of fate rather than medical treatment. Meanwhile, Foreman and Chase prepare to present information on the Dibala case.",tt0412142
House,6,5,Brave Heart,"Oct 19, 2009",8.5,2059,"A cop believes, he's genetically doomed to die of heart failure at 40 (next week), so he takes big risks at work, landing him with Cameron. She gets House to look at him.",tt0412142
House,6,6,Known Unknowns,"Nov 9, 2009",8.3,2031,A teenage girl is brought to the hospital with severely swollen appendages after a wild night out.,tt0412142
House,6,7,Teamwork,"Nov 16, 2009",8.2,2028,"After House's medical license is reinstated, he reclaims his role as Head of Diagnostics in time to treat Hank Hardwick, an adult film star admitted to Princeton Plainsboro for pulsating eye pain. Meanwhile, Cuddy is reminded that the hospial is not conducive to healthy personal relationships, and House angles to form a dream team.",tt0412142
House,6,8,Ignorance Is Bliss,"Nov 23, 2009",8.3,2000,A man with IQ 178 works as courier and collapses in a bookstore. House is still playing his games for Cuddy's attention. Chase punches him.,tt0412142
House,6,9,Wilson,"Nov 30, 2009",8.9,2605,"When an old friend and former patient of Wilson's experiences paralysis in his right arm, Wilson puts himself on the case. House wagers Wilson that the patient's symptoms result from new cancer cells. Wilson accepts even though he is reluctant to believe the cancer has returned. With the help of the team, Wilson works to find a more optimistic diagnosis, but when things take a turn for the worse, and Wilson must address his inability to separate patient from friend. Meanwhile, Cuddy seeks advice in her search for real estate.",tt0412142
House,6,10,The Down Low,"Jan 11, 2010",8.9,2545,"When drug dealer Mickey mysteriously collapses while negotiating a sale, his partner-in-crime, Eddie, accompanies him to Princeton Plainsboro for treatment. But with a major deal pending, Mickey is not forthcoming with the necessary personal information the team needs to treat him. As Mickey's condition worsens, the team resorts to old-fashioned detective work to solve the case. Meanwhile, House and Wilson compete for the affection of a new neighbor, and Chase, Thirteen and Taub attempt to play a practical joke on Foreman.",tt0412142
House,6,11,Remorse,"Jan 25, 2010",8.7,2190,"The team takes on the case of Valerie, an attractive female executive experiencing random episodes of excruciating pain. House agrees to take the case based on Valerie's looks, and while treating her, the men on the team are charmed by Valerie's beauty and personality, with Thirteen looking beyond the superficial to try to discover a link to her illness. Meanwhile, House uncharacteristically attempts to alleviate his conscience by reaching out to a former medical school colleague he wronged.",tt0412142
House,6,12,Moving the Chains,"Feb 1, 2010",8.0,1911,"House and the team rush to treat an ailing college football star in time for the patient to compete in NFL tryouts. But when the patient experiences an onslaught of varied and unusual symptoms, the team has trouble reaching a consensus on how to effectively treat him in time. Meanwhile, Foreman's brother Marcus makes a surprise visit to the hospital.",tt0412142
House,6,13,5 to 9,"Feb 8, 2010",8.5,2775,This is a hectic day in Cuddy's life from 5AM to 9PM. Giving an insurance company an ultimatum could bankrupt the hospital. She fires an employee for theft. Her child's sick. A patient won't pay for a reattached thumb.,tt0412142
House,6,14,Private Lives,"Mar 8, 2010",8.0,2005,"House and the team take on the case of an avid blogger admitted with sudden bruising and bleeding. From her hospital bed, the patient blogs about her symptoms, doctors and prospective diagnoses to her dedicated band of followers and solicits their advice on a course of treatment. Such openness leads the team to contemplate the value of privacy, especially after House and Wilson uncover secrets from one another's past. Meanwhile, Chase is coaxed into testing out the dating scene .",tt0412142
House,6,16,Black Hole,"Mar 15, 2010",8.0,1957,"Physics student and his father, Artie, bring in the kid's lover Abby Nash, who nearly suffocated in foam during a planetarium lecture. The team eliminates everything except an allergy to something in her body. House presses Wilson to buy furniture as a way to express his personality.",tt0412142
House,6,17,Lockdown,"Apr 12, 2010",8.8,2625,"When a newborn disappears from the nursery, Princeton Plainsboro goes on lockdown, preventing anyone from entering, leaving or moving within the hospital. While House and his team members are trapped in various parts of the building, new insights about the team's personal histories, relationships and regrets surface.",tt0412142
House,6,18,Knight Fall,"Apr 19, 2010",7.9,1895,"At a renaissance festival, a knight fights for the princess's hand. He falls to the ground with red eyes but no wounds. Wilson dates his first ex-wife. House and 13 investigate dressed up at the renaissance festival.",tt0412142
House,6,19,Open and Shut,"Apr 26, 2010",7.8,1866,A woman in an open marriage suddenly gets strong belly pain. Taub would like an open marriage. Wilson's new relationship with his ex is shaky.,tt0412142
House,6,20,The Choice,"May 3, 2010",8.1,1933,"The team takes on the case of an ailing groom-to-be who harbors undisclosed secrets from a previous relationship. As his fiancée tries to get answers to her many questions, a frustrated team winnows down the possibilities. Meanwhile, House spends extra-curricular time with his Princeton Plainsboro colleagues, performing a karaoke rendition of a Gladys Knight & The Pips classic with Foreman and Chase.",tt0412142
House,6,21,Baggage,"May 10, 2010",8.9,2455,"At therapy with Dr. Nolan, House tells about a cute amnesiac in ER, Wilson throwing him out and his old apartment being a mess after Alvarez broke in.",tt0412142
House,6,22,Help Me,"May 17, 2010",9.6,4500,"Cuddy, House and members of the team join forces with a search-and-rescue team to provide much-needed medical attention at the scene of an emergency.",tt0412142
House,7,1,Now What?,"Sep 20, 2010",8.3,2458,"House and Cuddy are exploring the ramifications of those feelings and attempting to make a real relationship work. Meanwhile, due to a colleague's illness, Princeton Plainsboro is left without a neurosurgeon on site, threatening the hospital's accreditation as a Level 1 Trauma Center. As the team attempts treatment to get their sick colleague back to work, they discover there is more to the illness than they originally suspected and turn to House for direction. Instead, House remains elusive, leaving the team on its own.",tt0412142
