tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Steins;Gate,1,11,Dogma in Event Horizon,"Jun 15, 2011",8.4,951,"As the lab members prepare to transport human memories by way of a Time Leap, Okabe receives some highly disturbing news: Makise may be a SERN spy!",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,12,Dogma in Ergosphere,"Jun 22, 2011",9.3,1300,"Tension builds at the Lab when Makise and Suzuha both show up for the party, but that's just the beginning. As the night draws to a close, armed thugs - led by a familiar face - come looking for the time machine.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,13,Metaphysics Necrosis,"Jun 29, 2011",9.2,1100,"Okabe, desperate to prevent the tragedy he's already seen happen, summons the courage for a daring Time Leap. Can he save the life of his oldest and dearest companion?",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,14,Physically Necrosis,"Jul 6, 2011",9.2,1100,"Despite his many attempts, Okabe is unable to prevent the death of Mayuri, so he turns to Makise for help solving the riddle of time travel. Later, Suzuha's true identity is revealed",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,15,Missing Link Necrosis,"Jul 13, 2011",8.5,949,"Suzuha reveals the orgins of SERN's future totalitarianism. While she continues her work to destroy the organization, Okabe and Mayuri continue the search for Suzuha's father.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,16,Sacrificial Necrosis,"Jul 20, 2011",9.3,1200,The truth about Suzuha's father is finally revealed. Okabe realizes the devastating consequences of stopping her from leaving the night of the party.,tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,17,Made in Complex,"Jul 27, 2011",8.5,958,"After the change in divergence fails to have a lasting effect, Okabe and Kurisu set out to further manipulate time in the hopes of gaining an IBN 5100.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,18,Fractal Androgynous,"Aug 3, 2011",8.2,955,"In a further attempt to rescue Mayuri from her fate, Okabe reveals Ruka's past to her. Ruka must make a difficult decision that might change her entire life.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,19,Endless Apoptosis,"Aug 10, 2011",8.7,973,Okabe must make a time leap in order to save Moeka from herself. He realizes that all is not what it seems as Moeka's shady behavior leads him closer to the IBN 5100.,tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,20,Finalize Apoptosis,"Aug 17, 2011",9.1,1100,"With the help of Kurisu and Moeka, Okabe attempts to get closer to the IBN 5100 and the mysterious FB. As he closes in on SERN's network, he realizes that the path to victory will not be without additional sacrifice.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,21,Paradox Meltdown,"Aug 24, 2011",8.9,998,"With his new discovery in mind, Okabe continues his attempts to protect Mayuri while also trying to avoid Kurisu's potential impending fate.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,22,Being Meltdown,"Aug 31, 2011",9.6,1600,"In order to continue his work against SERN, Okabe must finally choose between saving Kurisu or Mayuri.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,23,Open the Steins Gate,"Sep 7, 2011",9.4,1400,"Tasked with preventing an impending World War III by an alternate Suzuha, Okabe finds himself playing an active part in Kurisu's death.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,24,Achievement Point,"Sep 14, 2011",9.6,1700,"Okabe has one final chance to travel back in time, set everything right, and save the girl he never even got to love. His mission is vital, but it may mean the end for the mad scientist.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,25,Egoistic Poriomania,"Feb 22, 2012",8.6,958,"After being invited to Los Angeles by Faris, Okabe finds himself chasing after someone who looks strikingly like Suzuha. Later, Okabe and Kurisu discuss their potential love for each other.",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
Steins;Gate,1,26,Kyoukaimenjou No Missing Link - Divide by Zero,"Dec 3, 2015",8.5,517,"Alternate 23rd episode of Steins;Gate, which leads into the story of ""Steins;Gate 0"".",tt1910272,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
