tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Louie,1,11,God,"Aug 31, 2010",8.0,908,Louie recalls a traumatic lesson from Catholic school about Jesus dying for his sins.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,1,12,Gym,"Sep 7, 2010",8.1,754,"Louie fantasizes about a TV news anchor, and winds up in the hospital after working out with his new personal trainer.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,1,13,Night Out,"Sep 7, 2010",8.3,765,Louie goes out for the night.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,1,Pregnant,"Jun 23, 2011",8.0,814,"Louie gets a surprise visit from his pregnant sister, who has to be rushed to the hospital in the middle of the night with severe pains.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,2,Bummer/Blueberries,"Jun 30, 2011",8.4,781,"Louie witnesses a bum's death on his way to a date, and gets propositioned for casual sex by a single mom at his daughter's school.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,3,Moving,"Jul 7, 2011",7.9,703,"Louie has trouble finding a nice apartment, and when he finally finds a home he wants to buy, it is impossibly out of his price range.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,4,Joan,"Jul 14, 2011",7.8,734,Louie quits a lounge gig at an Atlantic City casino after a bad night and winds up hanging out with Joan Rivers.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,5,Country Drive,"Jul 21, 2011",7.7,733,"When Louis decides to visit his great aunt, he takes his kids on a country drive to visit her. But when he arrives his kids and him notice her past self and devastating news.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,6,Subway/Pamela,"Jul 28, 2011",8.6,803,Louie rides the subway and hangs out with his friend.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,7,Oh Louie/Tickets,"Aug 4, 2011",8.0,686,Louie remembers his past career failures and tries to get concert tickets for his daughter.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,8,"Come On, God","Aug 11, 2011",8.8,892,Louie explores one of his lifelong habits.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,9,Eddie,"Aug 11, 2011",8.7,892,Louie reunites with an old friend.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,10,Halloween/Ellie,"Aug 18, 2011",7.7,646,"Halloween is in the air and Louis and his kids go trick or treating. But when they go trick or treating, Louis and his kids meet some very bad people, in which Louis has to fend off to protect him and his kids.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,11,Duckling,"Aug 25, 2011",9.1,1296,"Louie leaves for Afghanistan to entertain the troops, but he doesn't know that one of his daughters left him a surprise in his suitcase.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,12,Niece,"Sep 1, 2011",7.8,638,"Louie takes care of his niece while her mother leaves for Philadelphia, but he has no idea how to communicate with her.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,2,13,New Jersey/Airport,"Sep 8, 2011",8.4,708,Louie has a pretty bad time in general.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,1,Something Is Wrong,"Jun 28, 2012",7.9,745,"Louie breaks up with his new love interest, gets his car destroyed by a construction crew, buys a new motorcycle, and winds up in the hospital.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,2,Telling Jokes/Set Up,"Jul 5, 2012",8.1,721,"Louie agrees to dinner at a comedian friend's house, not knowing that he is about to be set up on a date.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,3,Miami,"Jul 12, 2012",8.2,730,"Louie goes to Miami, makes friends with a Cuban-American lifeguard, and decides to extend the trip to hang out with him a little longer--leading to an awkward conversation.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,4,Daddy's Girlfriend: Part 1,"Jul 19, 2012",8.5,757,"After Louie's kids put pressure him to find a girlfriend, he finds a potential prospect at the local bookstore.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,5,Daddy's Girlfriend: Part 2,"Jul 26, 2012",8.6,845,Louie goes out on an adventurous first date with the woman he met at the bookstore.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,6,Barney/Never,"Aug 2, 2012",8.5,843,"Louie has lunch and goes to a strip club with a man he meets at a friend's gravesite, and babysits for a friend's socially-awkward son.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,7,Ikea/Piano Lesson,"Aug 9, 2012",7.8,630,"Louie takes an awkward shopping trip with a female acquaintance, Louie gets some disturbing news from a different woman during a piano lesson, and Louie tries to make amends with an old friend.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,8,Dad,"Aug 16, 2012",7.9,678,"After his uncle visits and tells him to go to Boston to see his father, Louie breaks out and begins throwing up.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,9,Looking for Liz/Lilly Changes,"Aug 23, 2012",7.7,620,"Louie learns that Liz no longer works at the bookstore, and her replacement employee helps Louie try to find her; Louie calls the police after Jane tells him that Lilly left home.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,10,Late Show: Part 1,"Aug 30, 2012",8.3,735,Louie takes advantage of an incredible opportunity on The Tonight Show and gets a potential job offer afterwards that could change his life.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,11,Late Show: Part 2,"Sep 13, 2012",8.7,759,"Louie's ""training"" gets off to a rough start as he prepares for his chance to audition for David Letterman's job.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,12,Late Show: Part 3,"Sep 20, 2012",9.3,1058,"Right before Louie shoots his talk show pilot, Jerry Seinfeld comes to him some surprising news.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,3,13,New Year's Eve,"Sep 27, 2012",9.0,935,"Louie is alone after Christmas and has a traumatic New Year's Eve, so he decides to get away from it all--in China.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,1,Back,"May 5, 2014",8.2,725,Louie injures his back while shopping for a vibrator.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,2,Model,"May 5, 2014",8.7,884,"Louie has a horrible night introducing Jerry Seinfeld for a benefit in the Hamptons, but his luck changes when he runs into a model who actually liked his act.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,3,So Did the Fat Lady,"May 12, 2014",9.2,1195,"A fat woman who works at the comedy club keeps asking Louie out on a date, but Louie is not interested.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,4,Elevator: Part 1,"May 12, 2014",8.0,593,Louie freaks out when he loses Jane on the subway; Louie helps out a woman in his building who gets stuck in the elevator.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,5,Elevator: Part 2,"May 19, 2014",8.1,593,"Louie's visit to the woman who got stuck in the elevator is interrupted when Jane gets in trouble at school; Louie takes an interest in the elevator woman's niece, Amia.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,6,Elevator: Part 3,"May 19, 2014",8.4,580,"An old flame returns to New York, but Louie rejects her because he is interested in Amia, who then comes to him with some bad news. Louie and his ex have a meeting at school about Jane.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,7,Elevator: Part 4,"May 26, 2014",8.0,575,"Louie and Janet spend the day together and issues arise, issues like their kids, their divorce, and Louie's life in its whole. Also, Louie has a flashback surrounding his and his ex-wife's marriage.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,8,Elevator: Part 5,"May 26, 2014",7.8,555,"Louie's friend, Todd Barry, tells a hilarious story about the events of his day; Louie is torn about taking his relationship with Amia to the next level even though she is about to leave.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,9,Elevator: Part 6,"Jun 2, 2014",8.2,568,The tension between Louie and Amia after they sleep together is put on hold when Louie has to save his kids and ex-wife from the hurricane.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,10,Pamela: Part 1,"Jun 2, 2014",7.8,554,"Still heartbroken over losing Amia, Louie turns to Pamela to see if her offer still stands.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,11,In the Woods: Part 1,"Jun 9, 2014",9.2,1073,"When Louie catches Lily smoking pot, he flashes back to a similar period from his own childhood.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,12,In the Woods: Part 2,"Jun 9, 2014",9.5,1235,"Young Louie's drug problem begins to escalate, and he must eventually face the consequences of his actions.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,13,Pamela: Part 2,"Jun 16, 2014",8.3,556,"Louie talks Pamela into going out on a date with him, but will it end in just more frustration?",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,4,14,Pamela: Part 3,"Jun 16, 2014",8.4,553,"Pamela and Louie's daughters, Lilly and Jane, hit it off from the start. She also gets to meet Janet, Louie's ex-wife. After a nice afternoon and a less nice evening, Louie confesses his love to Pamela but doesn't get the reaction he wants.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,1,Pot Luck,"Apr 9, 2015",8.5,692,"Louie goes to a pot luck dinner for the parents in Lily's class, but ends up going to the wrong party. When he finally reaches the right party, he has an unusual encounter with the surrogate mother of the couple hosting the dinner.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,2,A La Carte,"Apr 16, 2015",8.4,599,An urgent matter cuts Louie's grocery trip short. Louie gives some frank advice to a struggling amateur during Open Mic Night. Pamela and Louie try to set the parameters of their relationship.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,3,Cop Story,"Apr 23, 2015",8.5,629,Louie has an uncomfortable evening with a police officer who was once engaged to his sister.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,4,Bobby's House,"Apr 30, 2015",8.1,540,Louie goes to a wake with his brother. Louie gets beat up on the street by a woman. Pamela gives Louie a makeover to mask his injuries so he can perform on stage.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,5,Untitled,"May 7, 2015",8.8,728,"After taking Jane to the doctor and picking Lilly up from a sitter, Louie begins having horrific recurring nightmares that he can't escape from.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,6,Sleepover,"May 14, 2015",8.5,513,"Louie is upset when he sees Lily texting in the middle of a Broadway play. Louie hosts a birthday slumber party for Jane, but it is interrupted by two unexpected phone calls.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,7,The Road: Part 1,"May 21, 2015",7.8,473,Louie goes on the road and is stuck in Cincinnati in a bad hotel with talkative driver. He then loses his carry-on bag at the Atlanta airport while helping a lost child.,tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
Louie,5,8,The Road: Part 2,"May 28, 2015",8.3,519,"Louie's road trip continues in Oklahoma City, where's he's stuck sharing a condo with an crude, obnoxious opening act who tells a bunch of fart jokes.",tt1492966,"The life of Louie C.K., a divorced comedian living in New York with two kids."
