tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
QI,1,16,Bible,"Oct 22, 2004",7.2,108,"Brainy host Stephen Fry delves deep into the world of bizarre Biblical arcana with guests Alan Davies, Jeremy Hardy, Barry Cryer and Jeremy Clarkson. Including questions on baldness and Andy Warhol's underwear.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,17,Bears,"Oct 29, 2004",7.9,110,"Jimmy Carr, Bill Bailey, Jo Brand and Alan Davies answer questions on bears, bulbs and bamboo posed by host Stephen Fry. Featuring the memorable moment when Jimmy Carr arranges the letters on a board into a strange but true sentence.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,18,Beavers,"Nov 5, 2004",7.5,108,"Bantermeisters Alan Davies, Anneka Rice, Sean Lock and Bill Bailey beaver away to impress host Stephen Fry with their knowledge of the topic of beavers. Bulges, bacteria and the Pope's Friday meal are also the subject of questions.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,19,Biscuits,"Nov 12, 2004",7.4,106,"Biscuits, ballet and baboons are on the agenda as Stephen Fry host another edition of the challenging quiz show. Alan Davies, Arthur Smith, Dara O'Briain and Rich Hall are the guests trying to avoid the obvious answers.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,20,Bees,"Nov 19, 2004",7.4,106,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. With Alan Davies, Jo Brand, Fred Macaulay and Rich Hall. Bees, barnacles and basketball are subjects on the agenda.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,21,Bats,"Nov 26, 2004",7.4,98,"Host Stephen Fry and guests Alan Davies, Josie Lawrence, John Sessions and Rich Hall tackle the subjects of butterflies, blackberries and Bernards.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,22,Bills,"Dec 3, 2004",7.3,99,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Clive Anderson, Phil Kay, John Sessions and Alan Davies on the subjects of Bills, Bens and buildings.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,23,Beats,"Dec 10, 2004",7.2,100,"Stephen Fry hosts the quiz show in which contestants are rewarded if their answers are 'quite interesting'. With Mark Gatiss, Sean Lock, Linda Smith and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,24,Birth,"Dec 17, 2004",7.6,101,"Christmas special. Stephen Fry chairs a festive version of the almost impossible quiz with guests Alan Davies, Mark Steel, Phill Jupitus and Rich Hall.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,25,Campanology,"Sep 30, 2005",7.5,99,"Host Stephen Fry and guests Alan Davies, Bill Bailey, Rob Brydon and Rich Hall tackle the subject of campanology.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,26,Cummingtonite,"Sep 30, 2005",7.3,97,"Host Stephen Fry and guests Doon Mackichan, Arthur Smith, Andy Hamilton and Alan Davies attempt to answer impossible questions based around the subject of cummingtonite.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,27,Common Knowledge,"Oct 7, 2005",7.3,102,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Today's subjects include chickens, cormorants and cardigans. With Jimmy Carr, Rory McGrath, Sean Lock and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,28,Cheating,"Oct 14, 2005",7.4,96,"Stephen Fry hosts the quiz in which contestants are rewarded more if their answers are 'quite interesting'. Subjects include cheating, caravans and cuckoo clocks. With Jeremy Clarkson, Alexander Armstrong, John Sessions and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,29,Cat's Eyes,"Oct 21, 2005",7.1,92,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Subjects include cat's-eyes, camels and centurions. With Rich Hall, Sean Lock, Jo Brand and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,30,Cockneys,"Oct 28, 2005",7.2,95,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Subjects include cockneys, catfish and coal. With Bill Bailey, Rory McGrath, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,31,Constellations,"Nov 4, 2005",7.4,96,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Subjects include chihuahuas, cheese and constellations. With Jeremy Clarkson, Rich Hall, Sean Lock and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,32,Corby,"Nov 11, 2005",7.4,95,"Actor, author and national treasure Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. This time, china, Corby and coffee are the topics under discussion.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,33,Creatures,"Nov 18, 2005",7.3,92,"Stephen Fry hosts the quiz in which guests are rewarded if their answers are 'quite interesting'. This edition's subjects include chimps, chromosomes and cuttlefish. Stars Helen Atkinson Wood, Bill Bailey, Andy Hamilton and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,34,Cleve Crudgington,"Nov 25, 2005",7.1,90,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Subjects include corks, cats and carbon dioxide. Panellists are Clive Anderson, Mark Steel, John Sessions and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,35,Carnival,"Dec 2, 2005",7.2,96,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Fry probes clowns, cuckoos and Cinderella with panellists Clive Anderson, Jo Brand, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,36,Combustion,"Dec 9, 2005",7.5,99,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Subjects include catastrophes, cosmonauts and coconuts, with Bill Bailey, Dara O'Briain, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,37,Danger,"Sep 29, 2006",7.4,94,"Host Stephen Fry and guests Sean Lock, Jimmy Carr, Jo Brand and Alan Davies live on the edge as they tackle the subject of danger.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,38,Discoveries,"Sep 29, 2006",7.3,92,"Host Stephen Fry and guests Arthur Smith, Clive Anderson, Vic Reeves and Alan Davies explore uncharted territory in this edition dedicated to discoveries.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,39,Dogs,"Oct 6, 2006",7.1,90,"This edition features guests Alan Davies, Liza Tarbuck, Jeremy Clarkson and Neil Mullarkey sniffing around the subject of dogs.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,40,Dictionaries,"Oct 13, 2006",7.1,94,"This edition features Alan Davies, Phill Jupitus, Ronni Ancona and Rory Bremner tackling the subject of dictionaries.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,41,Death,"Oct 20, 2006",7.2,93,"This edition features Alan Davies, Sean Lock, Andy Parsons and Clive Anderson gravely tackling the subject of death.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,42,Drinks,"Oct 27, 2006",7.3,92,"This edition features Alan Davies, John Sessions, Phill Jupitus and Jimmy Carr taking a swig and answer questions on the subject of drinking.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,43,Differences,"Nov 3, 2006",7.3,91,"Host Stephen Fry and guests Alan Davies, Julian Clary, Jo Brand and Dara O'Briain try and find common ground in this edition dedicated to the topic of differences.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,44,Pilot,"Nov 6, 2006",7.1,97,"The Pilot Version - The very first attempt at televising the QI format. No titles, background photos or set design as we later knew from the following Commissioned Series version. Its possible this Pilot was recorded relatively cheaply, unedited, ""as live"", as Stephen Fry refers to running out of tape, as the banter gets quite anarchic, and the running time hits 35 mi... Read all",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,45,Descendants,"Nov 10, 2006",7.2,83,"In a Children in Need special, Jonathan Ross, Rich Hall, Phill Jupitus and Alan Davies tackle the subject of descendants.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,46,Doves,"Nov 17, 2006",7.0,86,"Host Stephen Fry and guests David Mitchell, Andy Hamilton, John Sessions and Alan Davies get to grips with doves.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,47,Divination,"Nov 24, 2006",7.0,86,"Guests Graeme Garden, Johnny Vaughan, Phill Jupitus and Alan Davies look to the heavens and get to grips with divination.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,48,Denial and Deprivation,"Dec 1, 2006",7.2,86,"Stephen Fry hosts the quiz show and is joined by panellists Vic Reeves, Roger McGough, Alan Davies and Mark Steel to confront matters of denial and deprivation.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,49,Domesticity,"Dec 8, 2006",7.4,89,"Host Stephen Fry and guests Jo Brand, Jessica Stevenson, Alan Davies and Phill Jupitus make themselves at home discussing the topic of domesticity.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,50,December,"Dec 15, 2006",7.3,85,"Stephen Fry hosts the quiz show in which contestants are rewarded more if their answers are 'quite interesting'. Christmas special with Jo Brand, Rich Hall, Alan Davies and Dara O Briain.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,51,Engineering,"Sep 21, 2007",7.4,90,"Stephen Fry hosts another edition of the quiz show that mines the world of trivia. Alan Davies, Jimmy Carr, Rob Brydon and Bill Bailey are the guests trying to avoid going loco as they tackle tough teasers on the subject of engineering.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,52,Electricity,"Sep 21, 2007",7.6,93,"Alan Davies, Jo Brand, Sean Lock and Rich Hall tackle some electrifying questions from host Stephen Fry.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,53,Eating,"Sep 28, 2007",7.3,95,"Alan Davies, Jimmy Carr, Phill Jupitus and Johnny Vegas sink their teeth in to some delicious questions on eating.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,54,Exploration,"Oct 5, 2007",7.5,92,"Bill Bailey, Rich Hall, Sean Lock and Alan Davies answer questions on some quite interesting explorations.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,55,Europe,"Oct 12, 2007",7.0,92,"Phill Jupitus, Dara O'Briain, David Mitchell and Alan Davies get continental in this Europe themed episode.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,56,"Everything, Etc.","Oct 19, 2007",7.4,93,"Alan Davies, Clive Anderson, Jeremy Clarkson and Vic Reeves discuss absolutely everything.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,57,Espionage,"Oct 26, 2007",7.2,87,"Host Stephen Fry edgily exposes Espionage with Jo Brand, Vic Reeves, Clive Anderson and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,58,Eyes and Ears,"Nov 2, 2007",7.5,95,"Host Stephen Fry is all Eyes and Ears with guests Phill Jupitus, Jimmy Carr, David Mitchell and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,59,Entertainment,"Nov 9, 2007",7.2,77,"Host Stephen Fry is joined by Bill Bailey, Pudsey Bear, Jo Brand, Jeremy Clarkson and Alan Davies to discuss Entertainment in a special Children in Need edition.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,60,England,"Nov 16, 2007",7.0,82,"Host Stephen Fry is joined by Sean Lock, Phill Jupitus, Charlie Higson and Alan Davies to get to grips with the subject of England.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,61,Endings,"Nov 23, 2007",7.0,85,"Host Stephen Fry endlessly elongates endings with panellists Jimmy Carr, Doon Mackichan, Dara Oi Briain and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,62,Empire,"Dec 7, 2007",7.4,96,"Masterful host Stephen Fry rules the really rather interesting quiz with an iron fist as he questions guests Alan Davies, Bill Bailey, Sean Lock and Jo Brand on the subject of empires. Will the teasing questions leave them in a state?",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,63,Elephants,"Dec 14, 2007",7.3,80,"As per request of ""young Alan Davies"", Santa, A.K.A Stephen Fry, brings him a compilation show of some of the funniest moments of the season, with some unseen footage.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,64,Families,"Nov 14, 2008",7.1,91,"Host Stephen Fry gets familial with guests Terry Wogan, David Mitchell, Ronni Ancona and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,65,Fire and Freezing,"Dec 22, 2008",7.4,89,"Rob Brydon, Clive Anderson and Dom Joly join regulars Stephen Fry and Alan Davies to let it snow, let it snow, and let us know what they know in the QI Christmas Special.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,66,Flotsam and Jetsam,"Jan 9, 2009",7.3,94,"Stephen Fry faces the facts about flotsam and jetsam with Charlie Higson, Andy Hamilton, Rob Brydon and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,67,Fight or Flight,"Jan 16, 2009",7.3,91,"Stephen Fry frankly falls for fight and flight with Pam Ayres, Sean Lock, Johnny Vegas and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,68,France,"Jan 23, 2009",7.2,96,"Stephen Fry quizzes Phill Jupitus, Jo Brand, Hugh Dennis and Alan Davies on all things French, and their answers must be interesting if they are to score points.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,69,Fakes and Frauds,"Jan 30, 2009",7.2,89,"Panel-based general knowledge quiz. Stephen Fry falls foul of fakes and frauds with Sean Lock, Jimmy Carr, Marcus Brigstocke and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,70,Fingers and Fumbs,"Feb 6, 2009",7.7,94,"Panel-based quiz where contestants aim to be interesting. Stephen Fry is all fingers and fumbs with Jo Brand, Phill Jupitus, Dara O Briain and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,71,Fashion,"Feb 13, 2009",7.2,90,"Stephen Fry follows the flock for a look at fashion with Clive Anderson, Rich Hall, Reginald D Hunter and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,72,The Future,"Feb 20, 2009",7.9,104,"Stephen Fry forges forward into the future with Sean Lock, Rob Brydon, Ben Miller and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,73,Flora and Fauna,"Feb 27, 2009",7.1,82,"Panel-based quiz where the aim is to be interesting. Stephen Fry finds the fun in flora and fauna with John Sergeant, Jimmy Carr, Jo Brand and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,74,Film,"Mar 6, 2009",7.7,102,"Stephen Fry focuses on films and fame with Emma Thompson, David Mitchell, John Sessions and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,75,Food,"Mar 20, 2009",7.5,95,"Stephen Fry takes a fresh look at food with David Mitchell, Rich Hall, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,76,Gardens,"Nov 26, 2009",7.6,91,"Stephen Fry glances gleefully at gardens and other subjects starting with the letter G in this extended show. With David Mitchell, Rob Brydon, Dara O Briain and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,77,G-Animals,"Dec 3, 2009",7.1,90,"Stephen Fry and Alan Davies are joined by a bumper crop of Bantermeisters as they discuss animals beginning with the letter G - from gerbils to giraffes, geese to gulls. With Bill Bailey, Sean Lock, Sandi Toksvig and John Hodgman.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,78,Games,"Dec 10, 2009",7.4,87,"Stephen Fry and his guests get gladiatorial in this edition of the quiz when they tackle the topic of games. Regular player Alan Davies is joined by challengers Phill Jupitus, Sean Lock and Liza Tarbuck.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,79,Geography,"Dec 17, 2009",7.5,92,"Stephen Fry maps out the agenda as Jo Brand, Rob Brydon, Jimmy Carr and Alan Davies navigate questions on the topic of Geography. Who is to the right of Ghengis Khan? and Why are there no snakes in Ireland? are amongst the questions.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
