tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Ramayan,1,11,Sita's arrival at Ayodhya,"Apr 12, 1987",8.8,44,"King Janak tearfully bids farewell tho his beloved daughter Sita, as she departs for Ayodhya with her new husband and family. The four daughters-in-law are welcomed in Ayodhya.",https://www.imdb.com/title/tt8976986/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,12,Discussion on Dasharatha's heir,"Apr 19, 1987",8.9,45,"Vishwamitra releases Ram and Lakshman from his service and departs Ayodhya. King Dashrath decides to appoint Ram as his heir and and abdicate from the throne. While the whole of Ayodhya celebrates, Kaikeyi's maid Manthra disapproves.",https://www.imdb.com/title/tt8976988/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,13,Rajyabhishek,"Apr 26, 1987",9.0,43,Celebrations mark the proclamation of Ram as heir to the throne but Manthra provokes Kaikayee into sabotaging the coronation.,https://www.imdb.com/title/tt8969748/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,14,Kaikeyi Demands Her Boons,"May 3, 1987",9.0,46,"Kaikayee demands that King Dasharath fulfill a promise he made a long time ago in the form of two boons. Unable to change her mind, Dasharath is forced to appoint Bharath as the future king while Ram exiled to the forest.",https://www.imdb.com/title/tt8969758/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,15,Preparing for the Journey to the Forest,"May 10, 1987",9.0,43,Sita and Lakshman also resolve to go to forest with Ram.,https://www.imdb.com/title/tt8976994/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,16,Departing Ayodhya,"May 17, 1987",8.8,50,"King Dasharath denounces Kaikayi as his wife and falls into a deep depression at the loss of Ram. The Grief stricken people of Ayodhya try to stop Ram from going to the forest, but ultimately fail.",https://www.imdb.com/title/tt8977002/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,17,Meeting Nishadraj Guha,"May 24, 1987",8.9,42,"Ram, Lakshman and Sita are welcomed by Guha, king of the Nishadas, who arranges for the trio to cross the river Ganga by boat.",https://www.imdb.com/title/tt8977004/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,18,Bharadwaja's Ashram,"May 31, 1987",8.8,41,"After fulfilling the condition of Khibet, Ram, Lakshman and Sita cross the Ganga and take shelter at Rishi Bhardwaja's ashram. They take leave of Guha and proceed to Chitrakoot.",https://www.imdb.com/title/tt8977006/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,19,Valmiki's Ashram and Chitrakoot,"Jun 7, 1987",8.9,42,"Ram, Lakshman and Sita pay a visit to Maharishi Valmiki who advises them to settle in Chitrakoot.",https://www.imdb.com/title/tt8977008/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,20,King Dasharath's Death,"Jun 14, 1987",8.9,46,"Sumant returns to Ayodhya alone. King Dasharath mourns the separation from his son. In depression, he dies remembering a a curse laid on him for a mistake he made in his youth.",https://www.imdb.com/title/tt8977012/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,21,Bharath Returns to Ayodhya,"Jun 21, 1987",9.1,43,"In Nanihal, Bharath has a strange premonition and returns to Ayodhya only to find that his father is dead and his older brother exiled.",https://www.imdb.com/title/tt8977014/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,22,Ram meets Bharat,"Jun 28, 1987",9.2,45,,https://www.imdb.com/title/tt8355476/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,23,Bharath rejects to become King,"Jun 28, 1987",9.1,41,Bharath performs King Dasharath's last rites Bharath rejects his coronation Bharath decides to crown Shri Ram in the forest and return with him.,https://www.imdb.com/title/tt8977016/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,24,Bharat Milap,"Jul 12, 1987",9.5,50,Lakshman gets angry on receiving the news of Bharaths arrival in the forest. Reunion of Shri Ram and Bharath.,https://www.imdb.com/title/tt8977070/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,25,Bharath returns to Ayodhya with Ramas Shoes,"Jul 19, 1987",9.3,36,"In Chitrakoot, King Janak conducts a meeting to plead with Shri ram to return to Ayodhya. Bharath returns to Ayodhya with Shri Rams 'Paduka'.",https://www.imdb.com/title/tt8977072/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,26,Ramas Shoes installed on the throne of Ayodhya,"Jul 26, 1987",9.2,36,"Bharath also dons the sages robe and rules Ayodhya as Shri Rams representative In Nandigram, Shri Rams Paduka is installed on the throne of Ayodhya.",https://www.imdb.com/title/tt8977074/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,27,Sita meets Atri & mother Anusuiya,"Aug 2, 1987",9.1,36,"Sita meets Atri and mother Anusuiya. Ram, Lakshman and Sita arrive at Sage Sharbhanga's ashram.",https://www.imdb.com/title/tt8977078/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,28,Dandakaranya,"Aug 9, 1987",9.1,36,"In Dandakaranya, seeing the bones of the sages, Shri Ram vows to take revenge on the demons Shri ram meets Sage Sutikshna Shri Ram meets Maharshi Agastya and receives divine weapons from him.",https://www.imdb.com/title/tt8977082/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,29,"First meeting with Jatayu, Sita in Panchavadi","Aug 16, 1987",9.2,36,"First meeting with Jatayu. Shri Ram, Lakshman and Sita decide to stay in Panchavati. Shurpanaka's attempt to charm Shri Ram. Lakshman cuts off Shurpanakas nose.",https://www.imdb.com/title/tt8977084/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,30,Shurpanaka Encounter,"Aug 23, 1987",9.2,35,"Shurpanaka provokes her brothers, Demons Khar and Dooshan. Single handed Shri Ram kills Khar and Dooshan and destroys their army. Shurpanaka laments in Ravans court.",https://www.imdb.com/title/tt8977086/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,31,Sita Haran,"Aug 30, 1987",9.3,36,"Mareech calls out to Lakshman and Sita, mimicking Ram's voice. Sita forces Lakshman to go to Ram's aid, leaving her unguarded .Ravan seizes this chance and kidnaps Sita.",https://www.imdb.com/title/tt8359436/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,32,Kidnap Plan by Raavan,"Aug 30, 1987",9.1,34,"Ravan decides to kidnap Sita. Mareech reluctantly becomes golden deer. Shri Ram, at Sitas behest, goes after the deer.",https://www.imdb.com/title/tt8977088/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,33,Shri Ram & Lakshman meet wounded Jatayu,"Sep 13, 1987",9.1,35,"Shri Ram and Lakshman meet wounded Jatayu. In Lanka, Ravan send Sita to Ashoka Vatika.",https://www.imdb.com/title/tt8977104/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,34,Shri Ram & lakshman reach Shabaris ashram,"Sep 20, 1987",9.1,34,In forest Shri Ram kills Khabanda. Shri Ram and lakshman reach Shabaris ashram. Shabari is overwhelmed as she meets her lord.,https://www.imdb.com/title/tt8977106/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,35,Hanuman meets Shri Ram,"Sep 27, 1987",9.1,37,Sugriv notices two strangers and sends Hanuman. Hanuman recognizes Shri Ram and happily carries the two brothers to the top of the hill to Sugriv.,https://www.imdb.com/title/tt8977108/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,36,Friendship between Shri Ram & Sugriv Shri Ram,"Oct 4, 1987",9.1,33,Freindship between Shri Ram and Sugriv. Shri Ram sees Sitas jewels and becomes emotional. He promises Vali for persecuting Sugriv.,https://www.imdb.com/title/tt8977114/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,37,Ram kills Vaali,"Oct 11, 1987",9.0,38,Shri Ram convinces Sugriv of his strength and removes his doubts. Fight between Sugriv and Bali. Bali is killed by Shri Ram.,https://www.imdb.com/title/tt8355498/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,38,Sugriv tells Shri Ram about Bali,"Oct 11, 1987",9.0,33,Sugriv tells Shri Ram the cause of the misunderstanding.,https://www.imdb.com/title/tt8977116/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,39,Sugriv becomes king,"Oct 25, 1987",9.0,35,"Sugriv is repentant and in tears. Bali consoles him and tells him that his first and foremost duty is to help Shri Ram find his consort. Tara, Bali's wife and Angad arrive. Tara falls on the ground and clasping Bali, sets up a wall of woe. Bali appeals to Shri Ram to protect Angad. Shri Ram consoles Tara and tells Sugriv and Hanuman to perform the last rites of Bali i... Read all",https://www.imdb.com/title/tt9015202/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,40,Sugriv and Angad come to Shri Ram for his blessings,"Nov 1, 1987",8.9,34,"After the coronation Sugriv and Angad come to Shri Ram for his blessings. Shri Ram suggests that the search for Sita should start after the monsoon. During the rains, Shri Ram broods over Sita's predicament and waits impatiently for the rains to stop. Meanwhile, in Kishkindha, sugriv and his household indulge in merry-making. After the rains are over, Shri Ram asks La... Read all",https://www.imdb.com/title/tt9015206/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,41,Lakshman enters Kishikindha in a fury,"Nov 8, 1987",9.1,33,Lakshman enters Kishikindha in a fury. Angad goes and informs Hanuman who requests Tara to go and allay Lakshman's wrath. Tara is able to take away the edge of Lakshman's anger and Hanuman tells Lakshman that Sugriv has already issued orders for mobilizing the warriors. Sugriv apologizes and accompanies Lakshman to pay his respects to Shri Ram. Even as Shri Ram is tal... Read all,https://www.imdb.com/title/tt9015208/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,42,Search for Sita,"Nov 15, 1987",9.1,32,"Passing through a desert, fainting with hunger and thirst, Angad and others notice a cave from which birds come out with their wings wet. They conclude that there is water inside the cave. They enter the dark cave and reach a lovely grove with water and trees laden with fruits. They find Tapasvani Swamprabha, who tells them to have their fill as they have come on a no... Read all",https://www.imdb.com/title/tt9015212/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,43,Hanuman meets Sita in Ashok Vatika,"Nov 22, 1987",9.0,32,"In Ashok Vatika, Hanuman hides in the branches of the tree under which Sita is seated. Ravan arrives and tries his best to coax Sita to accept him. Insulted by her refusal, Ravan draws his sword 'Chandrika' when Queen Mandodari stops him.",https://www.imdb.com/title/tt8355516/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,44,Jambubant reminds Hanuman of his dormant strength,"Nov 22, 1987",9.2,33,"Jambubant reminds Hanuman of his dormant strength. Hanuman's figure begins to enlarge. From Mahendra Parbat he leaps and flies over the sea. On the way, he politely refuses Mainak's offer to rest and outwits Surasa. Suddenly he feels a mighty force dragging him down. It is Singhika who opens her mouth, thereby, drawing him in. Hanuman kills her and reaches Lanka. At t... Read all",https://www.imdb.com/title/tt9015214/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,45,Lanka Dahan,"Dec 6, 1987",9.2,35,"Ravana orders Hanuman's tail to be set on fire. Hanuman then breaks his bondage and flies away. With his tail on fire he sets the whole city of Lanka ablaze. After setting fire to the whole town, Hanuman leaps away from the island and extinguishes the fire in the Indian Ocean.",https://www.imdb.com/title/tt8355518/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,46,Hanuman ravages Ashok Vatika,"Dec 6, 1987",9.2,33,"Hanuman eats the fruits of Ashok Vatika and ravages the garden. One of Ravan's sons, is killed by Hanuman. Indrajit orders his men to tie him up with strong ropes.",https://www.imdb.com/title/tt9015220/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,47,Hanuman takes leave of Sita,"Dec 20, 1987",9.0,33,"Hanuman takes leave of Sita and goes back with her blessings. He meets Shri Ram and others, shows Sita's 'churamani' as a token, narrates his experience in Lanka.",https://www.imdb.com/title/tt9015224/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,48,Shri Ram meets Sugriv and his vanar Sena,"Dec 27, 1987",9.0,31,"Shri Ram meets Sugriv and his vanar Sena. Hanuman gives an account of Ravan's army and the security of Lanka. Shri Ram, with the permission of Sugriv, organizes the army. They march under the star of triumph 'Uttar Phalguni' towards the southern sea. They reach the seashore.",https://www.imdb.com/title/tt9015226/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,49,Ravan summons his council,"Jan 3, 1988",9.0,30,Ravan summons his council. Bibhishan discusses the problem with his ministers. They advise him to take refuge at Shri Ram's feet.,https://www.imdb.com/title/tt9015230/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,50,Ram Setu bandhan,"Jan 10, 1988",9.2,37,"Shri Ram worships Lord Shiva and seeks his blessings. monkeys, under the supervision of Nal and Neel, start working with gusto.",https://www.imdb.com/title/tt8367212/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,51,Bibhishan meets Shri Ram,"Jan 10, 1988",9.0,31,Bibhishan arrives at the camp of Shri Ram. He accepts Bibhishan as a friend and assures him the throne of Lanks.,https://www.imdb.com/title/tt9015232/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,52,Sukh meets Sugriv,"Jan 17, 1988",9.0,31,"Ravan discusses the matter with his courtiers and sends Sukh to seduce Sugriv from his loyalty to Shri Ram. Sugriv sends him back. Shri Ram begins to worship the Sea-God, as suggested by Bibhishan.",https://www.imdb.com/title/tt9015234/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,53,The construction of the bridge is completed,"Jan 31, 1988",9.0,32,The construction of the bridge is completed and Shri Ram crosses the bridge with his army.,https://www.imdb.com/title/tt9015254/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,54,Queen Mandodari begs Ravan,"Feb 7, 1988",9.0,30,Queen Mandodari begs Ravan not to fight with Shri Ram. She advises him to surrender and return Sita to Ram.,https://www.imdb.com/title/tt9015256/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,55,Shri Ram surveys Lanka,"Feb 14, 1988",9.1,30,"Shri Ram surveys Lanka. Sugriv leaps up as he notices Ravan on the tower of Lanka. The two wrestle. Sugrive returns to Shri Ram as Ravan resorts to magic. Ravan arranges his army, while the Vanar Sena surrounds Lanka.",https://www.imdb.com/title/tt9015260/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,56,Army surrounds Lanka,"Feb 21, 1988",9.1,32,Shri Ram sends Angad as an ambassador to Ravan's court. Ravan's derogatory remarks about Shri Ram enrage Angad.,https://www.imdb.com/title/tt9015258/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,57,Angad tells Ravan to surrender himself,"Feb 28, 1988",9.1,32,"Ravan asks his men to capture Angad. Angad puts his foot down, challenging Ravan's men to lift it. Ravan is advised by his family members to surrender. Ravan is too proud to listen.",https://www.imdb.com/title/tt9015262/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,58,Queen Mandodari appeals to Ravan,"Mar 6, 1988",8.9,31,Queen Mandodari appeals to Ravan to listen to the advice of his elders. Angad returns. His peace mission has failed. A spy returns and announces that Ravan has spurned the advice of his well wishers.,https://www.imdb.com/title/tt9015264/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,59,Battle Starts,"Mar 13, 1988",9.3,33,,https://www.imdb.com/title/tt9015266/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,60,Ravan comes to the battlefield,"Mar 13, 1988",9.2,30,"Ravan fights with Sugriv and Lakshaman. Shri Ram confronts Ravan. Ravan returns to the palace, a broken man. Malayavan then suggest that they should awake Kumbhakarna, whose valor is proverbial.",https://www.imdb.com/title/tt9015270/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,61,Kumbhakaran,"Mar 20, 1988",9.3,34,Ravan sends his men to Kumbhakaran's palace to wake him up from his deep sleep. Ravan tells Kumbhakarna that he now needed Kumbhakarna's prowess.,https://www.imdb.com/title/tt9015272/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,62,Kumbhkarn vadh,"Mar 27, 1988",9.3,33,"Kumbhakaran comes to the battlefield, furious. Bibhishan tries to convince him to follow the path of dharma. Kumbhakaran fights with Sugriv, Angad and others and finally with Shri Ram.",https://www.imdb.com/title/tt8355538/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,63,Ram & Lakshman Bound bu Indrajit's Nagapasha,"Apr 10, 1988",8.9,33,"Lakshman fights with Indrajit. Bibhishan begs Shri Ram to help Lakshman as Indrajit's strength will increase manifold after sunset. As Shri Ram comes to the battlefield, Indrajit makes himself invisible.",https://www.imdb.com/title/tt8367238/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,64,"Atitkaya, Devantak, Narantak and Trishira","Apr 10, 1988",9.1,30,"News of Kumbhakaran's death reaches Ravan. Indrajit wants to go to the battlefield. Hanuman and Angad kill Devantak, Narantak and Trishira.",https://www.imdb.com/title/tt9015282/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
Ramayan,1,65,Lakshman fights with Atikaya,"Apr 17, 1988",9.0,30,"Lakshman fights with Atikaya. Atikaya falls to the ground. Ravan almost swoons when he learns of the death of his four brave sons. Indrajit again seeks permission to go the battlefield,. Ravan hesitates, but ultimately agrees.",https://www.imdb.com/title/tt9015280/,tt0268093,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana."
