tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Justified,2,7,Save My Love,"Mar 23, 2011",8.5,1288,"After Winona realizes that Raylan didn't recover her counterfeit $100 bill from the bank robbery, she drops another bombshell on him. Meanwhile, the coal mine offers Boyd a new job more suited toward his skills.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,2,8,The Spoil,"Mar 30, 2011",8.6,1247,Raylan is assigned to protect a local coal mine executive as she tries to buy up land for the company but faces opposition from the Bennett clan.,tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,2,9,Brother's Keeper,"Apr 6, 2011",9.1,1401,"As the coal mine makes one final attempt to negotiate with the Bennett clan, Loretta begins to piece together what the Bennetts did with her father.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,2,10,Debts and Accounts,"Apr 13, 2011",8.4,1175,"As Winona begins divorce proceedings, Raylan begins to contemplate his future as a marshal. Meanwhile, Dicky Bennett takes exception to his family's new business arrangement with Boyd Crowder.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,2,11,Full Commitment,"Apr 20, 2011",8.7,1210,"Raylan tries to find out who tried to kill him, but the investigation leads to an unlikely source. Meanwhile, Dicky retaliates after Boyd stakes his claim on the Bennett clan's marijuana business.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,2,12,Reckoning,"Apr 27, 2011",9.1,1301,"Raylan tries to track down Dicky after Helen is killed, but he is forced to turn to Arlo to make a deal and get Mags' blessing.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,2,13,Bloody Harlan,"May 4, 2011",9.4,1644,"The bad blood between the Bennetts and the Crowders reaches its boiling point and results in bloodshed, and Loretta returns from Lexington to avenge her father's death.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,1,The Gunfighter,"Jan 17, 2012",8.9,1467,"Still recovering from his gunshot, Raylan takes himself off of desk duty when one of Wynn Duffy's associates is involved in a murder. Meanwhile, Ava takes over Boyd's business while he is back in jail.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,2,Cut Ties,"Jan 24, 2012",8.2,1173,"While the marshals try to figure out who killed a witness security officer and why, Boyd finds a way to get a message to Dickie Bennett in prison.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,3,Harlan Roulette,"Jan 31, 2012",8.7,1178,"While tracking down a familiar enemy, Raylan crosses paths with a pawn shop owner with connections with the Dixie Mafia, while Boyd and his new crew begin setting up shop in Harlan.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,4,The Devil You Know,"Feb 7, 2012",8.6,1152,"A prison guard springs Dickie and Dewey from prison in an attempt to get his hands on Mags' secret fortune, while Robert Quarles offers Devil a shot at becoming a boss if he betrays Boyd.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,5,Thick as Mud,"Feb 14, 2012",8.7,1202,"After the plan to steal Mags' money fails, Dewey finds him himself in a life or death situation in a last-ditch attempt to make money. Meanwhile, after Devil's attempted betrayal, Boyd decides to retaliate on his enemies.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,6,When the Guns Come Out,"Feb 21, 2012",8.1,1084,"Raylan tries to find Winona after she leaves him, Boyd tries to find out who hit his crew's oxy clinic, and Quarles takes an interest in Raylan after he finds out that he has been asking questions about him.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,7,The Man Behind the Curtain,"Feb 28, 2012",8.1,1074,"As Quarles prepares to corner the oxy market in Harlan, he gets a visit from the boss' son. Meanwhile, Raylan's interest in the enterprise gets him in trouble with the FBI.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,8,Watching the Detectives,"Mar 6, 2012",8.8,1137,"Quarles and Duffy kill Gary Hawkins and try to frame Raylan for his death, while also getting the FBI on his tail. Meanwhile, Quarles raises the stakes in his war with Boyd Crowder, and Ellstin Limehouse tries to decide whose side he's on.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,9,Loose Ends,"Mar 13, 2012",8.6,1083,"Raylan tracks down Tanner Dodd, the Quarles associate who helped frame Boyd for planting a bomb in sheriff Napier's car. Meanwhile, Ava helps a prostitute who needs protection from Delroy after a robbery goes bad.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,10,Guy Walks Into a Bar,"Mar 20, 2012",8.6,1115,"Raylan tries to make sure that Dickie Bennett isn't released from prison, while Boyd works to fix the election and get rid of sheriff Napier and Robert Quarles for good.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,11,Measures,"Mar 27, 2012",8.4,1067,"Dickie Bennett sets out to find the money Ellstin Limehouse stole from him, Robert Quarles takes a shot at Boyd Crowder's protection business, and Raylan has a run-in with a couple of hitmen from Detroit after Quarles threatens him.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,12,Coalition,"Apr 3, 2012",8.8,1120,"Limehouse launches a plan in motion that will get rid of all his enemies once and for all, but will anyone take the bait? Meanwhile, Wynn Duffy works on getting Robert Quarles delivered back--dead or alive--to the Detroit mob.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,3,13,Slaughterhouse,"Apr 10, 2012",9.2,1385,"While Quarles winds up on the run from the marshals after killing a state trooper, Limehouse uses an inside source to get Boyd in trouble with the law.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,1,Hole in the Wall,"Jan 8, 2013",8.5,1259,"After a botched robbery, Raylan stumbles on a mysterious bag in the wall of his father's house. Meanwhile, an old friend pays a visit to Boyd, whose crime business is being threatened by a new church.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,2,Where's Waldo?,"Jan 15, 2013",8.2,1091,"The marshals try to solve the mystery behind Waldo Truth's identity, Boyd gets an opportunity to confront his two biggest competitors, and Raylan makes an intimidating new enemy.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,3,Truth and Consequences,"Jan 22, 2013",8.3,1095,"Boyd steps up his battle with the new preacher in Harlan, the marshals run into trouble trying to interview fugitive Drew Thompson's ""widow,"" and Raylan confronts Lindsey's ex husband and tells him to leave town.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,4,This Bird Has Flown,"Jan 29, 2013",7.9,1044,"Raylan tries to track down Randall, Lindsey, and his stolen money. Meanwhile, Ava has to figure out how to tie up loose ends with Ellen Mae.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,5,Kin,"Feb 5, 2013",8.5,1052,"While Raylan heads to the hills to find Drew Thompson, he discovers that Boyd is searching for him too on behalf of Wynn Duffy. Meanwhile, Colt tries to tracks down Ellen Mae after she runs away.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,6,Foot Chase,"Feb 12, 2013",8.0,1051,"Raylan and Boyd take different paths as they continue their search for Drew Thompson, but a third group thinks they have already found him. Meanwhile, the fallout from the Ellen Mae situation weighs heavily on Ava and Colt.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,7,Money Trap,"Feb 19, 2013",8.0,1075,"While Raylan has to track down a fugitive for a second time, Boyd and Ava go to an exclusive party hoping to track down Drew Thompson.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,8,Outlaw,"Feb 26, 2013",9.0,1149,"Will Arlo reveal the identity of Drew Thompson to Raylan, or will he take the secret to his grave? Meanwhile, Boyd tricks the local mob and Wynn Duffy, and Colt is blackmailed over not killing Ellen May.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,9,The Hatchet Tour,"Mar 5, 2013",8.8,1048,"While transferring Arlo's killer, former sheriff Mosley, to another prison, Raylan stumbles upon the identity of Drew Thompson. Meanwhile, Boyd and Ava discover that Colt did not kill Ellen Mae, and that sheriff Parlow is protecting her.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,10,Get Drew,"Mar 12, 2013",8.6,1038,"Drew Thompson slips through the fingers of Raylan, Boyd, and the Detroit mob, and sets off a breakneck race to find him.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,11,Decoy,"Mar 19, 2013",9.2,1367,"Drew Thompson is now in custody of the marshals, but can Raylan get him out of Harlan before Theo Tonin and Boyd's men can get their hands on them?",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,12,Peace of Mind,"Mar 26, 2013",8.7,1031,"When Drew Thompson asks to change his deal to provide safety for Ellen Mae, the race on to see which side can get to her first.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,4,13,Ghosts,"Apr 2, 2013",9.2,1271,"Raylan takes the fight to Nicky Augustine after he threatens Winona and their unborn child, while Boyd and Ava try to dispose of Delroy's dead body before it is identified by the authorities.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,1,A Murder of Crowes,"Jan 7, 2014",8.5,1224,"Raylan goes to Florida to deal with the Crowe family. Meanwhile, Boyd goes to Detroit to find a missing shipment of drugs.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,2,The Kids Aren't All Right,"Jan 14, 2014",8.4,1017,"Loretta calls on Raylan when she and her boyfriend get trouble with drug dealers, Boyd tries to keep Mara Paxton silent and wait for his new shipment, and Dewey Crowe gets a visit from his cousin from Florida.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,3,Good Intentions,"Jan 21, 2014",8.0,933,"Raylan is threatened by a mystery man at Charles Monroe's mansion, Boyd faces a surprise temptation while trying to figure out who stole his shipment, and cousin Daryl encourages Dewey to stand up to Boyd.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,4,Over the Mountain,"Jan 28, 2014",8.1,934,"After Dewey receives orders to kill Wade Messer, Raylan is informed that Messer has been working as a confidential informant. Meanwhile, Boyd confronts cousin Johnny on his betrayal and puts a tail on him to find out more.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,5,Shot All to Hell,"Feb 4, 2014",9.0,1086,"Art stumbles on Theo Tonin's right-hand man while investigating Nicky Augustine's death, Boyd tries to tie up loose ends with Lee Paxton, the sheriff, and cousin Johnny, and Raylan tries to get the Crowes to leave Harlan.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,6,Kill the Messenger,"Feb 11, 2014",8.5,938,An attack on Alison sends Raylan to Harlan in search of payback. Boyd scrambles to arrange protection for Ava.,tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,7,Raw Deal,"Feb 25, 2014",8.2,911,"While relegated to walk-up duty, Raylan deals with a runaway computer hacker. Meanwhile, Johnny tries to make a deal with the Mexican cartel ahead of Boyd, and Ava makes new allies in prison.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,8,Whistle Past the Graveyard,"Mar 4, 2014",7.8,920,"Raylan helps Wendy track down Kendal Crowe after he disappears with an ""uncle,"" while Boyd and the rest of the Crowe family try to get their drugs and dead bodies back across the Mexican border.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,9,Wrong Roads,"Mar 11, 2014",8.6,941,"Raylan goes to Memphis to talk to Hot Rod after his men are killed in Mexico, things get tense as Boyd and Darrell wait for the drug shipment, and Boyd and Ava make a deal to get their drugs in prison.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,10,Weight,"Mar 18, 2014",8.5,923,Dewey tries to turn his latest score into a ticket out of Harlan. Ava decides to survive on her own in Trambull. Raylan follows Boyd's heroin trail to the Crowes and is introduced to the 21-foot rule.,tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,11,The Toll,"Mar 25, 2014",8.9,965,"When Art is shot and is in critical condition, the marshals round up the usual suspects, until an unlikely person confesses. Meanwhile, Ava prepares for the fallout for killing Judith, and Boyd tries to make a new deal with Wynn.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,12,Starvation,"Apr 1, 2014",8.9,980,"The marshals needs to make a deal with Boyd to take down Darrell Crowe Jr., but Dewey unexpectedly gets in the way. Meanwhile, Ava's enemies in prison begin to make their move against her.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,5,13,Restitution,"Apr 8, 2014",9.0,1045,"The Mexican cartel catches up with Boyd and demands payback for the dead bodies, Ava goes on the offensive after being accused of snitching, and Wendy faces a hard choice after she learns that Kendal will be tried as an adult.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,1,Fate's Right Hand,"Jan 20, 2015",8.9,1163,"Raylan turns to Dewey Crowe to help make a new federal case against Boyd Crowder, but he is not interested. Meanwhile, Boyd begins launching new plans that will take him beyond Harlan.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,2,Cash Game,"Jan 27, 2015",8.6,1040,"Raylan sets out to find out more about the mysterious group buying up land in Harlan, Boyd tries to make a profit off the ledger from the bank heist, and Ava is stuck in the middle of everything.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,3,Noblesse Oblige,"Feb 3, 2015",8.5,978,"Boyd makes the uncomfortable discovery that the man he is trying to rob is very dangerous, and Raylan tries to put the squeeze on Boyd's explosives supplier.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,4,The Trash and the Snake,"Feb 10, 2015",8.7,1000,"Raylan and Boyd separately find out why Avery Markham is buying up all the land in Harlan, as well as the consequences if you don't cooperate. Meanwhile, Katherine Hale pays an unexpected visit to Ava.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,5,Sounding,"Feb 17, 2015",8.4,948,"Ava tries to find a way to escape from everything, Boyd decides to stay in Harlan and compete with Avery Markham, and Katherine Hale and Wynn Duffy come up with a plan to see if Ava is an informant.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,6,Alive Day,"Feb 24, 2015",8.7,984,"Boyd finds a way to keep tabs on Ava while he works in the mine with Ava's Uncle Zachariah, and Ty orders a reluctant Choo-Choo to tie up loose ends after he kills Calhoun Schreier.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,7,The Hunt,"Mar 3, 2015",8.7,954,"Raylan takes a break from the case to take a visit from Winona and their daughter, Boyd takes Ava to his cabin to confront her about her loyalty, and Ty is on the run without any help after the shootout with the marshals.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,8,Dark as a Dungeon,"Mar 10, 2015",8.8,989,"Raylan begins to break his ties to Harlan as he pursues a new lead and makes a new alliance to take down Boyd. Meanwhile, a desperate Ty comes to Boyd and Ava with a proposition.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,9,Burned,"Mar 17, 2015",9.0,1051,"With Ava burned as an informant, Raylan turns to the informant who got Katherine Hale's husband killed to bring down Boyd, who suddenly gets an unexpected ally in the fight against Avery Markham.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,10,Trust,"Mar 24, 2015",9.2,1106,"With Avery Markham and Wynn Duffy's help, Raylan sets up a trap for Boyd. But Ava informs Raylan that he didn't take the bait and offers up a new route to put Boyd away for good.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,11,Fugitive Number One,"Mar 31, 2015",9.4,1267,"Raylan goes after Ava after she shoots Boyd and steals the ten million dollars, but Art calls him off the chase. Meanwhile, Avery sets out to kill Boyd, and Katherine sets out to kill Wynn.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,12,Collateral,"Apr 7, 2015",9.3,1160,"Raylan and Boyd head for the mountains to find Ava, whose plan to escape with Uncle Zachariah has hit a dead end. But will Avery Markham get to her first?",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
Justified,6,13,The Promise,"Apr 14, 2015",9.7,2371,"Raylan is captured by the authorities, but Art reluctantly lets him go and puts him back on the case. Avery gets to Ava and questions her about his missing money, but she winds up leading Boyd straight to them.",tt1489428,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
