tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Daredevil,2,9,Seven Minutes in Heaven,"Mar 18, 2016",9.5,8805,"Castle gets an offer he can't refuse. Foggy and Murdock question the future of their firm, but Karen won't give up so easily.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,2,10,The Man in the Box,"Mar 18, 2016",9.1,7153,Murdock and Foggy get caught in the crossfire of the Punisher's revenge. Karen and Murdock dig for the truth in very different ways.,tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,2,11,.380,"Mar 18, 2016",8.8,6801,Karen starts working with Frank to bring the mysterious Blacksmith down. Claire quits her job as the hospital's administration are trying to keep her silent. Matt visits Madame Gao to get information on Blacksmith.,tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,2,12,The Dark at the End of the Tunnel,"Mar 18, 2016",9.0,7038,Daredevil goes underground to save an old friend. Karen follows a dangerous lead. The law firm of Nelson and Murdock may have reached its final chapter.,tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,2,13,A Cold Day in Hell's Kitchen,"Mar 18, 2016",9.2,8658,"In the season finale, Daredevil is backed into the ultimate showdown for his own life - and the future of Hell's Kitchen.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,1,Resurrection,"Oct 19, 2018",8.4,6355,"Shattered physically and spiritually, Matt rethinks his purpose and place in Hell's Kitchen. Meanwhile, Fisk puts a plan in motion from behind bars.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,2,Please,"Oct 19, 2018",8.7,5800,"Grieving for the life he's abandoned, Matt suffers a crisis of faith. Fisk makes a deal with the FBI that turns him into a target.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,3,No Good Deed,"Oct 19, 2018",8.6,5643,"As Fisk moves into swanky new digs amid a public outcry, Matt wrestles with how far he's ready to go to right this wrong. Dex's aim comes into focus.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,4,Blindsided,"Oct 19, 2018",9.6,8774,"While Matt infiltrates a prison to find information on the Albanians, Fisk puts Dex in his crosshairs and a fed-up Foggy goes on the offensive.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,5,The Perfect Game,"Oct 19, 2018",8.9,5755,"To quell the rising backlash over his release, Fisk serves up a scapegoat to the FBI. Dex misses the mark when he runs into a woman from his past.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,6,The Devil You Know,"Oct 19, 2018",9.6,7423,"Driven to the edge, Dex loses his way until he's offered a lifeline by Fisk. Matt comes to Karen for help, which she agrees to give -- on one condition.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,7,Aftermath,"Oct 19, 2018",8.9,5390,"The press crucifies Daredevil after the attack on the Bulletin, and Agent Nadeem suspects the FBI paid too high a price for Fisk's cooperation.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,8,Upstairs/Downstairs,"Oct 19, 2018",9.1,5653,"A desperate Dex reaches out for help, Matt forms an uneasy alliance with Agent Nadeem, and Karen concocts a dangerous plan to provoke Fisk.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,9,Revelations,"Oct 19, 2018",9.2,5658,Matt's already shaky world tilts when he learns a shocking truth. Karen runs for her life. Nadeem discovers how deep Fisk's influence runs.,tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,10,Karen,"Oct 19, 2018",8.7,6092,"Hunted by Fisk and haunted by mistakes from her past, Karen seeks refuge at the church. Matt finally gets his shot, and Dex goes in for the kill.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,11,Reunion,"Oct 19, 2018",9.2,5542,"Dex tries to run his prey to ground, Nadeem's conscience kicks in, and Fisk looks to recover a gift from Vanessa seized during his incarceration.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,12,One Last Shot,"Oct 19, 2018",9.4,5781,Fisk's long-awaited reunion doesn't go as planned. Nelson & Murdock take on a new client who holds key information on Kingpin.,tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
Daredevil,3,13,A New Napkin,"Oct 19, 2018",9.6,8292,"Matt prepares to cross the line, as Dex becomes more dangerous than ever and Fisk enacts his endgame.",tt3322312,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
