tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
The Crown,2,1,Misadventure,"Dec 8, 2017",8.3,3723,"As Philip leaves for a long tour, Elizabeth makes an upsetting discovery. Prime Minister Eden wants to strike back after Egypt seizes the Suez Canal.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,2,A Company of Men,"Dec 8, 2017",8.3,3578,Elizabeth feels disconnected from Philip. Eden copes with international pressure and ill health. An interview stirs up harrowing memories for Philip.,tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,3,Lisbon,"Dec 8, 2017",8.4,3538,Palace insiders try to prevent a scandal that could reflect poorly on Philip. Eden faces censure from his cabinet and the press.,tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,4,Beryl,"Dec 8, 2017",8.7,4108,"When Elizabeth and Philip throw a grand party for their 10th anniversary, both Margaret and the new Prime Minister experience romantic tribulations.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,5,Marionettes,"Dec 8, 2017",9.0,4118,"After Elizabeth makes a tone-deaf speech at a Jaguar factory, she and the monarchy come under public attack by an outspoken lord.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,6,Vergangenheit,"Dec 8, 2017",9.2,4418,A secret World War II document opens Elizabeth's eyes to grim realities about a family member. The Duke of Windsor campaigns to re-enter public life.,tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,7,Matrimonium,"Dec 8, 2017",8.2,3526,A letter from Peter Townsend spurs Margaret to make a bold proposal. Elizabeth has good news that causes complications for Margaret.,tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,8,Dear Mrs. Kennedy,"Dec 8, 2017",9.2,4723,"Inspired by Jackie Kennedy and against her government's wishes, Elizabeth takes an unconventional approach to resolving an issue in Ghana.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,9,Paterfamilias,"Dec 8, 2017",8.8,4180,Philip insists that Prince Charles attend his alma mater in Scotland and reminisces about the life-changing difficulties he experienced there.,tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,2,10,Mystery Man,"Dec 8, 2017",8.5,3445,A salacious government scandal hits close to home for Elizabeth and Philip. Elizabeth retreats to Scotland for the rest of a difficult pregnancy.,tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,1,Olding,"Nov 17, 2019",8.0,4235,"The royal family mourns the passing of Winston Churchill. The United Kingdom ushers in a new prime minister, the Labour Party's Harold Wilson whom Prince Philip and Queen Elizabeth hear might be a Soviet spy.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,2,Margaretology,"Nov 17, 2019",8.6,3976,"While Princess Margaret and Lord Snowdon visit the USA, the queen, at the bidding of Harold Wilson, asks them to make a side trip to Washington, D.C. to ask President Johnson for financial assistance for the United Kingdom.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,3,Aberfan,"Nov 17, 2019",9.4,5927,"A horrible disaster in the Welsh town of Aberfan leaves scores of children dead, but when the Queen takes a week to decide to visit the town to offer solace to its people, she must confront her reasons for postponing the trip.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,4,Bubbikins,"Nov 17, 2019",8.7,4179,"Left without a home by a political coup in Athens, Philip's eccentric mother, Princess Alice of Greece, is invited to live in Buckingham Palace by the Queen.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,5,Coup,"Nov 17, 2019",8.1,3572,"While the Queen travels abroad to learn about horse training, unhappiness among the British elite with the devaluation of the pound involves Lord Mountbatten in a plan to oust Harold Wilson.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,6,Tywysog Cymru,"Nov 17, 2019",9.2,4949,Prince Charles is sent to Aberystwyth to learn Welsh from an ardent nationalist in preparation for the ceremony for his investiture as Prince of Wales.,tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,7,Moondust,"Nov 17, 2019",8.2,4084,"The 1969 moon landing occasions a mid-life crisis in Prince Philip, who thinks of the adventures he has missed as the Queen's consort.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,8,Dangling Man,"Nov 17, 2019",8.3,3320,"Charles visits the exiled Duke of Windsor in his Paris chateau, only to find him very ill. But will the Queen make peace with her uncle before he dies?",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,9,Imbroglio,"Nov 17, 2019",8.2,3044,"While Princess Anne dates her elder brother's polo rival Andrew Parker Bowles, Prince Charles falls deeply in love with Camilla Shand causing the Queen Mother and Lord Mountbatten to interfere.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,3,10,Cri de Coeur,"Nov 17, 2019",8.4,3183,"As her marriage falls apart, Princess Margaret finds solace in the arms of a much younger landscape gardener. The Queen and the nation celebrate Elizabeth II's Silver Jubilee.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,1,Gold Stick,"Nov 15, 2020",8.5,3597,"As Elizabeth welcomes Britain's first woman prime minister and Charles meets a young Diana Spencer, an IRA attack brings tragedy to the royal family.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,2,The Balmoral Test,"Nov 15, 2020",8.7,3537,"Margaret Thatcher visits Balmoral but has trouble fitting in with the royal family, while Charles finds himself torn between his heart and family duty.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,3,Fairytale,"Nov 15, 2020",8.8,3483,"After Charles proposes, Diana moves into Buckingham Palace and finds her life filled with princess training, loneliness and Camilla Parker Bowles.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,4,Favourites,"Nov 15, 2020",8.3,3158,"While Margaret Thatcher struggles with the disappearance of her favorite child, Elizabeth reexamines her relationships with her four children.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,5,Fagan,"Nov 15, 2020",8.7,3431,"As Thatcher's policies create rising unemployment, a desperate man breaks into the palace, where he finds Elizabeth's bedroom and awakens her for a talk.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,6,Terra Nullius,"Nov 15, 2020",8.9,3421,"On a tour of Australia, Diana struggles to balance motherhood with her royal duties while both she and Charles cope with their marriage difficulties.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,7,The Hereditary Principle,"Nov 15, 2020",8.3,3077,"Grappling with mental health issues, Margaret seeks help and discovers an appalling secret about estranged relatives of the royal family.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,8,48:1,"Nov 15, 2020",8.6,2944,"As many nations condemn apartheid in South Africa, tensions mounts between Thatcher and Elizabeth about their clashing opinions on applying sanctions.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,9,Avalanche,"Nov 15, 2020",8.4,2738,"Charles is caught in a deadly avalanche, prompting both him and Diana to reevaluate their commitment to their troubled marriage.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
The Crown,4,10,War,"Nov 15, 2020",8.9,2960,"Amid a growing challenge to her power, Thatcher fights for her position. Charles grows more determined to separate from Diana as their marriage unravels.",tt4786824,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.
