tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
The Punisher,1,12,Home,"Nov 17, 2017",9.5,9362,"Frank makes a damning confession. A shootout leaves Sarah wondering what to believe. Rawlins goes in for the kill, once and for all.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,1,13,Memento Mori,"Nov 17, 2017",9.2,7521,"As the authorities close in, an exhausted but unbroken Frank vows to put an end to the war that has consumed his life.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,1,Roadhouse Blues,"Jan 18, 2019",9.0,5597,"While driving through Michigan, Frank stops for a beer at a roadside bar. But staying out of trouble has never been his strong suit.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,2,Fight or Flight,"Jan 18, 2019",8.2,4286,"Frank and a reluctant Rachel go on the run as a menacing adversary gives chase. Meanwhile, Madani pays Russo an unwelcome visit.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,3,Trouble the Water,"Jan 18, 2019",8.9,4512,"As Pilgrim's past comes into focus, Frank and Rachel find themselves in police custody, where they're anything but safe.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,4,Scar Tissue,"Jan 18, 2019",7.8,3937,Rachel recalls the night everything changed and lets Frank in on the truth about her name. Russo sits down with a face from his childhood.,tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,5,One-Eyed Jacks,"Jan 18, 2019",8.3,3792,It's not a trap if you know it's coming: That's Frank's philosophy. Madani opens up and Pilgrim plans a visit to an unholy land.,tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,6,Nakazat,"Jan 18, 2019",8.0,3664,Amy (formerly Rachel) develops photographs that point to a conspiracy. Russo reads his own report. Madani's story about Russo comes under fire.,tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,7,One Bad Day,"Jan 18, 2019",8.4,3635,Madani's quest to ID Pilgrim hits a wall. Russo and his crew put their plan into action. Frank encounters someone from the past.,tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,8,My Brother's Keeper,"Jan 18, 2019",8.2,3598,Painful memories take ahold of Russo. Frank's frustration frightens those closest to him. Madani receives a visitor bearing a warning.,tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,9,Flustercluck,"Jan 18, 2019",8.2,3517,A big bounty inspires New York's worst to pursue the Punisher. A restless Amy seeks help from a fellow grifter. Russo and Krista consider the future.,tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,10,The Dark Hearts of Men,"Jan 18, 2019",8.8,3851,"As Madani and Krista debate who's worth saving, Frank prepares to storm Russo's territory. A brutal encounter pushes Pilgrim back into old habits.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,11,The Abyss,"Jan 18, 2019",8.5,3525,"Amy rushes to protect Frank, who lies defenseless in a hospital. Pilgrim gets some crushing news, and Karen Page calls in a favor.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,12,Collision Course,"Jan 18, 2019",8.9,3747,"Buckle up -- Mahoney and Frank are about to take a ride to remember. Amy makes an entrance, Russo cashes out, and Madani comes clean to Krista.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
The Punisher,2,13,The Whirlwind,"Jan 18, 2019",9.1,4628,"Frank, Pilgrim, Madani, Russo, Amy, Curt and the Schultz family. No bullet is left unspent as season two comes to an explosive conclusion.",tt5675620,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them."
