tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Justice League Unlimited,1,13,"The Once and Future Thing, Part Two: Time, Warped","Jan 29, 2005",8.7,649,The time traveling League team goes to the future to team up with that time's League to battle Chronos who rules.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,1,The Cat and the Canary,"Feb 5, 2005",8.0,540,"Black Canary convinces Green Arrow to help save her mentor, Wildcat, from his involvement in an underground, super-powered fight club known as MetaBrawl.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,2,The Ties That Bind,"Feb 12, 2005",7.5,516,"Mister Miracle and Big Barda solicit Justice League assistance to free Oberon from Apokolips. J'onn refuses, but Flash decides to help out on his own.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,3,The Doomsday Sanction,"Feb 19, 2005",8.6,628,Superman battles Doomsday in the heart of a volcano. Doomsday is revealed to be a modified clone of Superman. Batman probes the Cadmus conspiracy to destroy the Justice League.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,4,Task Force X,"May 21, 2005",8.4,572,"Cadmus has recruited a team of supervillains named Task Force X (based on the comics' Suicide Squad) made up of Deadshot, Plastique, Captain Boomerang, and the Clock King. Their mission: steal the Annihilator armor from the Watchtower.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,5,The Balance,"May 28, 2005",7.7,513,"To help her magic superhero friends, the God Hermes sends Wonder Woman on a mission to help free Hades from the clutches of Felix Faust.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,6,Double Date,"Jun 4, 2005",8.4,582,"Seeking to avenge the death of her parents, the Huntress enlists the help of the Question in tracking down Steven Mandragora, a mobster in protective custody -- and being guarded by the Green Arrow and Black Canary.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,7,Clash,"Jun 11, 2005",8.4,589,Captain Marvel joins the Justice League and his innocent presence inadvertently causes friction with Superman.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,8,Hunter's Moon,"Jun 18, 2005",7.5,496,"Shayera, Vixen and Vigilante are lured into an ambush by Thanagarians seeking revenge.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,9,Question Authority,"Jun 25, 2005",9.0,628,"The Question, fearing disaster, decides to kill Lex Luthor to avert it.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,10,Flashpoint,"Jul 2, 2005",9.0,611,Lex Luthor executes his masterstroke to eliminate Project Cadmus and frame the Justice League.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,11,Panic in the Sky,"Jul 9, 2005",9.0,612,"While the senior Leaguers struggle to respond to the mysterious main gun firing, Amanda Waller orders Galatea to lead a full attack on the Justice League.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,12,Divided We Fall,"Jul 16, 2005",9.3,772,The Justice League charter members must battle the combined Lex Luthor/Brainiac menace alone.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,2,13,Epilogue,"Jul 23, 2005",9.2,951,"In the future, Terry McGinnis learns the truth about his birth.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,1,I Am Legion,"Sep 17, 2005",8.0,501,The newly-escaped Lex Luthor is given a membership test for Gorilla Grodd's expanded Secret Society.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,2,Shadow of the Hawk,"Sep 17, 2005",7.7,492,Shayera is approached by an archaeologist who is convinced that he is the reincarnated husband of a previous incarnation of her.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,3,Chaos at the Earth's Core,"Sep 24, 2005",7.1,490,"Green Lantern, Stargirl, S.T.R.I.P.E. and Supergirl are drawn to the subterranean world of Skartaris to assist the Warlord, Travis Morgan.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,4,To Another Shore,"Sep 24, 2005",7.5,490,Wonder Woman finds herself fighting a team from the Secret Society determined to steal the frozen body of the Viking Prince.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,5,Flash and Substance,"Feb 11, 2006",8.6,601,"A day in the life of Wally West aka The Flash. The day includes West at his day job, as a Criminal Lab tech, the dedication of the Flash Museum, and the attacks of four villians.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,6,Dead Reckoning,"Feb 18, 2006",8.0,507,"Deadman calls on Batman, Superman, and Wonder Woman to help him recover an orb containing the souls of a monastic order that was stolen by the Secret Society.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,7,Patriot Act,"Feb 25, 2006",7.9,516,The paranoid General Eiling turns himself into a superstrong brute to kill Superman and only seven non-powered soldiers of the JL can deny him victory.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,8,The Great Brain Robbery,"Mar 4, 2006",8.6,576,Lex Luthor and the Flash accidentally switch bodies.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,9,Grudge Match,"Mar 11, 2006",7.9,505,Roulette enlists the ladies of the JLU in her new & improved all-girl gladiatorial arena.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,10,Far from Home,"Apr 15, 2006",8.0,508,"On her 21st birthday, Supergirl is transported to the 31st century along with Green Lantern and Green Arrow, to help the ""Legion of Super-Heroes"" combat ""The Fatal Five"". However, according to future sources, it is a mission from which she does not return.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,11,Ancient History,"Apr 29, 2006",7.9,504,Hawkman returns with Shadow Thief and discovers the true nature of his relationship with Hawkgirl.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,12,Alive!,"May 6, 2006",8.7,546,"When Lex Luthor sends the Secret Society headquarters into outer space to find the remains of Brainiac, Grodd breaks free of his prison to lead a mutiny.",tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
Justice League Unlimited,3,13,Destroyer,"May 13, 2006",9.4,823,The resurrected Darkseid leads his force on an all-out attack on Earth in revenge against Superman and the Justice League and Secret Society must join forces to stop him.,tt6025022,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.
