tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Dexter,1,11,Truth Be Told,"Dec 10, 2006",9.3,5992,"The Ice Truck Killer kidnaps someone close to Dexter, forcing him into a trap that will forever change his life, while Doakes begins to harbor suspicions about Dexter's odd behavior.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,1,12,Born Free,"Dec 17, 2006",9.6,9676,"In the Season One finale, Dexter follows the clues left for him by the Ice Truck Killer in an effort to rescue his kidnapped loved one, while Rita's ex tries to convince her that Dexter is too dangerous to be around their children.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,1,It's Alive!,"Sep 30, 2007",8.7,5295,"In the Season Two premiere, Dexter finds himself unable to kill again after the harrowing conclusion to the Ice Truck Killer case, and strays from his personal code with disastrous results; Debra returns to work but may not be ready.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,2,Waiting to Exhale,"Oct 7, 2007",8.6,4831,"Dexter remains on the trail of a dangerous new victim, while the traumatized Debra loses control on the job and a high-profile FBI agent arrives in Miami to investigate a newly discovered serial killer.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,3,An Inconvenient Lie,"Oct 14, 2007",8.7,4791,"Dexter's inability to deceive has him pursuing a slick liar as his next victim, while Rita believes he's concealing a drug problem and forces him into a 12-step program where he meets Lila, a seductive new woman.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,4,See-Through,"Oct 21, 2007",8.4,4586,"Rita finds herself threatened by Dexter's sexy new NA sponsor Lila, and stressed by a visit from her estranged mother, while Dexter tries to throw the dogged FBI Agent Lundy off his bloody trail.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,5,The Dark Defender,"Oct 28, 2007",8.7,4723,"Dexter discovers that the man is still alive who murdered his mother in front of him as a boy, and confronts the killer as part of his recovery from addiction - but he also discovers that old impulses die hard.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,6,"Dex, Lies, and Videotape","Nov 4, 2007",8.6,4583,"A new copycat killer openly mimics and claims to be inspired by the ""Bay Harbor Butcher,"" driving the annoyed Dexter into the arms of Lila, a development that could spell the end of his relationship with Rita.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,7,"That Night, a Forest Grew","Nov 11, 2007",8.8,4673,"A written manifesto from the ""Bay Harbor Butcher"" sends the task force in charge of capturing him into chaos, which is part of Dexter's plan for keeping Lundy off his trail.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,8,Morning Comes,"Nov 18, 2007",9.1,4891,"Dexter decides that Lila is becoming too attached, decides ""recovery"" isn't working for him, and pays another visit to his mother's killer; Debra and Lundy find a clue that points to the ""Bay Harbor Butcher"" being right under their noses.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,9,Resistance Is Futile,"Nov 25, 2007",9.4,5497,"Dexter tries to distance himself from Lila, but discovers she is unwilling to let go of their relationship; Lundy's manhunt makes Dexter nervous as he tries to stay one step ahead - but it's Dexter's worst enemy that learns his secret.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,10,There's Something About Harry,"Dec 2, 2007",9.0,4715,"Dexter's world comes crumbling down when Doakes tracks him to the scene of his latest kill and reveals a devastating secret about Harry; the Miami Metro PD closes in on the ""Bay Harbor Butcher.""",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,11,Left Turn Ahead,"Dec 9, 2007",9.0,4709,Dexter dodges bullets both figurative and real as he is forced to decide the fates of those he cares about most; Lila attempts to blackmail Dexter and makes a startling discovery.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,2,12,The British Invasion,"Dec 16, 2007",9.2,5730,"In the Season Two finale, Lundy and the FBI finally settle the case of the Bay Harbor Butcher, but the heat's not entirely off Dexter as his world literally becomes an inferno. Can he rise from the ashes once again?",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,1,Our Father,"Sep 28, 2008",8.2,4529,"In the Season Three premiere, Dexter's life seems to be smoothly back on track, until he targets a dope dealer who's also in the sights of Assistant D.A. Miguel Prado; Internal Affairs pressures Debra to rat on her new partner.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,2,Finding Freebo,"Oct 5, 2008",8.4,4257,"Every cop in Miami is tasked with finding the fugitive Freebo, who is accused of killing the younger brother of Assistant D.A. Miguel Prado; Dexter and Rita move closer to making a big decision about their family.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,3,The Lion Sleeps Tonight,"Oct 12, 2008",8.1,4132,Dexter encounters a fellow predator - but this one is a pedophile; a murder is pinned on Freebo but Dexter knows the truth; Dexter struggles with the fact of his growing friendship with Miguel.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,4,All in the Family,"Oct 19, 2008",8.1,4091,"Dexter scrambles to convince Rita that his marriage proposal is sincere and romantic; Miguel's vengeful brother Ramon searches desperately for their sibling's murderer, who was secretly killed by Dexter.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,5,Turning Biminese,"Oct 26, 2008",8.5,4053,"Dexter hears the story of a husband who has gotten away with murdering two wives for financial gain and tracks the man to Bimini, but Rita has a medical emergency while Dexter has disappeared.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,6,Sí Se Puede,"Nov 2, 2008",8.2,4005,"Dexter tests Miguel to determine if his friend has discovered his secret, while Rita loses her job and wonders if she's meant to ever have a successful career.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,7,Easy As Pie,"Nov 9, 2008",8.5,4111,Dexter begins working with Miguel but they quickly have differences in selecting a potential new victim; Rita discovers that Miguel's wife suspects him of an affair; an old friend of Dexter's asks for help in ending her life.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,8,The Damage A Man Can Do,"Nov 16, 2008",8.6,4035,"Dexter undertakes to teach Miguel the Code, but doesn't realize he's whetting his partner's thirst for blood; Debra is one step closer to finding the Skinner but a secret revealed about Anton sends him packing.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,9,About Last Night,"Nov 23, 2008",8.8,4126,Dexter and Miguel's friendship becomes strained even as Rita revolves to confront Miguel about his suspected infidelity; Debra searches furiously for Anton when it's revealed that he was abducted by the Skinner.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,10,Go Your Own Way,"Nov 30, 2008",9.0,4366,"A series of chess-like moves ensues when Dexter and Miguel vie for the upper hand, with Miguel winning Rita's affection by presenting her with a lavish wedding gift; Debra wonders if her relationship with Anton is worth it.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,11,I Had A Dream,"Dec 7, 2008",8.9,4193,Dexter must find a way to get rid of Miguel despite the fact that his friend is a district attorney (and Dexter's best man); Rita discovers that Miguel has been seeing an old flame; Debra finds a new clue to the Skinner's identity.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,3,12,Do You Take Dexter Morgan?,"Dec 14, 2008",8.9,4499,"In the Season Three finale, Dexter attempts to calm the unstable Ramon now that Miguel is out of the picture; Debra is about to receive her detective's shield but is blind-sided with information that could derail her promotion.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,1,Living the Dream,"Sep 27, 2009",8.7,4620,"In the Season Four premiere, Dexter sleeplessly struggles to balance his new family life with his dark, murderous drive for a fresh victim, and his busier-than-ever forensic career pursuing a new target, ""The Trinity Killer.""",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,2,Remains to Be Seen,"Oct 4, 2009",8.7,4163,"Dexter realizes that he has carelessly misplaced crucial evidence that could expose his dark side to the world, while helping to investigate new slayings that Agent Lundy insists are the work of Trinity.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,3,Blinded by the Light,"Oct 11, 2009",8.3,4040,"Dexter is hampered by his neighborhood's increased vigilance due to vandalism, his temporary inability to drive himself anywhere, and his admiration for the killing technique of the artful Trinity Killer.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,4,Dex Takes A Holiday,"Oct 18, 2009",9.2,4804,"Dexter gets some much-needed R&R time with Rita and the kids out of town, leading to his stalking of a new victim - until he unexpectedly begins to empathize with his target, a cop that murdered her family.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,5,Dirty Harry,"Oct 25, 2009",9.0,4337,"Dexter is inspired to investigate the Trinity Killer on his own, while Debra blames herself for an event that was out of her control, and Rita realizes how little she knows her husband after discovering one of his secrets.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,6,If I Had a Hammer,"Nov 1, 2009",8.7,4083,"Dexter doubles his efforts to stay ahead of the official Trinity investigation, and receives relationship advice about the friction between himself and Rita from a most unexpected source.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,7,Slack Tide,"Nov 8, 2009",8.5,4010,"Dexter finally strikes a balance between family, career and his secret life, but is thwarted in his pursuit of his next victim, while Debra expresses a renewed and unwelcome interest in their father's checkered past.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,8,Road Kill,"Nov 15, 2009",8.5,4035,"Dexter wonders if his father's Code is truly the right path, and hopes to get answers by accompanying Trinity on an out-of-town road trip, while Debra discovers that her single-minded pursuit of Trinity has blinded her to the truth.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,9,Hungry Man,"Nov 22, 2009",9.4,5700,"Dexter learns more about Arthur's bizarre and twisted world, while Rita has her hands full preparing Thanksgiving dinner for a full house, Debra uses the holiday to further investigate Trinity, and Batista gets closure on an old case.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,10,Lost Boys,"Nov 29, 2009",9.2,4753,"The disappearance of a ten-year-old boy forces Dexter to question his assumptions about Trinity, while Cody defends one of Dexter's lies and Masuka is unable to face what he witnessed on Thanksgiving.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,11,"Hello, Dexter Morgan","Dec 6, 2009",9.5,6153,"Dexter must buy time to protect himself when Debra's investigation brings the department one step away from identifying Arthur as the Trinity Killer; Rita confides in Dexter, but is disappointed in the result.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,4,12,The Getaway,"Dec 13, 2009",9.8,13099,"Dexter and Arthur find themselves on a collision course, as Debra unearths a shocking long-hidden truth, Rita admits her marriage to Dexter is troubled, and Batista and LaGuerta face the consequences of an ethics breach. Season Finale.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,1,My Bad,"Sep 26, 2010",8.9,5055,"In the Season 5 premiere, Dexter reels from Rita's murder while Quinn stirs up trouble by suggesting that Rita's death doesn't fit Trinity's profile.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,2,Hello Bandit,"Oct 3, 2010",8.2,3929,"Dexter fights his dark urges, but a shocking discovery puts him on the trail of a new victim; Debra hosts her brother and his children but finds herself squeezed out of her own place.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,3,Practically Perfect,"Oct 10, 2010",8.5,3853,"In an effort to create more free time to stalk and kill victims, Dexter hires a nanny; Debra is annoyed by her new rookie partner; Quinn pursues the theory that Trinity did not kill Rita.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,4,Beauty And The Beast,"Oct 17, 2010",8.5,3846,Dexter has to save a life instead of taking one; Deb has a scary confrontation with a key suspect in the Santa Muerte murder cases; Quinn continues following up on the strange similarities between 'Kyle Butler' and Dexter Morgan.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,5,First Blood,"Oct 24, 2010",8.1,3793,"When Dexter is saddled with an unwanted conspirator, he is forced to make some hard decisions about her fate; Dexter wonders if Rita's death has awakened a darkness inside Harrison; Quinn enlists an old friend to look into Dexter.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,6,Everything Is Illumenated,"Oct 31, 2010",8.8,4106,"Trying to get his life back on track, Dexter hunts a new target, but is distracted and drawn into a precarious situation while helping his troubled acquaintance; Batista discovers an interesting lead in the Santa Muerte murder cases.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,7,Circle Us,"Nov 7, 2010",8.4,3766,"While helping Lumen, Dexter finds himself on a collision course with Homicide when he is called to investigate a horrifying crime scene; the Santa Muerte case leads to a violent standoff between Debra and the killers.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,8,Take It!,"Nov 14, 2010",8.9,3981,"While attending a self-help seminar, Dexter and Lumen stalk a violent killer; Debra gets into unexpected trouble from the fallout of the Santa Muerte case, forcing Batista to make a difficult decision.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,9,Teenage Wasteland,"Nov 21, 2010",9.0,4151,"In the midst of hunting their next victim, Dexter and Lumen are surprised by the return of an unannounced guest; Debra is assigned to the file room, but manages to uncover new evidence in the Barrel Girl case.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,10,In The Beginning,"Nov 28, 2010",9.0,4151,"Dexter discovers a possible ally in the pursuit of Lumen's former captors, but he and Lumen are forced to step down when homicide uncovers evidence linked to one of their prior victims.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,11,Hop A Freighter,"Dec 5, 2010",8.9,3956,Dexter is forced to do damage control after he concedes that someone outside of Miami Metro has taken an interest in him and Lumen.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,5,12,The Big One,"Dec 12, 2010",8.9,4756,"In the Season 5 finale, Dexter realizes that he and Lumen are being lured into a trap and risks everything to escape; Quinn needs help that only Dexter can provide.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,1,Those Kinds of Things,"Oct 2, 2011",8.5,4987,"In the Season 6 premiere, Dexter attends his high school reunion to hunt a former Prom King; an investigation into a faith-based murder causes Dexter to ask some spiritual questions; Debra becomes an unexpected hero.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,2,Once Upon a Time...,"Oct 9, 2011",8.1,3950,"To solve a macabre murder, Homicide consults Brother Sam, a minister whom Dexter recognizes as a fellow killer with an even better cover than his own; now a local hero, Debra is surprised by two life-changing proposals.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,3,Smokey and the Bandit,"Oct 16, 2011",8.2,3830,Dexter is confronted with a glimpse of his own possible future when a serial killer from his past reappears; Debra is uncomfortable in her new job; Travis and Gellar prepare a new twisted tableau.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,4,A Horse of a Different Color,"Oct 23, 2011",8.5,3855,"Disturbing events cause Dexter to lean on Brother Sam during a crisis of faith, while Debra gives her first press conference on the new religiously motivated serial killer.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,5,The Angel of Death,"Oct 30, 2011",8.0,3753,"The search for the Doomsday Killers takes Dexter in a new direction; Batista and Quinn pay a visit to the university where Professor Gellar taught; due to departmental regulations following the shooting, Debra is forced to begin therapy.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,6,Just Let Go,"Nov 6, 2011",8.5,3884,"Dexter becomes caught up in a very personal case that awakens the needs of his Dark Passenger; Debra feels overwhelmed by her new duties, and discovers a disturbing secret about Quinn.",tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,7,Nebraska,"Nov 13, 2011",7.8,4151,Dexter teams up with a fellow Dark Passenger when he takes a road trip to Nebraska; Debra deals with the complications of her promotion as she leads the Doomsday investigation.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,8,Sin of Omission,"Nov 20, 2011",7.9,3694,Dexter uses lessons he learned from Brother Sam to follow up on some new Doomsday leads; Debra butts heads with LaGuerta over the case of a dead call girl.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
Dexter,6,9,Get Gellar,"Nov 27, 2011",8.5,4041,Dexter receives help from an unexpected source while hunting the Doomsday Killers; Debra makes a self-discovery in therapy.,tt0773262,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them. Golden Globe winner Michael C. Hall stars in the hit SHOWTIME Original Series."
