tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
Inside No. 9,3,6,Private View,"Mar 21, 2017",7.6,1240,"A group of strangers are invited to attend a private exhibition at an art gallery, but none of them knows why they were invited.",tt2674806
Inside No. 9,4,1,Zanzibar,"Jan 2, 2018",8.2,1684,"Strangely-farcical goings-on are in store for a group of unwitting guests, who have all booked adjoining rooms on the ninth floor of the Zanzibar hotel in London.",tt2674806
Inside No. 9,4,2,Bernie Clifton's Dressing Room,"Jan 9, 2018",8.5,1679,"It's been 30 years since Northern double-act Len and Tommy last appeared on stage together. Then Tommy walked out on Len, and that was curtains for Cheese and Crackers. Until now - and one last gig in front of an invited audience.",tt2674806
Inside No. 9,4,3,Once Removed,"Jan 16, 2018",8.6,1536,"According to the Holmes and Rahe Stress Scale, the three most stressful experiences in life are the death of a spouse, divorce, and imprisonment. Moving house is only 32nd on the list. But anything could happen in the last ten minutes.",tt2674806
Inside No. 9,4,4,To Have and to Hold,"Jan 23, 2018",8.1,1304,"When Adrian's career as a wedding photographer starts to get in the way of his own marriage, his wife Harriet is determined to find out why.",tt2674806
Inside No. 9,4,5,And the Winner Is...,"Jan 30, 2018",6.8,1189,We join the jury of a television awards company as they decide on who is going to win the Best Actress award. But only one of the eight actresses can be chosen.,tt2674806
Inside No. 9,4,6,Tempting Fate,"Feb 6, 2018",7.9,1152,"Three council contractors have to clear out the flat of a dead hoarder. But when they discover a bloodstained floor, their lives will never be the same again.",tt2674806
Inside No. 9,5,0,Dead Line,"Oct 28, 2018",8.1,1101,"When Arthur finds an old mobile phone in his local graveyard, he makes the mistake of trying to contact the owner. But some mysteries are best left unsolved, and as Halloween draws near Arthur is plunged into a nightmare of his own making.",tt2674806
Inside No. 9,5,1,The Referee's A W***er,"Feb 3, 2020",7.3,1095,The final day of the football season and it has all come down to the last match - the crunch clash between United and Rovers - all safely in the hands of the four match officials.,tt2674806
Inside No. 9,5,2,Death Be Not Proud,"Feb 10, 2020",7.7,1098,"Young couple Beattie and Sam have finally managed to get onto the property ladder. But the only flat they can afford has a dark and sinister past, a past that demands to be heard.",tt2674806
Inside No. 9,5,3,Love's Great Adventure,"Feb 17, 2020",7.2,1025,"Trevor and Julia always want to make Christmas really special for their family but with money tight, it won't be easy. As each door of the advent calendar opens, everyone will have to do their bit to make Christmas happen.",tt2674806
Inside No. 9,5,4,Misdirection,"Feb 24, 2020",8.5,1115,"World-famous magician Neville Griffin is extremely protective of his secrets, but student journalist Gabriel is determined to get his interview nonetheless.",tt2674806
Inside No. 9,5,5,Thinking Out Loud,"Mar 2, 2020",7.4,926,"Seven extremely disparate characters share their stories with a camera, their fates inevitably, inextricably, and unknowingly set for a head-on collision.",tt2674806
Inside No. 9,5,6,The Stakeout,"Mar 9, 2020",7.9,834,"Two police officers have time to get to know each other on the night shift. But PC Thompson's previous partner died in a brutal attack, the forensic evidence has gone missing and PC Varney is asking awkward questions.",tt2674806
Inside No. 9,6,1,Wuthering Heist,"Jun 22, 2021",6.7,946,Pantalone has in an audacious plan to steal a consignment of diamonds worth a tasty twelve million. But he's hired a complete bunch of double-crossing clowns to do it.,tt2674806
Inside No. 9,6,2,Simon Says,"May 17, 2021",7.8,741,"Everyone says the Season 7 finale of fantasy epic The Ninth Circle was pretty disappointing, even show-runner Spencer Maguire is keen to move on to new projects. But not everyone thinks that it has to be the end of the matter, and obsessive fan Simon Smethurst decides to visit his hero to help put things right.",tt2674806
Inside No. 9,6,3,Lip Service,"May 24, 2021",8.4,765,"Felix is pretty certain his wife is up to something with her boss Dmitri, so he decides to hire some help to prove things one way or the other. When professional lip-reader Iris arrives with her powerful binoculars, the couple stake out a hotel bedroom and start to gather their evidence.",tt2674806
Inside No. 9,6,4,Hurry Up and Wait,"May 31, 2021",7.3,603,"Actor James is waiting for his big moment on ITV's new crime drama in a static caravan, owned by a strange family that clearly have something to hide.",tt2674806
Inside No. 9,6,5,How Do You Plead?,"Jun 7, 2021",7.6,545,"Famous barrister Webster is not well and not an easy man to look after. His carer Urban knows how to take the rough with the smooth. But on this particular night, something will test Webster's resolve and legal skills to the very end.",tt2674806
Inside No. 9,6,6,Last Night of the Proms,"Jun 14, 2021",6.5,528,"Dawn and Mick are hosting their annual Last Night of the Proms party, the perfect antidote to post-Brexit Britain. But not everyone is singing from the same song sheet.",tt2674806
Inside No. 9,7,1,Episode #7.1,,0.0,0,"Know what this is about?
 Be the first one to add a plot.",tt2674806
Inside No. 9,7,6,Episode #7.6,,0.0,0,"Know what this is about?
 Be the first one to add a plot.",tt2674806
