tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
Gomorrah,2,9,Sette anni,"Jun 7, 2016",8.3,469,"Marinella is distraught to hear that Raffaele is getting out of prison. Ciro calls a meeting to divide the turf, but not everybody is happy with their cut.",tt2049116
Gomorrah,2,10,Fantasmi,"Jun 7, 2016",8.5,482,"An increasingly isolated Ciro finds a possible way to sniff out Pietro's hiding place, while the Alliance call some of his decisions into question.",tt2049116
Gomorrah,2,11,Nella gioia e nel dolore,"Jun 14, 2016",8.1,465,"Pietro prepares to take back control once and for all, as Ciro decides to go into hiding. Meanwhile in Rome, Avitable suffers a complication in his business.",tt2049116
Gomorrah,2,12,La fine del giorno,"Jun 14, 2016",9.2,716,"As Ciro prepares for all-out war with the Savastano clan, Pietro finds a way to deal his enemy a devastating blow.",tt2049116
Gomorrah,3,1,Viva il Re!,"Nov 17, 2017",8.2,517,"After his father dies, Genny is in charge now. He has to cover Pietros death and take care of the streets.",tt2049116
Gomorrah,3,2,Hasta la muerte,"Nov 17, 2017",7.8,485,"Genny involves Gegè, his accountant, in his dirty businesses. Don Giuseppe, Genny's father-in-law, comes back from prison.",tt2049116
Gomorrah,3,3,Inferno,"Nov 24, 2017",8.9,614,"Ciro, now in Sofia, has some issues with his new boss' son.",tt2049116
Gomorrah,3,4,Il filo e la Moira,"Nov 24, 2017",8.8,500,Genny tries to close a deal. Scianel gets out of prison.,tt2049116
Gomorrah,3,5,Sangue Blu,"Dec 1, 2017",8.1,432,"Genny finds Ciro, who has teamed up with Enzo and his crew. Ciro offers Genny his support, and organizes a heist using Enzo and his people.",tt2049116
Gomorrah,3,6,Come nascere,"Dec 1, 2017",8.2,422,"Genny and Ciro's alliance solidifies as they offer an olive branch and opportunity to Schianel, to go against the Federation, with Blue Blood at their disposal.",tt2049116
Gomorrah,3,7,Sangue del mio sangue,"Dec 8, 2017",7.9,396,"The Federation take notice of their profits dropping. They spot Blue Blood's operation, and offer him important territory for his mastermind's head.",tt2049116
Gomorrah,3,8,Guerra aperta,"Dec 8, 2017",8.2,397,Enzo and crew are under attack. Ciro convinces him not to react on impulse advising him to come up with a plan to exploit the weaknesses of the opponents.,tt2049116
Gomorrah,3,9,Giuda!,"Dec 15, 2017",8.3,394,"Ciro wants a ceasefire, but it doesn't come without a quid pro quo; Enzo can finally enjoy all he's achieved, but the good times don't last.",tt2049116
Gomorrah,3,10,Insieme,"Dec 15, 2017",8.2,403,"In an unwinnable position, Genny sends Patrizia to agree terms of surrender. He and Ciro go to Enzo and hope he will listen to reason.",tt2049116
Gomorrah,3,11,Fede,"Dec 22, 2017",9.0,500,"Azzurra and Pietrino have come to be in the Confederate's sights. To save them, Genny is forced to work out a secret plan whose variables are endless.",tt2049116
Gomorrah,3,12,Per sempre,"Dec 22, 2017",8.9,610,"Ciro, Genny and Enzo sign the peace with the Confederates, obtaining part of their territories.",tt2049116
Gomorrah,4,1,Episode #4.1,"Mar 29, 2019",8.0,487,"With Ciro dead and Naples set for an all-out war, Genny turns to a new and powerful player for help; Patrizia doesn't run into difficulties yet, but her peace will soon be shattered.",tt2049116
Gomorrah,4,2,Episode #4.2,"Mar 29, 2019",8.4,462,"Genny reinvents himself as a businessman. However, when things get tough, he finds it impossible to keep his hands clean.",tt2049116
Gomorrah,4,3,Episode #4.3,"Apr 5, 2019",8.0,424,Patrizia is the leader of the clan that supplies the rest of the Camorra families of Naples: the Capaccos and the boys from Forcella. But she has a secret that links her to the Levant clan.,tt2049116
Gomorrah,4,4,Episode #4.4,"Apr 5, 2019",8.5,442,"Genny and his colleague Resta leave for London to acquire the company that will take care of his new project, but he will be obliged to confront the demons of his past.",tt2049116
Gomorrah,4,5,Episode #4.5,"Apr 12, 2019",7.9,399,Patri has some personal and business issues to resolve.,tt2049116
Gomorrah,4,6,Episode #4.6,"Apr 12, 2019",8.2,409,"Someone in the shadows wants to use Nicola, Patrizia's right hand, to question the power structures Genny wanted and set fire to the streets of Naples.",tt2049116
Gomorrah,4,7,Episode #4.7,"Apr 19, 2019",8.1,389,The general discontent of the Forcella clan begins to undermine the leadership of Sangue Blu. From whom will Enzo have to look to prove he is a real leader?,tt2049116
Gomorrah,4,8,Episode #4.8,"Apr 19, 2019",8.2,389,An unforeseen event that drags Genny's new company into the spotlight is likely to blow up the construction of the entire airport.,tt2049116
Gomorrah,4,9,Episode #4.9,"Apr 26, 2019",8.8,426,The Capaccos decide to conquer Forcella with harsh attacks on Blue Blood and his men. The most unpredictable of allies will help him.,tt2049116
Gomorrah,4,10,Episode #4.10,"Apr 26, 2019",8.4,386,Patrizia has finally discovered who is behind all her misfortunes. Now she must choose: give in to the patriarchate of the Levant clan or start a war?,tt2049116
Gomorrah,4,11,Episode #4.11,"May 3, 2019",8.4,384,"Mickey Levante now has to choose who to take sides with. Genny, who had left Secondigliano in Patrizia command to pacify Naples, begins to be no longer certain of his choice.",tt2049116
Gomorrah,4,12,Episode #4.12,"May 3, 2019",9.1,642,It's time for choices. Who will reign over the smoldering ruins of Naples bloodied by the clan war?,tt2049116
Gomorrah,5,1,Episode #5.1,"Nov 19, 2021",8.4,345,"After the head of a brutal Neapolitan crime organisation is imprisoned, his loyal right-hand man is obligated to protect the next in line.",tt2049116
Gomorrah,5,2,Episode #5.2,"Nov 19, 2021",8.5,334,"In Riga, Genny and Ciro are face to face again, but there is no time to talk. Ciro is in business with the Russians and now that Don Aniello is dead, a new broker is needed or the agreements will skip.",tt2049116
Gomorrah,5,3,Episode #5.3,"Nov 26, 2021",8.2,261,"While Ruggieri continues to investigate Genny, in Secondigliano the Levante are no longer popular. Genny tries to take back the neighborhood, but to do so, he needs a load of cocaine.",tt2049116
Gomorrah,5,4,Episode #5.4,"Nov 26, 2021",8.7,273,"The Levante and 'O Galantommo team up against Genny and the bosses of Secondigliano who passed with him. Genny, however, already has a counter move ready. Meanwhile, Ciro lets Genny know that he is back.",tt2049116
Gomorrah,5,5,Episode #5.5,"Dec 3, 2021",8.3,224,"The war has begun: as Ciro goes looking for new allies, Genny militarizes the streets and plants a mole within Ciro's ranks.",tt2049116
Gomorrah,5,6,Episode #5.6,"Dec 3, 2021",8.3,218,"Ciro and the others go underground in Forcella, but they have to find a safer place: Genny has put a bounty on them.",tt2049116
Gomorrah,5,7,Episode #5.7,"Dec 10, 2021",8.8,231,"Genny asks some businessmen for cash to fund a new load of cocaine. Meanwhile, Ciro and Nunzia receive an unexpected visit.",tt2049116
Gomorrah,5,8,Episode #5.8,"Dec 10, 2021",8.7,230,"To win the market, Genny starts dumping cocaine at half price. But Ciro also knows how to hit Genny where it hurts most.",tt2049116
Gomorrah,5,9,Episode #5.9,"Dec 17, 2021",8.6,195,"Genny pressures Ruggieri to find out where his son is. Meanwhile, Ciro and Nunzia find new and unexpected allies.",tt2049116
Gomorrah,5,10,Episode #5.10,"Dec 17, 2021",8.3,326,"Ciro and Genny get together for a final trip. Locked in the cockpit, the two of them are forced to face their demons.",tt2049116
