tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Pose,2,3,Butterfly/Cocoon,"Jun 25, 2019",8.6,731,"A fatal mishap with a client leads Elektra to seek out the counsel of Blanca and Candy. Meanwhile, moving from friends to lovers proves to be a challenge for Angel and Lil Papi.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,2,4,Never Knew Love Like This Before,"Jul 9, 2019",9.1,1223,The Ballroom community is shaken to its core when a valued member is brutally attacked.,tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,2,5,What Would Candy Do?,"Jul 16, 2019",8.1,631,Competition gets the best of Damon and Ricky as they audition for a spot on Madonna's Blonde Ambition tour.,tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,2,6,Love's in Need of Love Today,"Jul 23, 2019",7.6,721,"After falling ill while organizing his annual AIDS Cabaret, PrayTell lands in the hospital leading to a series of unexpected visitors.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,2,7,Blow,"Jul 30, 2019",8.2,585,"The House of Evangelista plan a large prank to antagonize Frederica. Meanwhile, Angel is introduced to the unsavory side of modeling.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,2,8,Revelations,"Aug 6, 2019",8.7,648,Relationships are irreparably damaged when Damon reveals the secrets others have been hiding.,tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,2,9,Life's a Beach,"Aug 13, 2019",8.9,668,"With Blanca reeling from an unexpected loss, Elektra organizes a girls trip to the shore.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,2,10,In My Heels,"Aug 20, 2019",9.2,738,"After a medical set back, Blanca struggles to reassemble the House of Evangelista. Meanwhile, Pray Tell confronts old traumas when an exciting new category is proposed.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,1,On the Run,"May 2, 2021",8.2,520,"1994. With the AIDS epidemic reaching fever pitch, Blanca finds purpose working as a nurse's aide at Roosevelt hospital alongside her new love, Christopher. But Blanca's history with a new patient leads to a challenging ordeal. Meanwhile, Lemar shakes up the ballroom community when he becomes father to the unruly House of Khan forcing the House of Evangelista to consider reassembling.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,2,Intervention,"May 2, 2021",8.5,489,"When Pray Tell's alcoholism leads to expected consequences, Blanca stages a much-needed intervention. Meanwhile, Blanca nervously prepares to meet Christopher's parents.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,3,The Trunk,"May 9, 2021",9.4,611,"After she is unjustly arrested, Elektra convinces Blanca to aid in disposing of the trunk in her closet before law enforcement finds it.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,4,Take Me to Church,"May 16, 2021",8.7,510,"After a startling health update, Pray Tell returns home to reconnect with his birth family.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,5,"Something Borrowed, Something Blue","May 23, 2021",8.3,406,"A visit from an old friend complicates Angel and Papi's wedding plans. Meanwhile, Elektra expands her business with the help of her new, shady, associates.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,6,"Something Old, Something New","May 30, 2021",9.1,491,"While the dust settles on their unforeseen life change, Papi adjusts to being a guardian and Angel seeks guidance from an unexpected source.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,7,Series Finale (Part I),"Jun 6, 2021",9.0,423,"When Blanca discovers an HIV clinical trial is denying access to people of color, she joins ACT UP in an effort to get Pray Tell and other patients the medication.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
Pose,3,8,Series Finale (Part II),"Jun 6, 2021",8.7,315,"When Blanca discovers an HIV clinical trial is denying access to people of color, she joins ACT UP in an effort to get Pray Tell and other patients the medication. Part 2 of the series finale.",tt7562112,"In the New York of the late 80s and early 90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis and capitalism."
