tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
Justice League,2,8,Maid of Honor: Part II,"Oct 18, 2003",7.8,541,The Justice League works to thwart Vandal Savage's plan to blackmail the nations of the world with an orbiting railgun.,tt0275137
Justice League,2,9,Hearts and Minds,"Oct 25, 2003",7.4,520,"After learning of his mentor Katama's fall in battle, the Green Lantern travels to a world at the edge of the galaxy to investigate.",tt0275137
Justice League,2,10,Hearts and Minds: Part II,"Oct 25, 2003",7.6,511,"Joined by Hawkgirl, Martian Manhunter, and the Flash, the Green Lantern and Katma face the fanatic cult leader Despero in an effort to stop his plans to conquer the galaxy.",tt0275137
Justice League,2,11,A Better World,"Nov 1, 2003",8.9,708,"In an alternate reality, a version of the Justice League known as the Justice Lords discovers the League's world and plot to take it over.",tt0275137
Justice League,2,12,A Better World: Part II,"Nov 1, 2003",9.0,729,"With the Justice League out of the way, the Justice Lords begin to establish their own style of order.",tt0275137
Justice League,2,13,Eclipsed,"Nov 8, 2003",7.6,516,"Released by a soldier, an evil entity takes control of various people and threatens the world.",tt0275137
Justice League,2,14,Eclipsed: Part II,"Nov 8, 2003",7.9,515,"With the other members of the Justice League possessed by the entities, the Flash must find a way of stopping them from carrying out their plan to exterminate humanity.",tt0275137
Justice League,2,15,The Terror Beyond,"Nov 15, 2003",8.0,530,"Solomon Grundy attacks a harbor. After the military has him contained, Aquaman arrives and steals Grundy. When the League finds out Aquaman is involved, they head to Dr. Fate to get some answers.",tt0275137
Justice League,2,16,The Terror Beyond: Part II,"Nov 15, 2003",8.3,540,Fate and Aquaman wanted to sacrifice Grundy to prevent the return of a mystic being. The being has arrived; Aquaman leaves to protect Atlantis. Hawkgirl finds out the being had visited her homeworld long ago.,tt0275137
Justice League,2,17,Secret Society,"Nov 22, 2003",8.4,539,"While the Justice League is experiencing serious internal friction, Gorilla Grodd carefully assembles a well organized supervillain team to attack it.",tt0275137
Justice League,2,18,Secret Society: Part II,"Nov 22, 2003",8.4,528,"With the Justice League disbanded, its former members are targeted by the super-villains of the Secret Society.",tt0275137
Justice League,2,19,Hereafter,"Nov 29, 2003",8.9,664,"During a battle with the Revenge Squad, Superman apparently falls in battle.",tt0275137
Justice League,2,20,Hereafter: Part II,"Nov 29, 2003",9.1,707,"Superman has been transported into the distant future. With no powers, he must find a way to get back to the present, he finds an unexpected ally in Vandal Savage, the Earth's lone human survivor. Meanwhile in the present, Lobo joins the League, as Superman's replacement.",tt0275137
Justice League,2,21,Wild Cards,"Dec 7, 2003",8.9,631,The Joker creates havoc in Las Vegas with his Royal Flush Gang.,tt0275137
Justice League,2,22,Wild Cards: Part II,"Dec 7, 2003",9.0,623,The Joker's real plan becomes apparent when he unleashes Ace upon the Justice League.,tt0275137
Justice League,2,23,Comfort and Joy,"Dec 13, 2003",8.2,609,Members of the Justice League celebrate Christmas.,tt0275137
Justice League,2,24,Starcrossed,"May 29, 2004",8.8,654,"Hawkgirl's people, the Thanagarians, arrive to offer the planet protection from another alien race threatening to invade Earth.",tt0275137
Justice League,2,25,Starcrossed: Part II,"May 29, 2004",9.0,619,"With Earth now under Thanagarian control, the Justice League goes into hiding to recover and cope with the betrayal of one of their own.",tt0275137
Justice League,2,26,Starcrossed: Part III,"May 29, 2004",9.3,710,The Justice League launch an assault on the Thanagarians before the activation of a hyperspace gate that will destroy Earth.,tt0275137
