tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Jujutsu Kaisen,1,11,Narrow-minded,"Dec 12, 2020",8.7,1900,Kento's fight with the curse that is manipulating Junpei goes into overtime. Itadori makes contact with Junpei.,tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,12,"To You, Someday","Dec 19, 2020",9.6,3100,"Itadori arrives, he discovers that Junpei has unleashed so much pain. Rather than asking why though, Itadori launches into his attempt to stop him. This leads to a violent confrontation between the two fledgling friends.",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,13,Tomorrow,"Dec 26, 2020",9.5,2600,"Yuji and Kento continue their battle against Mahito, who develops his powers in unexpected ways.",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,14,"Kyoto Sister School Goodwill Event - Team Battle, Part 0","Jan 16, 2021",8.0,1800,"In the aftermath of the battles with Mahito, both sides return to their usual routines. Yuji finally goes back to school but his surprise return doesn't exactly go over well with his peers. Even so, the Tokyo students must come together as their rivals from Kyoto arrive for the Goodwill Event.",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,15,"Kyoto Sister School Goodwill Event - Team Battle, Part 1","Jan 23, 2021",8.5,1900,"Itadori Yuji and the rest of Tokyo Metropolitan Curse Technical School engage into their team battle against their sister school from Kyoto. However with the entire Kyoto team against Yuji, will he be able to last with his short training?",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,16,"Kyoto Sister School Goodwill Event - Team Battle, Part 2","Jan 30, 2021",8.8,2000,"Aoi Todo and Itadori Yuji continue to battle it out, with the former determined to strengthen his new best friend. Meanwhile, Panda discovers Ultimate Mechamaru's secrets while showing a more powerful side of him during their battle",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,17,"Kyoto Sister School Goodwill Event - Team Battle, Part 3","Feb 5, 2021",9.1,2200,Miwa and Maki engage in a battle of strength while Nishimiya tackles Nobara. The battle is interrupted by Mai and the twins battle it out revealing secrets about their clan.,tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,18,Sage,"Feb 12, 2021",9.1,2300,"Megumi and Noritoshi confront their similarities and differences through battle. However, the Goodwill Event is suddenly upheaved by a sudden invasion!",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,19,Black Flash,"Feb 19, 2021",9.6,4100,The special grade cursed spirit Hanami has invaded the Goodwill Event! Can the students survive the onslaught and escape the curtain with their lives?,tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,20,Non-Standard,"Feb 26, 2021",9.7,5900,Yuji and Todo continue their battle with the special grade curse. Satoru finds a way to enter the battlefield.,tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,21,Jujutsu Kôshien,"Mar 5, 2021",7.9,1800,"After the events interruption, the school tournament continues with a baseball match.",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,22,The Origin of Blind Obedience,"Mar 12, 2021",8.1,1700,"Megumi, Nobara, and Yuji are sent out to investigate the mysterious deaths connected to the Saitama Urami East Junior High. Meanwhile, Mahito and Geto continue their schemes, incarnating one of the Cursed Womb: Death Paintings.",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,23,The Origin of Blind Obedience II,"Mar 20, 2021",9.3,2400,"The battle begins, and the group is split. Fighting a familiar foe, Megumi uses a new technique, and reflects on his past. Nobara and Yuji fight Cursed Womb: Death Paintings Kechizu and Eso.",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
Jujutsu Kaisen,1,24,Accomplices,"Mar 27, 2021",9.6,2900,"Yuji and Nobara's battle against the Death Painting Wombs Kechizu and Eso reaches its conclusion. However, even in victory there is a cost in killing, something the Jujutsu students had never considered before. Meanwhile, Choso, Geto and Mahito gain wind of this event.",tt12343534,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
