tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Through the Wormhole,4,10,Did God Create Evolution,"Jul 31, 2013",7.0,76,"Is life the product of evolution or is it thanks to the guiding hand of God? Believers in Intelligent Design argue complex life could not have evolved randomly. Was life created by evolution, by God or both?",tt1513168,
Through the Wormhole,5,1,Is God an Alien Concept?,"Mar 5, 2014",7.2,88,"Is God worshiped in other worlds across the cosmos? How might alien deities differ from our own? Have advanced aliens discovered everything there is to know about the universe, or are they too looking for answers? The answer may lie buried on Earth.",tt1513168,
Through the Wormhole,5,2,Is Luck Real?,"Mar 12, 2014",7.7,78,"Do you make your own luck, or does luck make you? Some scientists believe luck is strictly a matter of statistics and probabilities - but others believe unseen forces are at work.",tt1513168,
Through the Wormhole,5,3,Is Poverty Genetic?,"Jun 4, 2014",6.9,76,"Are the wealthy just born in the right place at the right time? Are the poor victims of a system designed to keep them down? Or do physics and biology determine who is rich and who is poor? Scientists have found that throughout history, the distribution of wealth is governed by hidden forces: DNA, environmental stress, patterns of human migration and even the laws of thermodynamics! Nature seems to demand winners and losers in life. But does this mean greed is king, and the rich can take what they want? Or does the cooperation among even the smallest microorganisms ...",tt1513168,
Through the Wormhole,5,4,How to Collapse a Superpower,"Jun 11, 2014",7.3,68,"The stability of the US, Europe, China, or any global power depends on high-speed digital communication. With a little imagination, could a few terrorists sabotage this massive network? Cripple a mighty nation? Perhaps even tear down modern civilization? Our increasing dependence on digital devices and global interactivity may be placing us in grave danger. Scientists around the world are dealing with new threats such as body hacking, Trojan Horse viruses, and brain-damaging Internet addiction. But what if the ultimate threat isn't an attack on technology, but the ...",tt1513168,
Through the Wormhole,5,5,Does the Ocean Think?,"Jun 18, 2014",7.3,67,"There could be an undiscovered species on Earth unlike anything we've ever known. Not in the ocean, but the ocean itself.",tt1513168,
Through the Wormhole,5,6,Is a Zombie Apocalypse Possible?,"Jun 25, 2014",7.3,66,"It is a nightmare that has stalked us for centuries: hordes of human beings transformed into mindless, bloodthirsty monsters that usher in the downfall of civilization. Could this nightmare ever become reality? Scientists have discovered pathogens that turn insects into the walking dead. New deadly strains of viruses are attacking humans every day. Mathematicians are calculating the likelihood of surviving a zombie virus outbreak. Neuroscientists are even discovering that we can easily lose conscious control of our bodies. If we were in the middle of a zombie ...",tt1513168,
Through the Wormhole,5,7,Is Gravity an Illusion?,"Jul 2, 2014",7.6,64,Gravity is an unsolved mystery of the universe. Why do all objects that have mass pull on one another? New theories propose unexpected answers.,tt1513168,
Through the Wormhole,5,8,Will We Become God?,"Jul 9, 2014",7.1,63,Humanity's potential seems limitless. But could we become as powerful as God? Scientific breakthroughs grant our species seemingly divine abilities.,tt1513168,
Through the Wormhole,5,9,Is There a Shadow Universe?,"Jul 16, 2014",7.6,68,"Cosmologists agree that ""dark matter"" has helped shape our Universe, but now they need to figure out what dark matter is. What's going on in this hidden world? Could it have formed its own dark stars, planets, and even life forms?",tt1513168,
Through the Wormhole,5,10,When Did Time Begin?,"Jul 23, 2014",7.8,71,We float along the river of time. But does that river have a source? Where did time come from?,tt1513168,
Through the Wormhole,6,1,Are We All Bigots?,"Apr 29, 2015",7.3,76,"If you had less than one second to make a life-or-death decision to shoot a man who might be armed with a lethal weapon, what would you do? Would the ethnicity of the man affect your decision?",tt1513168,
Through the Wormhole,6,2,Can Time Go Backwards?,"May 6, 2015",7.5,67,Could science ever make the clock move backwards? Experiments in quantum physics are showing that the future influences the present: what happens later limits the choices we think we have now.,tt1513168,
Through the Wormhole,6,3,Are We Here for a Reason?,"May 13, 2015",7.3,63,"Evolution say that all life exists only to reproduce; a new theory proposes that instead of passing on genes, humans have another purpose.",tt1513168,
Through the Wormhole,6,4,Do We Live in the Matrix?,"May 20, 2015",7.6,65,Our universe seems real. But what if it's a video game? Scientists in a variety of fields are taking seriously the possibility that we live in a virtual reality.,tt1513168,
Through the Wormhole,6,5,Are Aliens Inside Us?,"May 27, 2015",6.9,59,Odds are excellent that extraterrestrial life exists. So why haven't we found aliens out in the galaxy? Are we looking in the wrong places?,tt1513168,
Through the Wormhole,6,6,Why Do We Lie?,"Jun 3, 2015",7.4,64,"We all agree lying is shameful. Yet we still deliberately deceive each other constantly. Are our brains wired for lying from a young age? The brains of pathological liars may provide insights. Will technology make it easier for us to be dishonest, or could it someday instantly reveal someone is lying? Perhaps we are deceitful because our limited senses prevent us from seeing the real truth. Scientists say our own memories deceive us, and have managed to implant false memories. Other scientists look for ultimate truth in the subatomic world - only to end up turning ...",tt1513168,
Through the Wormhole,7,1,What Makes a Terrorist?,"Aug 8, 2016",7.3,54,"Terrorists, like any group, have a cause to rally around. But for them, the cause justifies the deliberate targeting of innocent civilians. How can they think that way? Now, science is peering into the dark heart of terror networks to find out why.",tt1513168,
Through the Wormhole,7,2,Is Privacy Dead?,"Sep 6, 2016",7.8,51,We examine a life without privacy in order to solve crimes and prevent terrorism.,tt1513168,
Through the Wormhole,7,3,Are There More Than Two Sexes?,"Sep 13, 2016",7.2,39,Science reveals the line between male and female is blurred. And the battle of the sexes is happening deep within our cells. Are there more than two sexes?,tt1513168,
Through the Wormhole,7,4,Can We All Become Geniuses,"Sep 20, 2016",7.7,38,"Genius lies somewhere in the human mind, bringing mathematical insight, sparking artistic inspiration and enabling some to see what most cannot. Might we augment our biology with technology to unlock the genius inside us all?",tt1513168,
Through the Wormhole,8,1,Is the Force with Us?,"Apr 25, 2017",7.9,44,"New research is beginning to reveal a hidden force in the universe - one that penetrates space with trillions of invisible connections, instantly linking every place in our world and joining our future with our past. Is the Force with us?",tt1513168,
Through the Wormhole,8,2,Can We Cheat Death?,"May 2, 2017",7.5,43,"Scientists are peering inside the mechanisms of aging, tampering with the cellular makeup of our DNA, and imagining a world where death is cured like a disease. Are we entering a new age of immortality?",tt1513168,
Through the Wormhole,8,3,Can We Hack the Planet?,"May 9, 2017",8.0,40,"Unless we can turn the planet's problems into solutions, humanity may be coming to an end. Scientists are unlocking the secrets of nature to tame the elements and harness energy. Can we hack the planet to save humanity?",tt1513168,
Through the Wormhole,8,4,Is Gun Crime a Virus?,"May 16, 2017",7.0,53,"Every 17 minutes, someone is killed with a gun. It's a wave of violence that political debate can't seem to stop. Is this an epidemic that scientists can help cure? Could gun crime be a virus?",tt1513168,
