tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Homicide: Life on the Street,2,2,See No Evil,"Jan 13, 1994",8.1,149,"Felton's friend kills his ill father in an assisted suicide, and a suspicious Lewis is assigned to the case. Frank and Bayliss investigate the murder of a drug peddler.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,2,3,Black and Blue,"Jan 20, 1994",9.0,187,"A victim was shot in the back, and Frank is eager to find out who done it, however nobody believes him when he states the murderer was a cop.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,2,4,A Many Splendored Thing,"Jan 27, 1994",8.3,151,"Bayliss and Pembleton investigate the murder of a much-loved woman, only to find that she worked at a phone sex company. Meanwhile, a depressed Detective Munch tags along on Bolander's romantic dinner date after being dumped.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,1,Nearer My God to Thee,"Oct 14, 1994",7.9,127,"When a beautiful girl is murdered, dragged in a dumpster, the unit investigates the case, but it's difficult without a clue except of a white glove found on the hand of the victim.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,2,Fits Like a Glove,"Oct 21, 1994",7.8,122,"Still investigating the murder of Catherine Goodrich, another victim is found with the same clues and Frank is now the primary on the case. Felton is thinking about going back to his wife, Munch and Lewis consider to buy a tavern.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,3,Extreme Unction,"Oct 28, 1994",8.2,134,"With another girl found dead with a glove on her hand next to a Catholic Church, Frank questions his faith but then a witness might help the detectives find out the killer's identity.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,4,A Model Citizen,"Nov 11, 1994",7.9,121,"Kay Howard becomes closer to John Munch when she realizes how saddened he is by children being involved in horrific crimes. Meanwhile Bayliss falls for a seductive closet-goth, Emma Zoole.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,5,Happy to Be Here,"Nov 18, 1994",7.5,110,Gee investigates the murder of an old friend and Bayliss's relationship with the police artist turns sour.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,6,Crosetti,"Dec 2, 1994",9.1,187,"The unit investigate the death of their friend and Lewis' partner, Steve Crosetti which appears to be a suicide, but Lewis is sure there is more to it than this.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,7,The Last of the Watermen,"Dec 9, 1994",7.4,128,"Howard decides to go on a sudden vacation to her hometown, but soon she has to investigate a murder of a conservationist. Meanwhile, Frank has to fill the absence of Howard as the partner of Felton to solve a case.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,8,All Through the House,"Dec 16, 1994",8.1,118,"It's Christmas time, and Lewis gets a case in which the victim's identity is unknown due to heavy burns. Munch and Bolander deal with the death of ""Santa"" but nothing seems to ruin Bolander's Christmas spirit.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,9,Every Mother's Son,"Jan 6, 1995",8.7,161,Bayliss and Frank investigate the murder of a kid who was shot in a bowling alley. Felton gets a clue about his family's whereabouts.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,10,Cradle to Grave,"Jan 13, 1995",7.9,123,"Lewis and Munch investigate the death of Andrew ""Monk"" Whetherly, a member of the Deacons Motorcycle Club. Whetherly's wife, Bree, leads them to Preacher, the gang's warlord, who says Monk was killed ""because he loved his little girl."" The case is further complicated when Lewis is approached by an FBI Agent who is also investigating the Deacons. Deputy Commissioner James Harris enlists Pembleton to look into a delicate matter involving a congressman - with disastrous results.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,11,Partners,"Jan 20, 1995",8.0,118,"Detective Douglas Jones, Russert's former partner, joins Homicide from Narcotics. Later, when Jones' wife Natalie is admitted to the hospital with suspicious injuries, Russert confronts Jones about possible spousal abuse. Pembleton prepares to testify against James Harris and the department, with his future and friendships hanging in the balance. Bayliss, Lewis and Munch finally open The Waterfront Bar.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,12,The City That Bleeds,"Jan 27, 1995",9.1,150,"Detectives Howard, Bolander and Felton are shot during an ambush and left in critical condition. Pembleton feels obligated to get justice, Munch becomes traumatized and shocked, and Giardello faces an investigation of his work.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,13,Dead End,"Feb 3, 1995",8.8,134,"The Homicide Unit captures Glenn Holton only to learn that he wasn't the one who shot Felton, Bolander and Howard. Meanwhile Russert is forced to investigate Giardello's work to find out if he should be at fault for the ordeal.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,14,End Game,"Feb 10, 1995",9.0,150,"The scene of the crime, Apartment 201, is searched and reveals that the occupant, Gordon Pratt, is a gun freak who once tried to be a cop. A possible suspect is apprehended, but lack of a weapon gets him released. Later, Bayliss returns to the apartment building and is shocked to find that another shooting has claimed another victim. Russert and Howard declare a truce. Still recovering in the hospital, Bolander suffers another relapse.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,15,Law & Disorder,"Feb 24, 1995",8.0,127,"Pembleton and Lewis investigate the random shooting of a woman, meanwhile Bayliss suspects Munch of going vigilante and murdering Gordon Pratt. Felton tries to get used to being back at work but finds getting around to be difficult.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,16,The Old and the Dead,"Mar 3, 1995",7.9,115,"Both Detectives Bolander and Howard return to work on the same day. Kay Howard obsesses over the relocation of her desk while she was out and refuses to assist Pembleton until it has been moved back, but changes her mind after the murderer unexpectedly walks in and confesses. Meanwhile, Bolander and Munch use the ""good cop/bad cop"" routine to solve the brutal murder of two elderly wealthy people. Bayliss & Felton tackle the case of a skeleton found by a dog digging in a neighbor's backyard, and Lt. Gee hopes for a promotion after leaking to the press the corruption of...",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,17,In Search of Crimes Past,"Apr 14, 1995",8.0,114,"On the eve of his execution, the accused's daughter takes Col. Barnfather hostage, demanding a reinvestigation of the case to save her father. Bolanger, who had originally investigated the murder, discovers links to a recent suicide. BPD races the clock to get a stay of execution. Meanwhile an elderly woman's death in a bathtub leads to a poignant conclusion on a dance floor.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,18,Nothing Personal,"Apr 21, 1995",8.1,111,"When Crosetti's caseload is to be distributed among the detectives, Howard's 100% clearance rate leads Giardello to assign her his most difficult unsolved case. Her partner Felton's obsession with finding his children causes him to lose key evidence; he turns to Russert for comfort. Bayliss, Munch and Lewis close the deal on the bar only to find that their troubles are just beginning. Giardello exhibits real emotions following a rejection by a friend of Russert's.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,19,Colors,"Apr 28, 1995",8.6,145,"When Bayliss' cousin shoots a ""crazed"" Turkish young man at his door, Pembleton and Bayliss differ on motive. A Grand Jury is called to determine whether it is manslaughter or rightful protection of the home. Was it racially motivated--that is the question. Meanwhile, attempting to increase their bar business, Munch fires the French chef and Lewis hires his grandmother as cook.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,3,20,The Gas Man,"May 5, 1995",8.6,144,"Pembleton is oblivious to being relentlessly stalked by ""The Gas Man,"" a man he sent to jail for negligence in a gas explosion that killed a whole family. The stalker steals evidence from a gruesome crime scene--the severed head of a Gypsy fortuneteller and a bloody knife. His plan is to force Pembleton to meet him alone and exact revenge.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,1,Fire: Part 1,"Oct 20, 1995",8.0,115,"Pembleton and Bayliss investigate a body found at a burned building, joined by Det. Kellerman from the arson squad.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,2,Fire: Part 2,"Oct 27, 1995",8.1,114,"The arson-murder scenes now include two teenagers, a boy and a girl, one of whom was killed before the fire. Barnfather agrees to another detective for the Homicide Squad IF they solve the arsons, and Giardello can choose his own candidate. Kellerman turns out to be an excellent interrogator and is offered the job.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,3,Autofocus,"Nov 3, 1995",7.9,112,"Since Lewis has unsuccessfully been partnered with every member of the squad, the newbie (Kellerman) is assigned to him. Their first case involves the shooting death of an elderly lady waiting at a bus stop. A young man has captured the shooter stashing his gun, but he has trouble getting the cops to watch the tape. Howard has made sergeant and is trying to establish her authority in the squad, but irritates her colleagues. The climax is an arrest of the groom during a wedding ceremony.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,4,Thrill of the Kill,"Nov 10, 1995",8.3,125,Pembleton and Bayliss work with FBI agent Steven Van Brandt to stop a killer working his way up I-95 from Florida toward Baltimore.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,5,Hate Crimes,"Nov 17, 1995",8.1,117,Pembleton and Bayliss investigate the murder of a man outside a gay night club.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,6,A Doll's Eyes,"Dec 1, 1995",9.0,164,"Pembleton and Bayliss look for a gunman who opened fire at a crowded shopping mall, critically wounding a 10 year old boy.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,7,Heartbeat,"Dec 8, 1995",7.9,122,"John Munch and Kay Howard try to frighten a drug dealer into confessing to murder, by using his love of Edgar Allan Poe's works to their advantage. Meanwhile Munch's date with a beautiful colleague backfires when he meets her roommate.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,8,Sniper: Part 1,"Jan 5, 1996",8.2,114,The detectives pursue a sniper who leaves games of Hangman at every crime scene.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,9,Sniper: Part 2,"Jan 12, 1996",8.3,113,Another sniper strikes Baltimore as soon as the first is apprehended.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,10,The Hat,"Jan 19, 1996",7.9,120,"Lewis and Kellerman take a road trip to extradite a Baltimore murder suspect from Pennsylvania. It should be an easy assignment, but Meldrick and Mikey make things hard on themselves by losing the suspect on the way back.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,11,I've Got a Secret,"Feb 2, 1996",7.4,108,"During the investigation of a burglar found dead with no apparent injuries, the detectives find that he visited an ER for a gunshot wound and may have received bad surgery.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,12,For God and Country,"Feb 9, 1996",7.9,128,"In the second part of a story started on Law & Order: Charm City (1996), Bayliss and Pembleton work with Lennie Briscoe and Rey Curtis to find the people involved in the NYC subway bombing and the Baltimore church bombing five years earlier.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,13,Justice: Part 1,"Feb 16, 1996",8.3,112,A murdered ex-cop's son decides to conduct his own investigation when Munch and Russert find themselves stumped in their search for the killer.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,14,Justice: Part 2,"Feb 23, 1996",8.2,112,The man who was acquitted of murdering a cop's father is found dead.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,15,Stakeout,"Mar 15, 1996",8.5,120,"A male prostitute offers to reveal the identity of a multiple murderer as part of a plea bargain. He admits to luring in the victims and stealing their rings, but not to being the killer. The Homicide Squad takes turns on a stakeout next door to the suspect. Interactions between squad members and between the couple whose house they ""occupy"" run the gamut of emotions.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,16,Requiem for Adena,"Mar 29, 1996",8.3,114,"The murder of a young girl revives memories, especially in Bayliss, of an earlier case--Adena Watson, which was not resolved. Pembleton is the primary and is angered by Bayliss' interference and obsession with the old case. A reported sexual assault on a friend of the murdered girl produces a connection but no proof. Will this be another case which has no definitive answer?",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,17,Full Moon,"Apr 5, 1996",8.5,138,"The desk clerk at the New Moon Motel hears shots and calls 911. Lewis and Kellerman find the body of an ex-con wearing only one boot. The victim's classic motorcycle is missing, as is his handgun. As they interview motel residents, they find a family of illegal immigrants, a prostitute who swims in the nude, homemade drugs, wads of cash, illegal guns and uncover an unreported self-defense shooting. But what about the killer of Charlie Wells?",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,18,Scene of the Crime,"Apr 12, 1996",7.5,108,"Two young black men are found shot to death at a project where Black Muslims have a security contract from HUD. Residents are hostile to the police initially. When one bereaved mother tells Russert that she had called 911 and half an hour passed before help arrived, they find there was a beat cop just a few blocks away. He admits he waited because he was in fear of his safety. Internal Affairs gets involved when the autopsy shows one of the boys bled to death over a period of about 20 minutes. Lewis and Kellerman are alienated over the racial issues.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,19,Map of the Heart,"Apr 26, 1996",7.0,99,"The body of a 71-year-old world class swimmer is found in a pool where the ME says he was for 24 to 36 hours. A man claiming to be his biological son asks the detectives to test the corpse's blood for a DNA match. The ME discovers cancer in the corpse and massive amounts of steroids. Then a woman from the NSA demands Bayliss and Pembleton help her find her ""friend,"" the purported son. The detectives are flabbergasted when someone comes in and confesses to speeding up the cancer effects with the steroids!!",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,20,The Damage Done,"May 3, 1996",8.5,116,"A drug war is being fought--shipments hijacked, smalltime dealers shot, and even a family in their home are killed, leaving a small daughter hiding in a closet. Kellerman and Lewis catch the case(s) and learn a lot about the strange code of honor involved. The Narcotics detectives bring in a self-confessed killer with the murder weapon, but that's not the ""whole truth.""",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,21,The Wedding,"May 10, 1996",7.6,110,"Lewis announces to Kellerman that today is his wedding day and promptly vomits. Because Lewis involves all the squad in the preparations, Giardello and Howard catch the murder of a radio talk show host, which ends with Gee's firing/killing the suspect. Munch is sure the wedding is an elaborate practical joke, but the others work frantically to get flowers, food, etc. for the nuptials. Pembleton's wife makes this day very memorable.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,4,22,Work Related,"May 17, 1996",7.8,103,"Three people are shot during a robbery at a burger place; two die, a teenage girl and a male customer. Pembleton and Bayliss investigate. They discover the other victim (shot in the knee) was the shooter's friend, and during his interrogation Pembleton has a seizure and is taken to neurosurgery. Meanwhile Lewis and Kellerman investigate ""The Bowling Ball Murder""-someone dropped the ball from an overpass.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,1,Hostage: Part 1,"Sep 20, 1996",7.6,104,Pembleton returns to work just as a school is being taken hostage.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,2,Hostage: Part 2,"Sep 27, 1996",7.2,101,"As the hostage situation at the school continues, the detectives debate their course of action and Pembleton experiences more problems while recovering from his stroke.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,3,Prison Riot,"Oct 18, 1996",8.5,126,"The detectives investigate a murder committed during a prison riot, while Pembleton jeopardizes his recovery as he practices for his firearms exam.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,4,Bad Medicine,"Oct 25, 1996",7.7,110,"Lewis teams with a narcotics officer to catch the culprit who's selling poison-laced heroin, while Kellerman is investigated for corruption.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,5,"M.E., Myself and I","Nov 1, 1996",7.4,101,"The arrival of a new Chief Medical Examiner upsets Bayliss at first, but results in an old case's exhumation and correct determination as a homicide. The FBI investigation of Kellerman continues, increasing his frustration. The marriages of Pembleton and Lewis are tested, but with quite different results.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,6,White Lies,"Nov 8, 1996",7.4,100,An article in The Baltimore Sun about an investigation of the arson unit upsets Kellerman. Munch catches the case of a woman whose husband discovered her dead in her bedroom and immediately suspects the husband. Brodie gets an offer to stay at Kay's place.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,7,The Heart of a Saturday Night,"Nov 15, 1996",7.8,118,"Survivors discuss, in a grief-support group, the circumstances of three murders one Saturday night in Baltimore: a girl strangled in an alley on her 16th birthday, a mother who dies as the victim of a carjacker who drives off with her 3-year-old daughter, and a man who was attacked in the Waterfront Bar in the presence of several uncooperative witnesses. One of the cases remains unsolved.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,8,The True Test,"Nov 22, 1996",7.9,118,An outstanding computer genius at a prestigious prep school is found stabbed to death. The incident is believed to be racially motivated as he is one of only three black students. Bayliss and Lewis suspect a student whose protective mother is a powerful judge. Pembleton finally passes the firearms test.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,9,Control,"Dec 6, 1996",7.6,103,"On Pembleton's first case back, a divorced woman is found stabbed to death; her 10-year-old twin boys were shot in the head. He is convinced the boyfriend did it, but Bayliss believes it was the ex-husband. Kellerman is summoned to the Grand Jury. Once again a drug murder implicates Luther Mahoney, but the star witness is intimidated even while in police custody.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,10,Blood Wedding,"Dec 13, 1996",7.6,107,"A robbery gone wrong kills Danver's bride-to-be while trying on a wedding dress. Once again Pembleton and Bayliss disagree on theories of the crime. Giardello tries to help Kellerman but runs into opposition; Kellerman is ""comforted"" by the new ME. Danvers confronts a jailed suspect with threats which has unexpected results.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,11,The Documentary,"Jan 3, 1997",8.0,124,"On New Year's Eve, Brodie screens his documentary about the detectives that reveals embarrassing lies and hidden truths.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,12,Betrayal,"Jan 10, 1997",7.7,110,A girl is found with a broken rib which punctured her lung and 26 belt buckle marks on her body. Pembleton and Bayliss question the mother and her live-in boyfriend after a social worker confirms abuse suspicions. Kellerman is exonerated by the Grand Jury but still feels tainted by suspicion. Bayliss reveals his own childhood abuse to Pembleton.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,13,Have a Conscience,"Jan 17, 1997",8.3,120,"An Asian store owner, a war hero, tried to forbid dope dealers from operating outside his store. His killing leads detectives to Mahoney--again he is too ""clean"" to catch. Mahoney's parting shot to Kellerman throws the detective into a tailspin of depression. Lewis, his partner, follows up and tries to prevent another partner's suicide.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,14,Diener,"Jan 31, 1997",7.3,99,"Pembleton and Lewis are assigned to the brutal murder of a wealthy woman. Each focuses on a different suspect: an angry talented art student from the projects and the woman's brother. A diamond ring with great sentimental value has disappeared from the victim's finger AFTER the body was found, which proves pivotal to the case.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,15,Wu's on First?,"Feb 7, 1997",7.1,109,"When a police officer is found shot to death, Elizabeth Wu writes an article praising his dedication to the job. An informer calls her with a contradiction: the cop was shot when he demanded his money back in a dope deal. Her source later reveals that he was the shooter but claims self-defense. Meanwhile Kellerman's rogue brothers show up and he winds up in a jail cell with them. Lewis and Julianna to the rescue.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,16,Valentine's Day,"Feb 14, 1997",7.1,95,Two bombings near Valentine's Day result in two deaths with no apparent connections. Brodie finds a way to get a confession from a drug dealer who conned a victim into playing Russian Roulette with a fully loaded gun. The Pembletons' marriage seems to be disintegrating in spite of therapy. Lewis and Cox wait outside an office where a third bomb has been delivered.,tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,17,Kaddish,"Feb 21, 1997",8.3,124,"Munch's high school love interest, Helen Rosenthal, is raped and murdered, leaving Munch and Kellerman trying to solve the case. Grief and 1960's nostalgia engulf Munch, and meanwhile he connects with Helen's mourning daughter.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
Homicide: Life on the Street,5,18,Double Blind,"Apr 11, 1997",7.5,104,"Chris Thormann must confront the fact that the assailant who shot and blinded him is up for parole, and he might get it. Pembleton and Bayliss investigate the murder of a chef, and the family's background of abuse triggers bad memories for Bayliss.",tt0106028,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
