tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
The Bridge,2,1,Episode #2.1,"Sep 22, 2013",8.1,999,"A tanker is heading towards the bridge. When it is boarded by the coastguard the crew are discovered to be missing. The only people on board are five youths, drugged and chained. Saga and Martin are assigned to investigate the case.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,2,Episode #2.2,"Sep 29, 2013",7.8,865,Four individuals wearing animal masks post a video online claiming responsibility for the tanker Saga and Martin are investigating. Deaths are reported of people eating poisoned food. Are the cases connected?,tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,3,Episode #2.3,"Oct 6, 2013",8.1,840,"Saga and Martin continue their hunt for the eco-terrorists, who have realised the police are on their trail.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,4,Episode #2.4,"Oct 13, 2013",8.0,816,"The hunt is on for the leader of the eco-terrorists, with Saga and Martin hoping to stop any further attacks from happening.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,5,Episode #2.5,"Oct 20, 2013",8.1,822,"As the investigation moves forward a new group of four, animal head wearing, eco-terrorists post a video online. Saga is having some relationship ""issues"".",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,6,Episode #2.6,"Oct 27, 2013",8.1,810,"A sunken boat containing skeletal remains is found, that appears to be related to the eco-terrorist case. Martin's son is taken into hospital in a serious condition.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,7,Episode #2.7,"Nov 3, 2013",8.1,808,A chemical plant is attacked which threatens to contaminate a water source. Saga realises living with a partner is harder than she thought. Martin looks into Saga's past.,tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,8,Episode #2.8,"Nov 10, 2013",8.1,825,Martin visits Jens in prison and seems to be getting to him. As they re-interview witnesses Saga suspects a statement has been tampered with. Laura regains consciousness and remembers what her assailant looks like.,tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,9,Episode #2.9,"Nov 17, 2013",8.5,860,"Saga and Martin have a sketch of the suspect, but can they get to them in time to avert 'The Graduation'. Their friendship is placed under strain by Martins inquiry into Saga's past.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,2,10,Episode #2.10,"Nov 24, 2013",8.8,1100,It becomes apparent that the case isn't over and Saga and Martin race to prevent another terrorist attack. Saga faces a decision that may destroy her friendship with Martin.,tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,1,Episode #3.1,"Sep 27, 2015",8.0,940,"When a well-known gender theorist, and owner of Copenhagen's first gender-neutral preschool, is found murdered at a construction site in Malmö, Saga has to cooperate with a new Danish colleague, Hanne, who has difficulty accepting Saga.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,2,Episode #3.2,"Oct 4, 2015",8.0,806,"Saga gets a new Danish colleague, Henrik Sabroe, and together they continue to investigate Helle Anker's murder.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,3,Episode #3.3,"Oct 11, 2015",8.0,777,"The police receive a video demanding a ransom in exchange for Hans' release. They manage to locate him, but when they are about to free him, they find that his kidnapper has been shot and Hans has been abducted again.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,4,Episode #3.4,"Oct 18, 2015",8.1,777,"Hans is still in a coma. Saga makes a mistake in a dramatic hostage situation, but they manage to arrest a suspect who is taken in for questioning.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,5,Episode #3.5,"Oct 25, 2015",8.1,752,"Lillian discovers a wound in Hans' mouth, which turns out to be a branding mark. The other two victims are examined again and they also have the same kind of branding mark. The perpetrator is probably branding his victims, but for what?",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,6,Episode #3.6,"Nov 1, 2015",8.2,768,"Saga and Henrik see a connection between the victims and some artwork hanging in a museum. All of the artwork is owned by Freddie Holst, a well-known and successful Danish business man.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,7,Episode #3.7,"Nov 8, 2015",8.2,755,"An older couple is found murdered in a spectacular fashion in their house outside Ystad. They have a connection to a piece of art and they both have branding marks in their mouths, just like the previous victims.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,8,Episode #3.8,"Nov 15, 2015",8.3,757,"The hunt for the killer intensifies, and Saga and Henrik are certain of his identity. But when they are about to bring him in, he has disappeared.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,9,Episode #3.9,"Nov 22, 2015",8.3,744,Saga has been forced to take a leave of absence from the investigation and her old colleague Rasmus Larsson takes her place.,tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,3,10,Episode #3.10,"Nov 29, 2015",8.8,962,The hunt for the perpetrator and Freddie's newborn baby continues.,tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,1,Episode #4.1,"Jan 1, 2018",8.0,907,"Set two years after Season 3, this fourth and final season starts with the discovery of a woman who was brutally murdered at the base of the bridge. Henrik seeks Saga's help, but being imprisoned, there's nothing she can do.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,2,Episode #4.2,"Jan 7, 2018",7.9,745,"Henrik and his new colleague, Jonas, continue to investigate Margrethe Thormod's murder. Their two main leads are the radical leftist group, Red October, and the missing refugee, Taariq.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,3,Episode #4.3,"Jan 14, 2018",8.0,719,"Richard, the Swedish journalist and expert on radical leftist groups is missing, but he suddenly turns up again and broadcasts live on the internet.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,4,Episode #4.4,"Jan 21, 2018",8.0,708,"Taariq recognizes a car related to the case. He wants to push the owner for money, but is himself accused of robbery. Saga fears that will be more murders and Henrik's efforts for the homeless girls ends up in disappointment.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,5,Episode #4.5,"Jan 28, 2018",8.1,710,"The taxi driver who drove Margrethe Thormod and was the last person to see her alive, turns out to have connections to another victim as well, while suspicions about the Sonning couple also grow.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,6,Episode #4.6,"Feb 4, 2018",8.3,724,"Henrik believes he found the connection between all victims and an unexpected finding ends up on the investigation board. At the same time, the crack between him and Saga is greater than ever.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,7,Episode #4.7,"Feb 11, 2018",8.6,747,"The investigation on Tommy continues but his mother, who is still in police custody, refuses to cooperate. Niels Thormod comes up in the investigation again.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
The Bridge,4,8,Episode #4.8,"Feb 18, 2018",9.0,1000,"The homeless girls know who the killer is and try to get in contact with Henrik, but the killer is after them and the girls have to run for their lives. Meanwhile, Saga finds a match for the killer's fingerprint.",tt1733785,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
