tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Top Gear,1,23,How to Escape a Sinking Car,"Nov 9, 2003",7.8,216,Jeremy takes the Bentley Continental GT on a grand tour. James drives around an estate in an estate when he finds out why the Subaru Legacy Outback is a perfect aristocrat's car. Jeremy swans around in a Saab 95. Comedian Rob Brydon has his best friend Steve Coogan in his sights when he is the Star In A Reasonably Priced Car.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,24,Lamborghini 40th Anniversary Celebration,"Nov 16, 2003",7.9,216,"To celebrate the 40th anniversary of Lamborghini, the team look at some of the company's most memorable cars. Richard drives the car that started it all, the Miura, which first hit British roads in 1967, and finds out how much improved the 1971 SV version is when he goes for a ride in one driven by its owner, Jay Kay. James finds out that his childhood dream car, the ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,25,Is the Toyota Hilux Really Indestructible?,"Nov 23, 2003",8.2,254,"Jeremy performs a number of tests to find out how tough a Toyota Hilux really is, and reviews the Mazda RX-8, which The Stig takes for a lap of the test track. James is astonished by the new Fiat Panda. Simon Cowell is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,26,Is the Toyota Hilux Really indestructible? Part 2,"Dec 7, 2003",8.0,226,"James comes up with another test for the battered but still working Toyota Hilux, and reviews the 1970's Aston Martin V8 Vantage. Jeremy cruises around town in the successor to the Citroën Saxo, the C2. Richard looks at a couple of French convertibles, the Renault Megane CC and the Peugeot 307 CC. Comedian Sanjeev Bhaskar is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,27,The Best British Car of All Time,"Dec 14, 2003",7.8,210,"Jeremy tests the off-road abilities of the Porsche Cayenne turbo. Richard goes to South Africa to review the Mercedes McLaren SLR. Jeremy tests the MG XPower SV, and bumps his head on its interior. Three professors are challenged to find out who can do the best burn-out. In a search for the best British car, Jeremy drives a Noble M12, Richard a Morgan Plus 8, and Jame... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,28,Generation Battle - Mercedes SL vs. Mercedes SL,"Dec 21, 2003",7.8,205,"Top Gear finds Jeremy Clarkson comparing the current Mercedes SL with the same model from 1972. Richard Hammond sees how much car you can get for under $16,000 when he tries out the latest Nissan Micra. Clarkson compares the modern day Audi TT V6 to Ford's classic Cabri V6. And the Star in the Reasonably Priced Car is actor-comedian Johnny Vegas (The Libertine, Bleak ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,29,Clarkson vs. the Chrysler Crossfire,"Dec 28, 2003",7.8,211,Jeremy road tests the Chrysler Crossfire. Richard tests the Brabus Smart Roadster. Top Gear Awards 2003. James goes to Birmingham in a Jaguar XJ6. Richard drives an improved version of the Honda NSX Type-R.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,30,Race to Monte Carlo - Aston Martin DB9 vs. Public Transport,"May 9, 2004",8.3,245,"It's an epic race from England To Monte Carlo, France as Richard and James traveling on a train that goes at the speed of 200mph against Jeremy in an Aston Martin DB9. James road test the City Rover. Jeremy road test the Lotus Exige and challenges an Apache Helicopter to get a lock-on target on the Lotus as it races around the track.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,31,Hammond Tests the Cadillac Escalade and Puts a Nun in a Monster Truck,"May 16, 2004",7.9,212,"Jeremy tests the Alfa Romeo 166. Richard answers a question which is can a nun drive a monster truck. Richard tests the Cadillac Escalade. James tests the Ford FAB-1, the car that was featured in the new movie, ""Thunderbirds"". Jeremy road tests the new Mercedes-Benz SLR McLaren.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,32,£100 Car Challenge,"May 23, 2004",8.1,224,"The boys are given 100 pounds each to buy cars that costs less than 100 pounds. Once they have purchase the car of their choice, they are given a number of challenges. Richard road test a muscle car that he want to buy, the 1968 Dodge Charger 440 R/T. Jeremy road tests 2 lightweight supercars, the Porsche 911 GT3 RS and the Ferrari 360 Challenge Stradale.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,33,Bullseye! The Boys Play Car Darts,"May 30, 2004",8.2,215,Jeremy goes on a fuel economy run by driving an Audi A8 (with a V8 diesel engine) from London to Edinburgh and back in one single fuel tank. James races a racing pigeon in the new Ford SportKa. A 2nd shootout on the test track between the new Mitsubishi Evo VIII FQ-320 and the Subaru Impreza WRX STi WR-1. James and Richard have a game of 'car darts'. Jeremy road tests... Read all,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,34,Sport Coupes Shootout - 911 vs. 6 Series vs. XKR,"Jun 6, 2004",7.9,200,"Richard road tests 3 family hatchbacks, the Vauxhall Astra, Mazda 3 and the VW Golf. Jeremy tests the MG ZT260. Richards attempts to prove that it is safe to be in your car while being struck by lightning by using a VW Golf (with Richard in the car) while it was being struck by 10 000 volts of electricity. The boys test the new BMW 645Ci on Pendine Sands and compares ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,35,Can You Run a Car on Poo?,"Jun 13, 2004",7.7,203,"Jeremy tests the Nissan Cube, one of the most popular cars in Japan. Richard tests the new Cadillac CTS. James tests the Jaguar XJS which is being updated and modernized (the original XJS was poorly built). Richard investigates whether you could run your car on poop (In detail: Running on LPG from biomass from humans or animals). Jeremy reviews the Renault Clio 182 on... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,36,Hammond and May Try Mini-Cabbing,"Jul 11, 2004",7.8,206,"Jeremy road tests the powerful Mercedes-Benz CL65 AMG. The boys take the car to its paces by racing it against the Aston Martin DB9 and the Bentley Continental GT in a half-mile drag race. Richard and James test the Ford C-Max and the Renault Scenic by posing as minicab drivers. Jeremy tests a new car from Holland, the Spyker C8.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,37,Clarkson Drives His Dream Car - the Ford GT,"Jul 18, 2004",7.8,204,"Jeremy takes a ""look"" at the Toyota Prius. James tests the new Maserati Quattroporte. The boys gives a preview of the new Mercedes Benz CLS. Richard celebrates the death of the Rover V8 engine and giving it a proper send off by taking part a race in a Rover SD1 (fitted with the Rover V8 engine). To find out whether diesel has caught up with petrol, Jeremy and Richard ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,38,Can You Parachute Into a Moving Car?,"Jul 25, 2004",7.8,202,"Richard having a comparison of roadsters which features the Mercedes Benz SL600, the Mazda MX-5, Toyota MR2 and the Fiat Barchetta. In the news segment, the presenters discuss the 10-year transport plan which was introduced by Alistair Darling, who was the Transport Secretary. James attempts to see whether can you parachute into a moving car. James and Richard compare... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,39,Clarkson Gets Wet in the X3,"Aug 1, 2004",7.8,199,Richard reviews the Peugeot 407 by using it as pace car. James test the Volvo V50. Richard stages the Olympic Games by having a long jump event using cars. Jeremy tests the BMW X3. Richard reviews the Chevrolet Corvette.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,40,Beach Battle - Jaguar vs. Chrysler vs. Vauxhall,"Oct 24, 2004",7.9,201,"Jeremy road tests the new Porsche 911 Carrera 2S. The boys travel to their favorite beach in Wales to test the Vauxhall Monaro, the Chrysler 300C and the Jaguar S Type-R.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,41,Mountainboarder vs. Rally Car,"Oct 31, 2004",7.9,210,"Richard drives the Ford Focus. Nick Mason, Pink Floyd's drummer, lends his Ferrari F60 Enzo to Jeremy. A teenager on a skateboard races the Bowler Wildcat down a grassy track. Geri Halliwell is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,42,Clarkson Climbs a Scottish Mountain,"Nov 7, 2004",7.9,205,Jeremy goes to Scotland to road test the new Land Rover Discovery by attempting to drive the Discovery to the top of the mountain called Mount Cnoc an Fhreiceadain. Richard travels to Switzerland to find the maddest car ever made. Jeremy test the new Dodge Viper SRT-10,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,43,24 Hours in a Smart Car,"Nov 14, 2004",8.0,206,"Richard tests thew Pagani Zonda Convertible. In the news segment, they discuss Jeremy's recent purchase of the Ford GT but he has not got it yet as well as speed cameras. Richard and James are having a game of caravan conkers. In addition, Richard and James road test the Smart Forfour by spending a whole day in the car without getting out. Jeremy tests the Aston Marti... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,44,Hammond Invents People Carrier Racing,"Nov 21, 2004",8.0,203,"Richard tests the Morgan Aero 8 GTN. In the news segment, Richard shows off his 1969 Dodge Charger that he already acquired which is fully restored. Richard starts a people carrier race series. James celebrates the 50th birthdays of the Fender Stratocaster and the Mercedes-Benz 300SL Gullwing. Jeremy attempts to take a Jaguar S-Type diesel around the Nürburgring in le... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,45,"Can You Buy a Decent Porsche for £1,500?","Dec 5, 2004",8.2,210,"Jeremy test the new Volkswagen Golf GTi Mark V. Jeremy tries to see if a blind man can drive around the test track fast. The boys were given 1500 pounds each and were told to buy a Porsche for less than 1500 pounds. Once they have made their purchases, they were been given a number of challenges.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,46,Evo vs. Lamborghini,"Dec 12, 2004",8.0,205,"Jeremy tests the new Toyota Prius. Richard tests the new Ford Mustang. Richard and James have an argument on which is the best roadster, the Porsche Boxster or the the Mercedes-Benz SLK. Jeremy tests the new Mitsubishi Evo VIII FQ-400 and attempts to see if the Evo can keep up with the Lamborghini Murcielago around the Top Gear test track. Top Gear Awards 2004.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,47,Ferrari 612 Scaglietti vs. Jet Plane,"Dec 19, 2004",8.4,236,"The boys are having another epic race from England to Verbier, Switzerland as Richard and James traveled to Verbier on a plane against Jeremy in a Ferrari 612 Scaglietti. In the news segment, the boys share their ideas for Christmas presents. Richard and James are having a race in Norway to see whether a Mitsubishi Lancer Evolution Rally car is faster than a bobsleigh... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,48,Clarkson Gets a Facelift in an Ariel Atom,"Dec 26, 2004",7.9,202,"James drives the controversial new BMW 1 Series hatchback. Richard splashes about in a supercharged Mercedes G-Wagen half-track, based on a 25-year-old German Army vehicle. Trinny and Susannah are the Stars In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,49,Car Soccer in Toyota Aygos,"May 22, 2005",8.0,207,Jeremy tests the Mercedes-Benz CLS55 AMG. James road tests the Honda Element. Richard and James have a game of car football using the Toyota Aygo. Jeremy test the Land Rover Range Rover Sport by trying to avoid getting shot by a Challenger II tank.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,50,"£1,500 Two-Door Coupe Challenge","May 29, 2005",8.1,213,"Jeremy reviews Maserati's latest super-car, the MC12. The team are challenged to buy 2-door coupés that are not Porsches for under £1500, so James buys a Jaguar XJS, Richard a BMW 635 CSi and Jeremy a Mitsubishi Starion turbo, and they put them through a series of tests to see who got the best deal. Comedian Jack Dee is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,51,Clarkson Opens a Public Pool With a Rolls-Royce,"Jun 12, 2005",8.0,213,"James goes back to the 1970's when he reviews the Maserati Bora. Jeremy compares Germany's and Russia's interpretations of British sports cars, the Wiesmann MF3 and TVR Tuscan, and The Stig takes them both for a lap of the test track. Christopher Eccleston is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,52,The Boys' Mother's Review Cars,"Jun 19, 2005",8.0,207,"Jeremy reviews the Cadillac CTS-V, and The Stig takes it for a lap of the test track. Richard tests the new BMW 3-Series on the M4 corridor. The presenters' mothers compare three new small cars, the Renault Modus, Honda Jazz and Peugeot 1007. Britain's only Iranian comedian, Omid Djalili, is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,53,Clarkson Compares the Boxster S and SLK 55 Under Sniper Fire,"Jun 26, 2005",7.9,193,"James road tests Nissan's new 4WD, the Murano. Jeremy goes back to the 1960's in an attempt to define ""cool"" when he reviews the Aston Martin DB5 and the Jaguar E-Type, and The Stig takes them both on a lap of the test track. Richard goes to the Autodromo Riccardo Paletti in Italy to drive the new Maserati Gran Sport coupé. Damon Hill starts a new board for Formula On... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,54,Mercedes McLaren SLR vs. Boat,"Jul 3, 2005",8.2,221,"Jeremy, driving a Mercedes McLaren SLR, takes on Richard and James on a boat in a challenge to see who gets from Heathrow Airport, London to Oslo quicker. The Stig takes the Aston Martin DBR9 racing car on a lap of the test track.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,55,Fiat Panda vs. Marathon Runner,"Jul 10, 2005",8.1,197,Jeremy races a Fiat Panda against marathon runner A.C. Muir around the London Marathon circuit in the morning rush hour. Jeremy reviews the TVR Sagaris. Justin Hawkins is the Star In A Reasonably Priced Car.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,56,Testing Convertibles in Iceland,"Jul 17, 2005",7.9,198,"Jeremy reviews the Ferrari F430. The trio take some convertibles, Jeremy an Audi TT, Richard a Nissan 350Z and James a Chrysler Crossfire, to Iceland to put them through a series of challenges. Sir Tim Rice is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,57,Hammond and May Play Road Test Russian Roulette,"Jul 24, 2005",7.8,193,"Jeremy tests the Renaultsport Megane and the Vauxhall Astra VXR and compare both of them to the VW Golf GTi. Richard and James are having a game of ""Road Test Russian Roulette"", which involves them testing various cars while driving the car's owner back home (since the owners are drunk). Jeremy reviews the new BMW M5.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,58,Can a Jeep Drive Across a Lake?,"Jul 31, 2005",8.0,198,"Jeremy tests the BMW 535d. Richard goes to Iceland to see whether is it possible to drive over a lake. James travels to Dubai to test the Bentley Continental Flying Spur. The boys test various off-road toys (buggies, ATV quad bikes, hover-crafts, etc.) to see which is the most fun.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,59,Hammond Runs With the Bulls,"Aug 7, 2005",7.9,198,Richard test the new Vauxhall Monaro VXR. James attempt to recreate the Top Gear theme song by using the engine noises from various cars. The winner of The Best Driving Song is announced. Jeremy tests the Ford F-150 SVT Lightning pick-up truck. Richard travels to Spain to test the Lamborghini Murciélago Roadster.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,60,Isle of Man Shootout - V8 Vantage vs. M6 vs. Carrera S,"Nov 13, 2005",7.9,203,Richard tests the new Ascari KZ1. The boys travel to the Isle Of Man to test the new Aston Martin V8 Vantage and compares it to the new BMW M6 and the Porsche 911 Carrera 2S.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,61,Hammond and May Race Life-Sized RC Cars,"Nov 20, 2005",7.9,201,Jeremy road tests the new Porsche Cayman. Richard explains the history of British racing green. James and Richard play with life-size radio-controlled cars that is based on real life cars. Jeremy tests the new Audi RS4 by races it to the top Verdon Gorge in France against a speed climber.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,62,Supercar Road Trip - Ford GT vs. Ferrari F430 vs. Pagani Zonda,"Nov 27, 2005",8.3,223,"The boys are having a road trip to the famous Milau Viaduct bridge in France in supercars of their choice (Jeremy in his own Ford GT, Richard a Pagani Zonda and James in a Ferrari F430 Spyder). In the news segment, the boys announce their Emmy win for Best Non-scripted Entertainment category. Jeremy reviews the Ford Focus ST.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,63,"Mid-Engine Italian Supercars for Under £10,000","Dec 4, 2005",8.3,218,"Richard tests the new Pagani Zonda F. In the news segment, the boys mourn the death of rally driver Richard Burns. The boys were given 10,000 pounds each and were told to buy a supercar for less than 10,000 pounds. The catch is that the supercars they bought must be mid-engine and Italian. The end result is Jeremy buying a Maserati Merak (which it claimed to be an SS ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,64,Bugatti Veyron vs. Cessna 182 Airplane,"Dec 11, 2005",8.3,217,Richard reviews the Marcos TSO GT2. James compares the new 4WD Porsche 911 Carrera 4 to the RWD Porsche 911 Carrera 2 by having the Stig doing a lap in both cars around the indoor exhibition rally track of World Rally Championship at the Millennium Stadium. The boys are having another epic race from Italy to England with Richard and James using a light aircraft (since... Read all,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,65,Mazda MX-5 vs. Greyhound,"Dec 27, 2005",7.9,195,Jeremy tests the Volkswagen Golf R32 and the BMW 130i. Richard and James are having a time trial race at the Prescott Hill Climb Course by pitting an Austin-Healey Spite (representing the old generation) against a modified Peugeot 306 (representing the young generation) to settle an argument about modern day driving. Richard tests the new Mazda MX-5 by racing it again... Read all,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,66,Winter Olympics,"Feb 12, 2006",8.5,376,"The boys are having their very own Winter Olympic Games in Norway by using cars for each event. Jeremy and James races each other in the biathlon event using SUVs. Jeremy takes the Volvo XC90 while James chooses the Audi Q7. Richard attempts to see which one can survive cold temperatures, a Citroen C1 or a man (that man would be Richard). In the speed skating event, J... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
