tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
The Bugs Bunny Show,2,11,I'm Just Wild About Hare,"Dec 19, 1961",7.4,32,"Bugs has overslept. When the announcer summons him by hole-shaped elevator to the stage, either he is in his bathrobe, barely awake and brushing his teeth, or he is drying himself after a shower, or he is occupied with his vacuum cleaner.",tt0053488
The Bugs Bunny Show,2,12,Stage Couch,"Dec 26, 1961",7.1,31,Sylvester needs psychiatric help when his frustration at being unable to catch Tweety has him on the verge of mental collapse.,tt0053488
The Bugs Bunny Show,2,13,Do or Diet,"Jan 16, 1962",8.0,65,"The Tasmanian Devil is Bugs' guest on this episode, in which the rabbit prescribes a carrot diet to the beast.",tt0053488
The Bugs Bunny Show,2,14,Hare Brush,"Jan 23, 1962",7.4,35,"Introduced by Bugs, Harry the Brush explains his role in the animation of cartoons wherein Claude Cat schemes to implicate bulldog Marc Antony.",tt0053488
The Bugs Bunny Show,2,15,Is This a Life?,"Feb 13, 1962",7.4,32,"In this spoof of This is Your Life, Bugs Bunny's life is reviewed, with visits from friends and foes.",tt0053488
The Bugs Bunny Show,2,16,De-Duck-Tive Story,"Feb 20, 1962",8.1,62,Daffy recounts many of his detective escapades.,tt0053488
The Bugs Bunny Show,2,17,The Astro-Nuts,"Mar 13, 1962",7.6,33,"Bugs Bunny emerges from his hole on stage as Super-Rabbit, defender of the defenseless, buddy of the buddy-less, to introduce science fiction cartoons.",tt0053488
The Bugs Bunny Show,2,18,Vera's Cruise,"Mar 20, 1962",7.2,31,"Sylvester recounts his recent travels through Europe, when his pursuit of Tweety became transoceanic and transcontinental.",tt0053488
The Bugs Bunny Show,2,19,Foreign Legion Leghorn,"Jun 19, 1962",8.1,62,Foghorn Leghorn's farmyard life has been so tough on him that he decides to enlist in the French Foreign Legion.,tt0053488
The Bugs Bunny Show,2,20,Watch My Line,"Jun 26, 1962",8.2,71,"The art of cartoon drawing is demonstrated by an animator, whom Bugs instructs to draw a line, which turns into different things.",tt0053488
The Bugs Bunny Show,2,21,What's Up Dog?,"Jul 3, 1962",8.1,67,"A second look at dogs, hosted by Bugs.",tt0053488
The Bugs Bunny Show,2,22,The Cat's Bah,"Jul 10, 1962",7.2,33,"Pepe Le Pew recalls the results of broken romances in Africa. He suggests that viewers ""take a brief respite from romance"" by joining Bugs Bunny, whose Miami Beach vacation went afoul.",tt0053488
The Bugs Bunny Show,2,23,No Business Like Slow Business,"Jul 17, 1962",7.4,32,"Slowpoke Rodriguez and Speedy Gonzales are co-hosts, introducing cartoons in which Sylvester and the Big Bad Wolf team to stalk Tweety and Little Red Riding Hood in the house of Granny.",tt0053488
The Bugs Bunny Show,2,24,The Honeymousers,"Jul 24, 1962",7.9,57,"A great spoof of the 1950's TV show, ""The Honeymooners"", starring Daws Butler as the voices of both the ""Ralph Kramden"" and ""Ed Norton"" characters, and June Foray as both ""Alice Kramden"" and ""Trixie Norton""",tt0053488
The Bugs Bunny Show,2,25,A Star Is Bored,"Jul 31, 1962",8.1,65,"Bugs provides yet another lecture on cartoon animation, secretly stating that he does the voice of Mel Blanc. Daffy, meanwhile, tries to upstage the rabbit in the guise of a clean-up artist from a cartoon agency.",tt0053488
The Bugs Bunny Show,2,26,A Tale of Two Kitties,"Aug 7, 1962",7.9,58,"Sylvester and son discuss mice, ranging from those from Mexico to those of the ""giant"" variety.",tt0053488
The Bugs Bunny Show,3,1,Terrier-Stricken/Dog Gone South/Devil May Hare,"Sep 11, 1971",6.2,13,"Bugs introduces Porky Pig as the host for the show. Porky is pestered by Charlie Dog, who is looking for a master.",tt0053488
The Bugs Bunny Show,3,2,The Windblown Hare/Don't Give Up the Sheep/Stooge for a Mouse,"Sep 18, 1971",6.4,13,"After starring in a cartoon as the temporary straw-and-wood-house-buying dupe of Three wolf-wary and dishonest Little Pigs, Bugs lectures about dogs, but first must struggle with a projectionist.",tt0053488
The Bugs Bunny Show,3,3,Barbary-Coast Bunny/Henhouse Henery/Canned Feud,"Sep 25, 1971",6.0,11,"Bugs Bunny introduces the host for this show, Pepe Le Pew, who is in an apartment in Paris.",tt0053488
The Bugs Bunny Show,3,4,Hare We Go/A Waggily Tale/Just Plane Beep,"Oct 2, 1971",5.6,10,Wile E. Coyote's chase of the Road Runner has extended into the studio where Bugs is trying to host his television show.,tt0053488
The Bugs Bunny Show,3,5,Dr. Devil and Mr. Hare/Who's Kitten Who?/Heaven Scent,"Oct 9, 1971",5.8,11,"Desperate to appear on the show as the feature performer, Daffy dresses as a Hawaiian, a musketeer, and a knight, but his costume is deemed inappropriate by Bugs for each cartoon about to commence.",tt0053488
The Bugs Bunny Show,3,6,Mad as a Mars Hare/Tweety's S.O.S./Chaser On the Rocks,"Oct 16, 1971",6.1,11,"In a musical competition between cartoon features of Bugs at war with an opera singer, Sylvester buffeted by tidal waves in his gastronomic quest for Tweety.",tt0053488
The Bugs Bunny Show,3,7,No Parking Hare/Mississippi Hare/Little Beau Pepé,"Oct 23, 1971",6.1,11,"Daffy disguises himself as Bugs to host the television show, but a sheepdog, on a day free from his work, walks into the studio, hoping to catch the bunny-rabbit (Bugs) that he saw on television on the previous week.",tt0053488
The Bugs Bunny Show,3,8,A-Lad-in His Lamp/The Hasty Hare/Hare-Way to the Stars,"Oct 30, 1971",5.7,10,"Daffy wants to be host. So, he banishes all others from the stage, including Pepe, Elmer, and Bugs.",tt0053488
The Bugs Bunny Show,3,9,Bully For Bugs/Two's a Crowd/Big House Bunny,"Nov 6, 1971",6.0,11,Tweety is host of an installment containing two psychological thrillers with birds seemingly doomed to death at a specified time.,tt0053488
The Bugs Bunny Show,3,10,High Diving Hare/Lovelorn Leghorn/Little Boy Boo,"Nov 13, 1971",6.0,10,"Yosemite Sam wants Bugs' hide. So, gun in hand, he comes to see The Bugs Bunny Show live as a spectator in the studio.",tt0053488
The Bugs Bunny Show,3,11,Scent-imental Romeo/The Cat's Bah/Frigid Hare,"Nov 20, 1971",6.0,10,"Bugs introduces Porky Pig as host. Porky is pestered by Charlie Dog, who is looking for a master.",tt0053488
The Bugs Bunny Show,3,12,Transylvania 6-5000/Each Dawn I Crow/One Froggy Evening,"Nov 27, 1971",6.0,11,"George P. Dog is introduced by Bugs, but Foghorn Leghorn decides that he would be a better emcee and pushes the dog aside.",tt0053488
The Bugs Bunny Show,3,13,Rabbit of Seville/Ant Pasted/I Gopher You,"Dec 4, 1971",6.2,10,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,14,My Bunny Lies Over the Sea/The Hole Idea/Bugsy and Mugsy,"Dec 11, 1971",6.3,11,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,15,Hare Trimmed/Roman Legion-Hare/The Fair-Haired Hare,"Dec 18, 1971",6.2,10,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,16,"To Hare is Human/Cheese Chasers/What's Up, Doc?","Dec 25, 1971",6.2,10,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,17,Double or Mutton/Knighty Knight Bugs/For Scent-imental Reasons,"Jan 1, 1972",6.1,11,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,18,Curtain Razor/Mouse Wreckers/Bewitched Bunny,"Jan 8, 1972",5.9,10,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,19,Knights Must Fall/Kit For Cat/The Leghorn Blows at Midnight,"Jan 15, 1972",6.2,11,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,20,14 Carrot Rabbit/Long-Haired Hare/Claws For Alarm,"Jan 22, 1972",6.1,11,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,21,Sahara Hare/The Turn-Tale Wolf/The Foghorn Leghorn,"Jan 29, 1972",6.2,10,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,22,Rabbit Every Monday/Bedevilled Rabbit/Duck Amuck,"Feb 5, 1972",6.7,12,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,23,A Fractured Leghorn/High Note/Hot Cross Bunny,"Feb 12, 1971",7.7,39,"Bugs Bunny is a science research test subject for the switching of his brain with a chicken. He finds himself in front of an audience in a lab auditorium and decides to entertain them with impersonations, magic tricks, dancing and skat-singing.",tt0053488
The Bugs Bunny Show,3,24,Bugs' Bonnets/Tree For Two/Robot Rabbit,"Feb 19, 1972",5.9,10,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,25,"Bunker Hill Bunny/Hillbilly Hare/Cheese it, the Cat!","Feb 26, 1972",6.4,11,"Know what this is about?
 Be the first one to add a plot.",tt0053488
The Bugs Bunny Show,3,26,Mutiny On the Bunny/There Auto Be a Law/Bear Feat,"Mar 4, 1972",6.4,11,"Know what this is about?
 Be the first one to add a plot.",tt0053488
