tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
The Thick of It,3,5,Episode #3.5,"Nov 21, 2009",8.8,387,"Nicola and Peter Mannion go head to head on Richard Bacon's Radio 5 phone-in show. Nicola does not do well with her idea of ""being inspired out of poverty"" and Mannion, despite Phil's sycophantic praise, fares no better. Tucker and Pearson, listening in, decide they must come to the rescue of their charges and, after exchanging insults and blackmail threats regarding members of the other's party, come to see that they have a lot in common. Emma meanwhile dumps Ollie.",tt0459159
The Thick of It,3,6,Episode #3.6,"Nov 28, 2009",8.3,346,"In an interview Nicola makes it sound like Tom may be the ""right man"" for the job, but maybe she is ""the right woman"", starting a hide-and-seek game with the media. Now she's stuck on her own floor with her team, Ben Swain and Tucker.",tt0459159
The Thick of It,3,7,Episode #3.7,"Dec 5, 2009",8.5,343,"Nicola is keen to find a famous sports person to front her Healthy Choices campaign but Tucker is officially on holiday - or rather recovering from the result of his spat with Terri. Thus new spin doctor Steve Fleming is brought in and whilst Ollie may regard him as a saviour this is the man Tucker once drummed out of the party. The last thing he wants is to give his old adversary power over him so he hosts a cosy lunch for the press, stressing that, whatever people think, he is still in charge.",tt0459159
The Thick of It,3,8,Episode #3.8,"Dec 12, 2009",8.2,319,"Tucker's out of government, looking for a new job. So is Nicola. But her resignation might start a coup led by Dan Miller. Can Tucker get his office back and mess things up for Steve Fleming in the process?",tt0459159
The Thick of It,4,1,Episode #4.1,"Sep 8, 2012",7.5,315,"Peter Mannion is now secretary of state for the Department of Social Affairs and Citizenship. Spin doctor Stewart Pearson, on PM's orders, instructs him to launch an education initiative, to the annoyance of junior minister Fergus and the embittered Glenn. Glenn is supported by Terri, who is fed up and wants redundancy. Peter's brief is to launch an Apps initiative in a local school but the press conference shows him to be wholly out of touch with the subject. Ultimately he must reconcile with Fergus at a further press call to gain street cred - and just about does it.",tt0459159
The Thick of It,4,2,Episode #4.2,"Sep 15, 2012",8.0,295,"Nicola is the leader of the opposition and, with Glenn gone, her new policy advisor is Helen Hatley. As Remembrance Sunday approaches Nicola feels the party should be realistic and agree with two unpopular policies of the government that they previously opposed. Tucker is appalled - as are the rest of the party - and things get worse when the press photograph Helen on the street with the notes from the policy meeting. Tucker is supportive - to her face but is secretly grooming Dan Miller, as he feels Nicola will commit political suicide soon anyway. And her ...",tt0459159
The Thick of It,4,3,Episode #4.3,"Sep 22, 2012",8.1,306,"Mannion is a reluctant participant at Pearson's Thought Camp at a country hotel, where mobile phones are forbidden. Back at the ministerial office Phil finds the place deserted except for Glenn, still working on the Fourth Sector for Nicola, and Fergus and his advisor Adam, who are talking to economist Tara. Then the news breaks that anti-government protester Tickel has killed himself. Everybody rushes to inform Mannion, who can only get a phone signal on his mobile by standing on a children's slide - in which embarrassing pose he is photographed. But there is worse ...",tt0459159
The Thick of It,4,4,Episode #4.4,"Sep 29, 2012",8.3,290,"With Nicola on a train heading for Yorkshire, beset by Sky news reporters after scandal, Tucker plots her downfall for the party good, intending to replace her with Dan Miller and getting Ben Swain on side with the promise of a cabinet post. Tipped off by Glenn, Nicola offers Ben the role of shadow chancellor but Ollie, in hospital after a burst appendix, and persuaded by Tucker, prevails upon Glenn to find an email to discredit Nicola. It also incriminates Swain, leading to his being duped into resigning, whilst denouncing Nicola, who also stands down as leader with ...",tt0459159
The Thick of It,4,5,Episode #4.5,"Oct 13, 2012",8.1,290,"After Nicola's resignation Mannion considers following suit but saves himself on Phil's advice by putting the blame on Nicola for Mr Tickel's death, since her husband was part of the housing project which made Tickel homeless. Adam and Fergus persuade Glenn to send an email from Terri's computer to the Guardian, outlining all the snide jokes Mannion and his advisers made at Mr Tickel's expense, but end up getting incriminated themselves. Thus both political parties must now face investigation.",tt0459159
The Thick of It,4,6,Episode #4.6,"Oct 20, 2012",8.8,364,"Ministers and aides from all parties are summoned to give evidence at the Goolding Inquiry into the events involving and following Tickel's suicide. First witness is Pearson, whose obscure jargonese strikes the panel as being at odds with his role as an information giver, whilst Tucker is reprimanded for trying to score political points. It soon becomes apparent that opposing sides are using the inquiry to discredit each other whilst those who sent the emails do a good job of discrediting themselves. Mannion struggles, as does Nicola (even though she called for the ...",tt0459159
The Thick of It,4,7,Episode #4.7,"Oct 27, 2012",8.4,277,"The witnesses from the Goolding Inquiry nervously await the result. A further crisis looms over the number of police staff being cut by the Home office, leading to a backlog of paper work and queues outside police stations. Whilst Mannion and his advisers panic, Ollie sends Dan on a fact finding mission to Lewisham police station though it is not very productive. After delivering a rant to Ollie about his inadequacy as a replacement, Tucker tries to create a smoke screen by getting himself arrested, though this also falls flat. Glenn also quits, tearing strips off his...",tt0459159
