tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Adventure Time,1,17,When Wedding Bells Thaw,"Jun 28, 2010",7.1,1600,The Ice King announces that he is engaged and to the shock of Finn and Jake it seems the bride is actually willing. But will the Ice King give up his princess kidnapping ways?,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,18,Dungeon,"Jul 12, 2010",8.2,1600,"Finn adventures into a forbidden dungeon, against the wishes of Princess Bumblegum and Jake, and finds more than he bargained for.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,19,The Duke,"Jul 19, 2010",7.5,1500,"An accident in the Candy Kingdom which Finn and Jake cause is blamed on the Duke of Nuts. Finn and Jake, however, find admitting the truth to be harder and harder as time passes.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,20,Freak City,"Jul 26, 2010",7.4,1600,A trickster turns Finn into a giant foot.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,21,Donny,"Aug 9, 2010",7.2,1500,"Finn and Jake try to reform a bullying ogre, but realize that their good deed has unexpected consequences.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,22,Henchman,"Aug 23, 2010",8.1,1600,Marceline the Vampire Queen tricks Finn into swearing allegiance to her.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,23,Rainy Day Daydream,"Sep 6, 2010",8.3,1600,"Jake's imagination literally runs wild, coming to life and bringing many dangers into the tree house.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,24,What Have You Done?,"Sep 13, 2010",7.7,1500,"After being told to arrest the Ice King, Finn and Jake face an ethical quandary when they realize the villain has not actually committed any recent crimes.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,25,His Hero,"Sep 20, 2010",7.8,1500,"Finn meets his hero, the great warrior Billy, who is not everything Finn expected him to be.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,26,Gut Grinder,"Sep 27, 2010",7.4,1500,"Jake is accused of being a horrible monster that has been terrorizing the locals. Soon, Jake himself is unsure if he is or isn't the monster.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,27,Adventure Time,"Oct 11, 2010",7.0,884,,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,28,It Came from the Nightosphere,"Oct 11, 2010",8.9,1700,"Finn summons the Lord of Evil to reconcile with his daughter, Marceline the Vampire Queen, but ends up unleashing him of the unsuspecting land.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,29,The Eyes,"Oct 18, 2010",8.0,1500,"Because of a creepy horse outside their window, Finn and Jake cannot get any sleep.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,30,Loyalty to the King,"Oct 25, 2010",7.4,1500,"After shaving, the Ice King is mistaken as a good guy and takes advantage of the situation.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,31,Blood Under the Skin,"Nov 1, 2010",7.6,1500,Finn is made fun of by a group of knights and reacts by questing for a set of magical armor that will earn him respect.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,32,Storytelling,"Nov 8, 2010",7.7,1500,"Unable to give a sick Jake an entertaining story, Finn sets off into the woods to discover a true story.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,33,Slow Love,"Nov 15, 2010",6.7,1500,Finn and Jake try to find a girlfriend for a giant snail so that it will stop wrecking their tree-house.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,34,Power Animal,"Nov 22, 2010",7.8,1400,"Finn is kidnapped, but Jake's short attention span means rescue is dubious.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,35,Crystals Have Power,"Nov 29, 2010",7.4,1400,Jake swears a life of non-violence right before a race of indestructible crystal-men abduct Finn to another dimension.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,36,The Other Tarts,"Jan 3, 2011",8.1,1500,Finn and Jake are given one of the highest responsibilities: transporting and guarding the rarest pastry in the Candy Kingdom.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,37,To Cut a Woman's Hair,"Jan 10, 2011",7.8,1400,An evil witch threatens to crush Jake to death if Finn doesn't deliver her the hair of a princess.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,38,The Chamber of Frozen Blades,"Jan 17, 2011",7.8,1400,"While he's away, Finn and Jake sneak into Ice King's fortress.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,39,Her Parents,"Jan 24, 2011",7.7,1400,"Anxious about meeting Lady Rainicorn's parents, Jake tries to pass himself off as a Rainicorn.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,40,The Pods,"Jan 31, 2011",7.6,1400,"Given the duty of protecting three magic beans, one evil and two good, Finn and Jake decide to plant them to find out which is which.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,41,The Silent King,"Feb 7, 2011",7.5,1400,"After defeating their king, Finn becomes the new ruler of the Goblin people, and finds that their strange ways are too difficult to understand.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,42,The Real You,"Feb 14, 2011",8.2,1400,"Nervous about giving a speech at Princess Bubblegum's science conference and barbecue, Finn finds a magical pair of glasses that make him the smartest being in the land.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,43,Guardians of Sunshine,"Feb 21, 2011",8.1,1400,Finn and Jake become trapped inside one of BMO's video game creations.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,44,Death in Bloom,"Feb 28, 2011",8.6,1400,"After accidentally killing Princess Bubblegum's beloved plant, Finn and Jake travel to the land of the dead to bring it back to life.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,45,Susan Strong,"Mar 7, 2011",8.0,1400,"Having always believed he is the only human left in the Land of Ooo, Finn believes he has discovered a tribe to primitive humans living underground.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,46,Mystery Train,"Mar 14, 2011",8.5,1500,"While traveling on a train, Finn and Jake find themselves in the middle of a murder mystery.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,47,Go with Me,"Mar 28, 2011",8.1,1400,Jake and Marceline give Finn conflicting advise on how to ask out Princess Bubblegum.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,48,Belly of the Beast,"Apr 4, 2011",7.9,1400,"Finn and Jake must save a group of clueless, party-minded teddy bears living inside the belly of a monster.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,49,The Limit,"Apr 11, 2011",8.3,1400,An enormous maze tests the limit of Jake's stretching power.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,50,Video Makers,"Apr 18, 2011",7.8,1400,"Finn and Jake set out to make their own movie, but have conflicting visions of what their movie should be.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,51,Mortal Folly,"May 2, 2011",8.9,1500,"The Lich, the greatest form of pure evil in the land of Ooo, is accidentally unleashed. With the highest stakes, Finn and Jake set out on the most serious adventure of their career.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,52,Mortal Recoil,"May 2, 2011",8.9,1500,"With the evil Lich seemingly defeated, Finn and Jake are uneasy with their success because of its great cost.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,53,Heat Signature,"May 9, 2011",7.5,1500,"Finn and Jake ask Marceline the Vampire Queen to turn them into vampires. However, she isn't interested in transforming her friends and tricks them into thinking she has.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,54,Conquest of Cuteness,"Jul 11, 2011",7.5,1400,Finn and Jake come under attack in their home from a race of super-evil creatures which are too cute to be taken seriously.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,55,Morituri Te Salutamus,"Jul 18, 2011",7.7,1400,Finn and Jake end up in a haunted arena where they must fight ghost gladiators to escape.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,56,Memory of a Memory,"Jul 25, 2011",8.9,1500,"Finding their friend, Marceline the Vampire Queen, in a deep sleep, a mysterious stranger helps Finn and Jake by sending them into her dreams to awaken her.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,57,Hitman,"Aug 1, 2011",8.2,1400,"The Ice King looks to hire a professional bully to beat up Finn and Jake, but inadvertently hires a deadly, unstoppable contract killer.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,58,Too Young,"Aug 8, 2011",8.6,1500,Finn is happy that Princess Bubblegum has regressed to the same age as him. But soon a challenger for the throne arrives to unseat the newly underage princess.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,59,The Monster,"Aug 15, 2011",7.2,1400,"The king and queen of Lumpy Space ask Finn to find and return Lumpy Space Princess, who has been living in the woods and mistaken as a monster.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,60,Still,"Aug 22, 2011",7.7,1300,"The Ice King uses a potion that paralyzes Finn and Jake, who become the lonely villain's unwilling best friends.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,61,Wizard Battle,"Aug 29, 2011",7.6,1300,"The Ice King enters a battle of wizards from all over the Land of Ooo, to win a kiss from Princess Bubblegum--which Finn and Jake look to prevent.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,62,Fionna and Cake,"Sep 5, 2011",8.5,1700,"In a world where all the characters are different genders, the adventurer Fionna gets advice from her cat-friend Cake on her date with Prince Gumball.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,63,What Was Missing,"Sep 26, 2011",9.0,1700,"In order to open a magic door filled with stolen items, Finn and all his friends must perform in a band. But everyone's differing musical tastes and overall tensions make things difficult.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,64,Apple Thief,"Oct 3, 2011",6.8,1400,"After Tree Trunks finds her apples have gone missing, Finn and Jake search the criminal underworld of the Candy Kingdom to recover them.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,65,The Creeps,"Oct 17, 2011",8.4,1400,Finn's masquerade birthday party turns into a deadly mystery.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,66,From Bad to Worse,"Oct 24, 2011",8.2,1400,The undead plague returns to the Candy Kingdom.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,67,Beautopia,"Nov 7, 2011",7.8,1300,Susan Strong returns and asks Finn and Jake to save her people from the Glubs. But Finn is still not sure if he can trust her after last time.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,68,No One Can Hear You,"Nov 14, 2011",8.4,1400,"After trying to stop a deer that has been licking the Candy Kingdom people, Finn wakes up in a hospital to find everyone missing expect Jake who is acting very strange.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,69,Jake vs. Me-Mow,"Nov 21, 2011",8.0,1300,"A tiny cat assassin tries to black mail Jake into killing someone, by hiding in his nose with some poison.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,70,Thank You,"Nov 23, 2011",9.0,1700,A fire-breathing wolf cub becomes lost in the snowy woods and becomes unlikely friends with a tall snow-creature.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,71,The New Frontier,"Nov 28, 2011",7.5,1300,"Jake has a dream that seems to foretell his death but, to Finn's dismay, doesn't take it serious.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,72,Holly Jolly Secrets,"Dec 5, 2011",8.6,1500,"In part two of the holiday special, The Ice King tries to get his video diary back from Finn and Jake.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,73,Marceline's Closet,"Dec 12, 2011",8.5,1500,"Bored waiting for her, Finn and Jake sneak into Marceline's house, become trapped when she comes home, and witness her strange behavior when she's alone.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,74,Paper Pete,"Jan 16, 2012",7.1,1300,"A secret war takes place in the library between tiny paper people and mold creatures, and Finn is brought into the middle of it all.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,75,Another Way,"Jan 23, 2012",7.6,1300,"Finn journeys for a cyclops's magical tears to cure his injuries, but have trouble because of his stubborn inability to follow the advice of others.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,76,Ghost Princess,"Jan 30, 2012",7.7,1300,Finn and Jake try to help Ghost Princess by solving her murder.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,77,Dad's Dungeon,"Feb 6, 2012",8.4,1400,Finn and Jake discover a lost message from their dad which sends them to a mysterious and dangerous dungeon.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,78,Incendium,"Feb 13, 2012",8.4,1400,"Trying to help Finn get over his hopeless feelings for Princess Bubblegum, Jake sets out to find a new princess for Finn to go out with.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,79,Hot to the Touch,"Apr 2, 2012",8.3,1400,"Refusing to believe that she is evil, Finn tries to win over his new crush, Flame Princess.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,80,Five Short Graybles,"Apr 9, 2012",7.9,1300,"Five short stories of Finn, Jake and their friends.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,81,Web Weirdos,"Apr 16, 2012",6.6,1400,"After being caught by a giant spider, Finn and Jake try and help the arachnid with its marital problems so they won't be eaten.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,82,Dream of Love,"Apr 23, 2012",6.0,1400,Tree Trunks finds love but her public displays of affection nauseate everyone around her.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,83,Daddy's Little Monster,"Apr 30, 2012",8.5,1300,"Continuing their mysterious quest in the Nightosphere, Finn and Jake must rescue their friend Marceline the Vampire Queen.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,84,Return to the Nightosphere,"Apr 30, 2012",8.3,1400,Finn and Jake find themselves imprisoned in the dark realm of the Nightosphere with no memory of how they came to be there.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,85,In Your Footsteps,"May 7, 2012",7.4,1300,"A cute, bumbling bear begins to follow and mimic Finn. At first Finn enjoys having the furry admirer, but soon becomes uneasy with the bear's devotion.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,86,Hug Wolf,"May 14, 2012",7.2,1300,"A Hug Wolf, a monstrous wolf that gives hugs against the will of its victims, turns Finn into one of its kind.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,87,Princess Monster Wife,"May 28, 2012",7.2,1400,The Ice King steals various body parts from all the princesses to construct his own perfect princess bride.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,88,Goliad,"Jun 4, 2012",8.1,1300,"Princess Bubblegum uses her own DNA to create an intelligent and immortal sphinx which is planned to one day succeed her to the throne, except that Finn and Jake accidentally affect those plans.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,89,Beyond This Earthly Realm,"Jun 11, 2012",7.8,1300,"A magic curse turns Finn into a ghost, invisible to everyone but the Ice King.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,90,Gotcha!,"Jun 18, 2012",6.9,1300,Lumpy Space Princess sets out to write a book on how to catch a man and goes undercover as Finn and Jake's secretary in order to seduce Finn.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,91,Princess Cookie,"Jun 25, 2012",8.8,1500,The Candy Kingdom faces a hostage crisis from a cookie that demands Princess Bubblegum's crown.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,92,Card Wars,"Jul 16, 2012",8.6,1500,"As Finn joins in on Jake's favorite, hyper-complicated card game, emotions and poor gamesmanship run high.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,93,Sons of Mars,"Jul 23, 2012",8.3,1300,"Magic Man switches bodies with Jake so that he can escape his trial on Mars, leaving it up to Finn to reveal the truth and save his friend.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,94,Burning Low,"Jul 30, 2012",8.6,1400,"Finn and Flame Princess cautiously begin a relationship as boyfriend and girlfriend, of which Princess Bubblegum disapproves.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,95,BMO Noire,"Aug 6, 2012",8.2,1400,BMO uses hard-boiled detective skills to locate Finn's missing sock.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,96,King Worm,"Aug 13, 2012",8.5,1400,"Finn finds himself trapped in a bizarre dream, the outcome of which may determine if he ever wakes up.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,97,Lady & Peebles,"Aug 20, 2012",8.0,1300,Princess Bubblegum and Lady Rainicorn must rescue Finn and Jake.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,98,You Made Me,"Aug 27, 2012",8.1,1300,"The would-be usurper to the throne, Lemongrab, returns to the Candy Kingdom, demanding volunteer subjects for his own kingdom.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,99,Who Would Win,"Sep 3, 2012",7.5,1300,"While training for an epic battle, Finn and Jake take their frustrations out in a fight against each other.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,100,Ignition Point,"Sep 17, 2012",7.7,1300,"Finn and Jake sneak into the Fire Kingdom to retrieve some of Flame Princess' things, and stumble onto a plot to kill the Flame King.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
