tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Demon Slayer: Kimetsu no Yaiba,1,14,The House with the Wisteria Family Crest,"Jul 6, 2019",7.9,2220,"After defeating Kyogai, Tanjiro steps outside where he spots Inosuke who is eager to fight him. After a short tussle Tanjiro, Inosuke , Nezuko and Zenitsu head to a manor where they are taken in by an old woman.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,15,Mount Natagumo,"Jul 13, 2019",8.2,2120,Tanjiro heads to his next location to a mountain northwest and he brings Inosuke and Zenitsu with him. Upon arriving on the spiderweb swarmed mountain Tanjiro and Inosuke soon run into Demon Slayers entangled in spider webs.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,16,Letting Someone Else Go First,"Jul 20, 2019",8.9,2348,Tanjiro and Inosuke head farther up the mountain while battling Demon Slayers trapped by spider webs. Soon they find out that the Spider Demon family is behind it all.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,17,You Must Master a Single Thing,"Jul 27, 2019",9.2,3084,Zenitsu finds himself alone in the woods where he encounters a spider with a human face. Despite being terrified he does his best and manages to defeat the spider human using a new technique.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,18,A Forged Bond,"Aug 3, 2019",9.2,2798,"High up on the mountain Tanjiro and Inosuke face off against Father Spider Demon, one of the Twelve Demon Moons (or at least they think so).",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,19,Hinokami,"Aug 10, 2019",9.7,12779,"Inosuke confronts his savior. Zenitsu lies still near his death. Tanjiro faces what seems to be an unstoppable enemy, and in a moment of desperation, recalls his past.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,20,Pretend Family,"Aug 17, 2019",9.0,2527,"With his life flashing before his eyes Rui remembers the family he created. Meanwhile, Shinobu arrives on the mountain to stop Rui's older sister.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,21,Against Corps Rules,"Aug 24, 2019",8.8,2231,"In his final moments, as he perishes to ash and dust, Rui tells the story of how he came to be, his family and the family he created.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,22,Master of the Mansion,"Aug 31, 2019",8.6,2121,With the battle reaching its conclusion Tanjiro and Nezuko arrive at Demon Slayer Corps headquarters where their bond is tested once again.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,23,Hashira Meeting,"Sep 7, 2019",8.1,2027,"Ubuyashiki, the leader of the Demon Slayer Corps, finally appears before Tanjiro. He tells him that he will allow Tanjiro and Nezuko to join the Corps. But the Hashiras are unable to accept this decision right away. The Wind Hashira, Sanemi Shinazugawa, slashes his own arm and taunts Nezuko with his blood, trying to get her to show her true colors as a demon.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,24,Rehabilitation Training,"Sep 14, 2019",7.9,2011,"The injured Tanjiro, Zenitsu and Inosuke are sent to the home of the Insect Hashira, Shinobu Kocho, for treatment. Two weeks later, Tanjiro and Inosuke start rehabilitation training. But the drills are brutal, and they find themselves broken in spirit. Unaware of the grueling regimen, Zenitsu joins them late and is visibly enthusiastic in front of girls, but.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,25,"Tsuguko, Kanao Tsuyuri","Sep 21, 2019",8.1,1981,"Tanjiro, who's undergoing rehabilitation training at the Butterfly Mansion, works hard to keep up his Total Concentration Breathing techniques all day long. Though at first, he's helpless against Kanao, a swordswoman in his class who's training him, he slowly but surely begins to make some headway. Seeing Tanjiro devote himself to training every single day, Zenitsu and Inosuke resume training as well.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,1,26,New Mission,"Sep 28, 2019",9.0,2634,"As Tanjiro and the others are devoted to their rehabilitation training, the absolute master of the demons, Muzan Kibutsuji, gathers the Lower Ranks of the Twelve Kizuki. The demons, too, are preparing to make their next move. As training draws to a close, Tanjiro has improved to the point where he can fight on equal terms with Kanao. Just then, he receives word of a new mission from his Kasugai Crow.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,2,1,Flame Hashira Kyojuro Rengoku,"Oct 10, 2021",8.7,1656,Rengoku Kyojuro the Flame Hashira begins to solve the case of the deaths in the Infinity Train.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,2,2,Deep Sleep,"Oct 17, 2021",8.1,1146,"Tanjiro, his sister, Zenitsu and Inosuke meet Kyojuro inside the train, where they fall into a deep sleep thanks to Enmu's magic.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,2,3,Should Have Been,"Oct 24, 2021",8.3,1105,"The effects of Enmu's blood demon art become clear, making the protagonists face their individual, inner struggles. Tanjiro desperately looks for a way to negate the spell.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,2,4,Insult,"Nov 7, 2021",8.4,1072,"Tanjiro manages to break free from the demon art. He encounters Enmu and the fated battle begins. Enmu reveals a more holistic, sinister agenda behind his actions, and our heroes find themselves at a sticking point.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,2,5,Move Forward!,"Nov 14, 2021",8.8,1133,"The battle with Enmu continues as Inosuke, Zenitsu and Rengoku awaken from the spell. Tanjiro and Inosuke try to pinpoint the demon's weak spot, while the others focus on protecting the passengers in the train.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,2,6,Akaza,"Nov 21, 2021",9.5,1982,Tanjiro has finally slashed Enmu's neck with the help of Inosuke. The tremors from the train flipped it over the rails. As silence deepens a mysterious figure approaches from behind.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,2,7,Set Your Heart Ablaze,"Nov 28, 2021",9.6,2725,Akaza continues to offer Rengoku the chance to become a demon to improve his skills. Rengoku refuses his offer and tries his best to keep up with him. The Flame Hashira has one goal: to protect his comrades even if it costs him his own life.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,1,Sound Hashira Tengen Uzui,"Dec 5, 2021",7.7,3234,"Following the death of Kyojurou, Tanjiro visits the Rengoku residence to send a last message to Kyojurou's brother and father. 4 months later Tanjiro, Zenitsu, and Inosuke are tasked with visiting an Entertainment District along with the Sound Hashira Tengen Uzui.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,2,Infiltrating the Entertainment District,"Dec 12, 2021",7.7,2416,"Led by Sound Hashira Tengen Uzui, Tanjiro, Inosuke and Zenitsu disguise themselves so they can get hired in the Entertainment District.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,3,What Are You?,"Dec 19, 2021",8.2,2275,A mysterious Oiran is creating havoc in the brothels but who is she?,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,4,Tonight,"Dec 26, 2021",8.5,2406,Tanjiro and Inosuke further continue the investigation even after Uzui's disapproval of their participation in the mission.,tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,5,Things Are Gonna Get Real Flashy!!,"Jan 2, 2022",9.0,3499,"Tanjiro continues to fight with Daki and starts using Hinokami Kagura instead of Water Breathing while Tengen saves one of his wives stuck in Daki's belt, and orders her to retreat. Inosuke, Zenitsu and Tengen's other wives fight the belt demon.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,6,Layered Memories,"Jan 9, 2022",9.3,8069,"As the fight between Tanjiro and Daki continues, Daki causes immense damage to the district resulting in Tanjiro turning berserk due to rage.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,7,Transformation,"Jan 16, 2022",9.6,5620,"Nezuko overpowers Daki in their battle but she let blood lust overwhelm her and attacks a bystander. Tanjiro stops her in time. As he struggles to restrain her, Daki prepares to attack them. Uzui gets there in time, only to find something much more fearsome.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,8,Gathering,"Jan 23, 2022",9.4,5583,"Putting Nezuko to rest, Tanjiro, along with Inosuke and Zenitsu, rushes to Uzui's aid, against his battle with the Upper Six Demons- Gyutaro and Daki.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,9,Defeating an Upper Rank Demon,"Jan 30, 2022",9.3,6429,"Gyutaro evades Uzui and goes after Hinatsuru. Tanjiro and Uzui rush to save her, but Daki's obi blocks their way.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,10,Never Give Up,"Feb 6, 2022",9.6,13452,"Tanjiro wakes up to find himself surrounded by burning debris, with Gyutaro laughing delightedly at his plight.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
Demon Slayer: Kimetsu no Yaiba,3,11,No Matter How Many Times We Reborn,"Feb 13, 2022",8.5,191,"Know what this is about?
 Be the first one to add a plot.",tt9335498,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister."
