tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
The IT Crowd,2,5,Smoke and Mirrors,"Sep 21, 2007",7.8,1850,"To help Jen with her bra discomfort, Moss miraculously invents the most comfortable bra in the world, so the gang decides to patent it without fully testing the product first. Moss also invents an alter ego to promote the product.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,2,6,Men Without Women,"Sep 28, 2007",7.6,1781,Jen is offered a promotion but can she trust Douglas. The boys see this as an opportunity to goof off.,tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,3,1,From Hell,"Nov 21, 2008",7.8,1875,"Moss is menaced by a gang of bullies at the park, Roy is forced to lend Douglas £20 and becomes obsessed with getting it back, and Jen's home is worked on by someone Roy suspects to be the infamous Builder From Hell.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,3,2,Are We Not Men?,"Nov 28, 2008",8.5,2054,"Roy and Moss' attempt to bluff their way through conversations using generic football guy-talk goes catastrophically out of control when Roy befriends the wrong crowd. Meanwhile, Jen dates a man who looks like a magician to everyone.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,3,3,Tramps Like Us,"Dec 5, 2008",8.2,1842,"Douglas is forced to wear anti sexual arousal electric pants after an incident with Jen. Jen looks for work elsewhere. Beyond his control, Roy finds himself shirtless and thrown out of the building.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,3,4,The Speech,"Dec 12, 2008",9.0,2561,"Annoyed by the fact that Jen has inexplicably been declared the Employee of the Month, Moss and Roy play a prank on her to expose her ignorance about the Internet; Douglas and a hot newswoman with a secret past fall madly in love.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,3,5,Friendface,"Dec 19, 2008",8.5,1927,Friendface: a place to make new friends on the Internet--or is it? Jen gets seriously hooked and gets Roy and Moss to join her after mentioning Scrabble and women.,tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,3,6,Calendar Geeks,"Dec 26, 2008",7.8,1785,Roy makes a move on a girl on 7th floor. He ends up fund raising for people with her brother's condition. She suggests a nude calendar with girls of the 7th floor. Roy'll take the photos. Jen doesn't buy it. It doesn't go as planned.,tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,4,1,Jen the Fredo,"Jun 25, 2010",8.0,1866,Jen has to entertain a group of visiting sexist yuppie executives looking for a raunchy good time. Her solution is a role playing game with the IT Crowd. Moss also uses the game to help Roy get over his breakup with the love of his life.,tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,4,2,The Final Countdown,"Jul 2, 2010",8.4,2074,"Roy tries to locate a window-cleaner who left his ladders in Roy's flat, Moss becomes a member of the strange, secret, elite club of Countdown (1982) champions, and Jen investigates what's going on in the Heads of Department meetings.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,4,3,Something Happened,"Jul 9, 2010",7.5,1667,"Douglas falls under the spell of a crazy mystic, and Jen falls under the spell of a geeky keyboard player. Moss finds it all most entertaining and worthy of popcorn. Meanwhile, Roy is forced to sue his masseur for sexual harassment.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,4,4,Italian for Beginners,"Jul 16, 2010",8.2,1781,Moss is obsessed with an iPhone in an arcade game. Roy is obsessed with a water park fire. Jen is obsessed with speaking Italian.,tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,4,5,Bad Boys,"Jul 23, 2010",8.4,1773,"Moss and Roy blow off work and miss a party at work they really, really needed to attend, especially since instead they wander into a restricted zone where police suspect an abandoned package is a bomb.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,4,6,Reynholm vs Reynholm,"Jul 30, 2010",7.6,1718,"Douglas' dead wife returns and sues him. Jen acts as his defence council, and Roy and Moss as his character witnesses.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
The IT Crowd,5,0,The Internet Is Coming,"Sep 27, 2013",8.5,2196,"In the series finale, Moss discovers the power of women's slacks; Roy's problem with a little-person barista turns him and Jen into social pariahs and global hate figures thanks (?) to the Internet.",tt0487831,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
