tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Death Note,1,11,Assault,"Dec 12, 2006",8.7,3200,"As the Kira investigation team discusses the disappearance of Naomi Misora, Sakura TV broadcasts an audio tape allegedly from Kira. To prevent Kira from gaining public support, L demands that the broadcast be stopped.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,12,Love,"Dec 26, 2006",8.3,3100,"Light meets with L and the detectives. Meaning to test Light's analytical skills, L has him listen to the recordings confiscated by the team to determine if there are any clues in the reader's voice.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,13,Confession,"Jan 9, 2007",8.3,3100,"Light goes to Aoyama to discover the identity of the second Kira before L becomes more suspicious, but Misa Amane, the new Kira, uses her unusual gift to find Light before he finds her.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,14,Friend,"Jan 16, 2007",8.3,3100,"Light and Misa show each other their Death Notes, and Light asks Misa to have her shinigami Rem get rid of L, which Misa will do in order to have Light fall in love with her.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,15,Wager,"Jan 23, 2007",8.8,3300,"Convinced the two Kiras have met and worried at the prospect of his own murder, L declares that the event of his death will prove Light is Kira.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,16,Decision,"Jan 30, 2007",8.3,3000,"In a plan to remove all suspicions from himself, Light tells L that he thinks he may be Kira subconsciously and asks to be confined. Light's father believes it is also a good idea to be confined to a cell as well as he cannot risk his emotions getting the better of him. In confinement, Light gives Ryuk the order to have his memory wiped, leaving L confused now that hi... Read all",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,17,Execution,"Feb 6, 2007",8.1,3000,"Getting nowhere fast, L thinks of a new plan to get Light, Misa and Mr. Yagami out of confinement.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,18,Ally,"Feb 13, 2007",7.4,3000,"L's depression causes a scuffle to break out in the new headquarters, and a recent string of CEO deaths has L and Light thinking that Kira may be killing for monetary profit.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,19,Matsuda,"Feb 20, 2007",7.7,2900,"Matsuda, the task force member eager to distinguish himself, decides, while assigned to watch Misa, to do a little snooping on his own at the Yotsuba Group's Tokyo headquarters.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,20,Makeshift,"Feb 27, 2007",7.5,2900,"After Light establishes a mole within the Yotsuba Group, L separates himself from the rest of the task force and recruits Misa.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,21,Performance,"Mar 6, 2007",7.8,2900,"The third Kira sets his eyes on Misa after meeting her. While Misa takes a break from meeting the Yotsuba Group, Rem contacts her. Misa is able to see the shinigami, but her memories of being the second Kira do not return.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,22,Guidance,"Mar 13, 2007",8.2,2900,"After learning that Higuchi is Kira, L decides that they mustn't apprehend him till they understand his killing method.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,23,Frenzy,"Mar 20, 2007",8.8,3100,"L and Light, watching from the investigation team building, wonder whom Higuchi (seemingly alone) is talking to. L wonders if it's a shinigami. With Rem beside him, Higuchi - frantic to kill Matsuda - takes ""the deal"" to become unstoppable.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,24,Revival,"Mar 27, 2007",9.3,4200,"The team arrests Higuchi for being Kira and causing multiple murders. Inspecting Higuchi's Death Note, team members who touch it abruptly discover that shinigami do exist, and when Light takes the Death Note from L, his memory returns.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,25,Silence,"Apr 3, 2007",9.6,5900,"Light, his memory recovered, orders Misa to begin killing after Higuchi dies. The Shinigami Rem realizes that everything is going according to Light's plan, and that L will arrest Misa as Kira unless Rem acts quickly.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,26,Renewal,"Apr 10, 2007",7.0,3100,"After L's death, the world needs a new great detective, and it's generally agreed that Light take his place.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,27,Abduction,"Apr 17, 2007",7.3,2900,"New investigator Near steps forward, a central figure in the SPK, an American organization trying to catch Kira without relying on L (whom they know is a fake). Near, aware of the existence of Death Notes, wants to get his hands on one, but a challenge to his efforts comes from his orphanage rival, Mello, who throws a curve into Near's efforts by having his underworld... Read all",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,28,Impatience,"Apr 24, 2007",7.4,2900,"In trying to retrieve his kidnapped sister, Light learns of two opposing factions trying to take him down, the SPK lead by N and a crime syndicate lead by Mello.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,29,Father,"May 1, 2007",7.9,2900,Mello learns some valuable information concerning false entries in his Death Note from its true owner. Soichiro agrees to take on the shinigami eyes to thwart him.,tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,30,Justice,"May 8, 2007",7.6,2800,"Mello busts into SPK headquarters to retrieve a photograph of himself to make sure he won't be killed by Kira. In exchange for Near giving him the picture, Mello drops an important hint about the Death Notes: some of the rules are fake.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,31,Transfer,"May 15, 2007",7.7,2800,"Near escapes the mob attack, and Light once again proves his ability to stay a step ahead by creating a fourth Kira.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,32,Selection,"May 22, 2007",7.8,2900,"Star newscaster Kiyomi Takada becomes Kira's spokesperson to the world (after Mikami ""deletes"" Demegawa). She just so happens to have been Light's girlfriend in college. Aizawa's suspicions about Light grow.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,33,Scorn,"May 29, 2007",7.2,2900,"Near goes to Japan, allegedly as bait for Kira. Following Light's instructions, Takada asks Mikami to send her five pages of the Death Note. She tells him that he will continue his work in a fake book made to look like the real one.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,34,Vigilance,"Jun 5, 2007",7.3,2800,"Aizawa figures out what's going on and tells Near, who already knows about the notes. Near instructs Aizawa to continue watching Light, and then puts in motion a plan to separate Misa from Light.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,35,Malice,"Jun 12, 2007",7.9,2900,"Mello kidnaps Takada in a daring operation, getting in the way of both Near and Light's plans to set up a meeting between the SPK and the investigation team.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,36,1.28,"Jun 19, 2007",8.9,3600,"Near, along with the SPK, meets Light and the task force at a warehouse for the final showdown. To everyone's shock, Near reveals that Kira's follower, Mikami, is at the warehouse and is writing everyone's name in the Death Note.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
Death Note,1,37,New World,"Jun 26, 2007",8.5,4400,"Though Mikami has written all the investigators' names in the Death Note, a minute passes and everyone is still alive. Near seizes Mikami's Death Note, and all is at last revealed.",tt0877057,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
